segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;Level
Bro021.segment.39;61.541;68.227;62.367;62.663;['57.3016963819', '40.9378463388', '42.5179071953', '48.2258344375', '62.1620274545', '55.8047339167', '39.7014090833', '0.0', '50.268680449', '43.86100406', '44.3218259708', '47.7032568571', '29.966167583', '27.1286737043', '37.7935140999'];-5.860000000000007;True;0.42925364;0.0;-0.8588800000000001;-0.60053;2
Bro021.segment.43;70.194;71.264;71.892;72.327;['17.8631037692', '11.692555875'];0.6280000000000001;True;0.33043432;0.0;0.7513100000000001;0.6531800000000001;2
Bro021.segment.45;72.099;74.669;74.096;75.575;['52.9353848374', '47.9028947891', '51.6020081065', '1.63378934911', '1.126208625', '1.61647886427', '2.57535340496', '38.0840175309', '24.3090991875', '38.77984055', '15.7076352472'];-0.5729999999999933;True;0.79256;0.0;0.97263;0.46649;2
Bro021.segment.49;74.772;77.472;76.623;77.038;['44.5674024852', '0.0', '56.2537329312', '10.2240987143', '33.4461024259', '37.716223649', '31.81722925', '18.517262832'];-0.8489999999999895;True;0.4877297;0.0;1.1656400000000002;0.4214500000000001;2
Bro021.segment.51;77.792;80.892;80.36;82.67;['24.00788688', '0.0', '43.6033138017', '40.7035486555', '0.0', '27.21265376', '20.5564214692'];-0.5319999999999965;True;0.34062582;0.0;0.22476;0.42978;2
Bro021.segment.52;80.36;82.67;82.201;82.498;['21.471163', '0.783032793388', '6.6777694', '33.164789', '18.7801746111', '28.9243177337', '1.22883004', '41.2819789303', '27.1588941065'];-0.4690000000000083;True;0.38189897;0.0;0.24756;0.2384399999999999;2
Bro021.segment.54;82.694;83.264;83.15;83.43;['48.1015055315', '44.8288024889'];-0.1139999999999901;True;0.9487841;0.0;0.0;0.1463699999999999;2
Bro021.segment.55;83.15;83.43;83.172;83.785;[];-0.2580000000000098;True;0.9575143;0.0;0.0;0.0;2
Bro021.segment.56;83.172;83.785;84.706;91.802;[];0.9210000000000064;True;0.51377875;0.0;0.0;0.0;2
Bro021.segment.57;84.706;91.802;92.151;92.421;[];0.3489999999999895;True;0.49123865;0.0;0.0;0.0;2
Bro021.segment.58;92.151;92.421;93.359;94.64;['38.2219340816'];0.9379999999999882;True;0.9520851;0.0;0.0;-0.0549399999999999;2
Bro021.segment.59;93.359;94.64;94.64;95.176;[];0.0;False;0.87523323;0.0;0.0;0.0;2
Bro021.segment.61;95.286;95.466;95.34;96.52;['41.0211002311'];-0.1259999999999905;True;0.4150002;0.0;0.6383300000000001;0.31125;2
Bro021.segment.62;95.34;96.52;97.282;100.172;['50.7817495433', '18.4242753086', '13.6075014311', '4.0582385', '68.0013639723', '0.0'];0.7620000000000005;True;0.4383941;0.0;-1.56459;-1.0;2
Bro021.segment.63;97.282;100.172;97.308;97.743;['42.6078215109', '51.2061969342', '36.4521071716', '44.743209089', '38.3115357917', '52.399152'];-2.86399999999999;True;0.4452077;0.0;-0.6139699999999999;-0.18113;2
Bro021.segment.65;99.15;99.72;101.276;102.55;['6.53503862643'];1.5559999999999974;True;0.49098793;0.0;0.0;0.4328399999999999;2
Bro021.segment.66;101.276;102.55;102.058;102.358;[];-0.4919999999999902;True;0.5392704;0.0;0.0;0.0;2
Bro021.segment.67;102.058;102.358;102.889;103.166;['40.6077919584'];0.5309999999999917;True;0.97399765;0.0;0.0;-0.0017099999999999;2
Bro021.segment.69;104.377;105.852;107.158;115.958;[];1.3059999999999974;False;0.19763313;1.0;0.0;0.0;2
Bro021.segment.70;107.158;115.958;114.098;115.601;['32.404126949', '40.7469610254', '5.06976418', '15.883418856', '39.8619015917', '9.72069687755', '48.9351146563', '2.77599673356', '25.0512066654', '33.6699808262', '5.3264582314', '38.3027383865', '29.1984709529', '51.6538706333'];-1.86;True;0.28879502;0.0;-0.6719299999999999;-0.1193999999999999;2
Bro021.segment.73;116.881;122.351;123.818;130.34;['23.5128654841', '0.0', '41.9966673477', '44.118402662', '46.9624777092', '43.1497336409', '41.6430610138', '30.8320030118'];1.4669999999999987;False;0.5457151;0.0;-0.76713;-0.63064;2
Bro021.segment.74;123.818;130.34;132.076;138.636;['57.3016963819', '40.9378463388', '42.5179071953', '48.2258344375', '62.1620274545', '55.8047339167', '39.7014090833', '0.0', '50.268680449', '43.86100406', '44.3218259708', '47.7032568571', '29.966167583', '27.1286737043', '37.7935140999', '17.8631037692', '11.692555875', '44.5674024852', '0.0', '56.2537329312', '10.2240987143', '33.4461024259', '37.716223649', '31.81722925', '18.517262832', '24.00788688', '0.0', '43.6033138017', '40.7035486555', '0.0', '27.21265376', '20.5564214692', '48.1015055315', '44.8288024889', '40.0712459534', '43.5941641657', '36.9577001653', '4.8634047574', '30.9896615702', '0.0', '40.6747216479', '39.7684591556', '43.5992202656', '0.09851825', '1.35140681633', '0.337365553719', '41.1460563733', '38.7660420556', '27.2577295', '41.0211002311', '42.6078215109', '51.2061969342', '36.4521071716', '44.743209089', '38.3115357917', '52.399152', '0.0', '36.0681320437', '32.404126949', '40.7469610254', '5.06976418', '15.883418856', '39.8619015917', '9.72069687755', '48.9351146563', '2.77599673356', '25.0512066654', '33.6699808262', '5.3264582314', '38.3027383865', '29.1984709529', '51.6538706333', '23.5128654841', '0.0', '41.9966673477', '44.118402662', '46.9624777092', '43.1497336409', '41.6430610138', '30.8320030118', '27.84845468', '0.0', '38.4360232552', '35.980061963', '28.80527256', '45.7939159545', '35.4710842948', '46.416140775', '1.13993683333', '5.60137944', '24.0398809587', '32.0166204082', '44.4695922', '36.6376230916', '29.3521865802', '43.2980854933', '47.4085438578'];1.73599999999999;False;0.62977475;0.0;-0.99733;-0.32414;2
Bro021.segment.75;132.076;138.636;138.926;141.136;['8.09187113', '43.056565855', '42.5903237562', '28.7126855383', '28.9074870656', '49.0534215', '49.3484707218', '4.57899304734', '44.9986061735', '48.4649929688', '50.7463784722', '45.014421801', '47.3524992154', '51.8036801667'];0.289999999999992;False;0.54427224;0.0;-0.3905400000000001;-0.11684;2
Bro021.segment.76;138.926;141.136;141.726;143.003;['39.3221935734', '38.5760987266', '45.1895350059', '35.3935190833', '35.5972006336', '48.620475', '30.1934549375', '43.0871702044', '42.4342168125', '30.5202491914'];0.5900000000000034;False;0.39743203;0.0;-0.802;-0.66551;2
Bro021.segment.77;141.726;143.003;143.715;149.965;['57.3016963819', '40.9378463388', '42.5179071953', '48.2258344375', '62.1620274545', '55.8047339167', '39.7014090833', '0.0', '50.268680449', '43.86100406', '44.3218259708', '47.7032568571', '29.966167583', '27.1286737043', '37.7935140999', '17.8631037692', '11.692555875', '44.5674024852', '0.0', '56.2537329312', '10.2240987143', '33.4461024259', '37.716223649', '31.81722925', '18.517262832', '24.00788688', '0.0', '43.6033138017', '40.7035486555', '0.0', '27.21265376', '20.5564214692', '48.1015055315', '44.8288024889', '40.0712459534', '43.5941641657', '36.9577001653', '4.8634047574', '30.9896615702', '0.0', '40.6747216479', '39.7684591556', '43.5992202656', '0.09851825', '1.35140681633', '0.337365553719', '41.1460563733', '38.7660420556', '27.2577295', '41.0211002311', '42.6078215109', '51.2061969342', '36.4521071716', '44.743209089', '38.3115357917', '52.399152', '0.0', '36.0681320437', '32.404126949', '40.7469610254', '5.06976418', '15.883418856', '39.8619015917', '9.72069687755', '48.9351146563', '2.77599673356', '25.0512066654', '33.6699808262', '5.3264582314', '38.3027383865', '29.1984709529', '51.6538706333', '23.5128654841', '0.0', '41.9966673477', '44.118402662', '46.9624777092', '43.1497336409', '41.6430610138', '30.8320030118', '27.84845468', '0.0', '38.4360232552', '35.980061963', '28.80527256', '45.7939159545', '35.4710842948', '46.416140775', '1.13993683333', '5.60137944', '24.0398809587', '32.0166204082', '44.4695922', '36.6376230916', '29.3521865802', '43.2980854933', '47.4085438578', '8.09187113', '43.056565855', '42.5903237562', '28.7126855383', '28.9074870656', '49.0534215', '49.3484707218', '4.57899304734', '44.9986061735', '48.4649929688', '50.7463784722', '45.014421801', '47.3524992154', '51.8036801667', '39.3221935734', '38.5760987266', '45.1895350059', '35.3935190833', '35.5972006336', '48.620475', '30.1934549375', '43.0871702044', '42.4342168125', '30.5202491914', '40.3134697329'];0.7120000000000175;False;0.35620707;0.0;0.0316499999999999;0.1681399999999999;2
Bro021.segment.78;143.715;149.965;150.883;152.281;['57.3016963819', '40.9378463388', '42.5179071953', '48.2258344375', '62.1620274545', '55.8047339167', '39.7014090833', '0.0', '50.268680449', '43.86100406', '44.3218259708', '47.7032568571', '29.966167583', '27.1286737043', '37.7935140999', '17.8631037692', '11.692555875', '44.5674024852', '0.0', '56.2537329312', '10.2240987143', '33.4461024259', '37.716223649', '31.81722925', '18.517262832', '24.00788688', '0.0', '43.6033138017', '40.7035486555', '0.0', '27.21265376', '20.5564214692', '48.1015055315', '44.8288024889', '40.0712459534', '43.5941641657', '36.9577001653', '4.8634047574', '30.9896615702', '0.0', '40.6747216479', '39.7684591556', '43.5992202656', '0.09851825', '1.35140681633', '0.337365553719', '41.1460563733', '38.7660420556', '27.2577295', '41.0211002311', '42.6078215109', '51.2061969342', '36.4521071716', '44.743209089', '38.3115357917', '52.399152', '0.0', '36.0681320437', '32.404126949', '40.7469610254', '5.06976418', '15.883418856', '39.8619015917', '9.72069687755', '48.9351146563', '2.77599673356', '25.0512066654', '33.6699808262', '5.3264582314', '38.3027383865', '29.1984709529', '51.6538706333', '23.5128654841', '0.0', '41.9966673477', '44.118402662', '46.9624777092', '43.1497336409', '41.6430610138', '30.8320030118', '27.84845468', '0.0', '38.4360232552', '35.980061963', '28.80527256', '45.7939159545', '35.4710842948', '46.416140775', '1.13993683333', '5.60137944', '24.0398809587', '32.0166204082', '44.4695922', '36.6376230916', '29.3521865802', '43.2980854933', '47.4085438578', '8.09187113', '43.056565855', '42.5903237562', '28.7126855383', '28.9074870656', '49.0534215', '49.3484707218', '4.57899304734', '44.9986061735', '48.4649929688', '50.7463784722', '45.014421801', '47.3524992154', '51.8036801667', '39.3221935734', '38.5760987266', '45.1895350059', '35.3935190833', '35.5972006336', '48.620475', '30.1934549375', '43.0871702044', '42.4342168125', '30.5202491914', '40.3134697329', '42.6638070714', '40.7338284898', '0.682854', '42.60251584', '13.2192219184', '47.036462', '23.0319519048', '39.5222641905', '42.8731551278', '1.4981985', '1.63924176033', '30.9811748507', '37.9194241994', '8.21242858163', '2.88028114286', '38.5365915125', '28.9678063872', '35.1773537675'];0.9180000000000064;False;0.3252105;0.0;-0.67116;-0.53467;2
Bro021.segment.79;150.883;152.281;152.894;156.771;['57.3016963819', '40.9378463388', '42.5179071953', '48.2258344375', '62.1620274545', '55.8047339167', '39.7014090833', '0.0', '50.268680449', '43.86100406', '44.3218259708', '47.7032568571', '29.966167583', '27.1286737043', '37.7935140999', '17.8631037692', '11.692555875', '44.5674024852', '0.0', '56.2537329312', '10.2240987143', '33.4461024259', '37.716223649', '31.81722925', '18.517262832', '24.00788688', '0.0', '43.6033138017', '40.7035486555', '0.0', '27.21265376', '20.5564214692', '48.1015055315', '44.8288024889', '40.0712459534', '43.5941641657', '36.9577001653', '4.8634047574', '30.9896615702', '0.0', '40.6747216479', '39.7684591556', '43.5992202656', '0.09851825', '1.35140681633', '0.337365553719', '41.1460563733', '38.7660420556', '27.2577295', '41.0211002311', '42.6078215109', '51.2061969342', '36.4521071716', '44.743209089', '38.3115357917', '52.399152', '0.0', '36.0681320437', '32.404126949', '40.7469610254', '5.06976418', '15.883418856', '39.8619015917', '9.72069687755', '48.9351146563', '2.77599673356', '25.0512066654', '33.6699808262', '5.3264582314', '38.3027383865', '29.1984709529', '51.6538706333', '23.5128654841', '0.0', '41.9966673477', '44.118402662', '46.9624777092', '43.1497336409', '41.6430610138', '30.8320030118', '27.84845468', '0.0', '38.4360232552', '35.980061963', '28.80527256', '45.7939159545', '35.4710842948', '46.416140775', '1.13993683333', '5.60137944', '24.0398809587', '32.0166204082', '44.4695922', '36.6376230916', '29.3521865802', '43.2980854933', '47.4085438578', '8.09187113', '43.056565855', '42.5903237562', '28.7126855383', '28.9074870656', '49.0534215', '49.3484707218', '4.57899304734', '44.9986061735', '48.4649929688', '50.7463784722', '45.014421801', '47.3524992154', '51.8036801667', '39.3221935734', '38.5760987266', '45.1895350059', '35.3935190833', '35.5972006336', '48.620475', '30.1934549375', '43.0871702044', '42.4342168125', '30.5202491914', '40.3134697329', '42.6638070714', '40.7338284898', '0.682854', '42.60251584', '13.2192219184', '47.036462', '23.0319519048', '39.5222641905', '42.8731551278', '1.4981985', '1.63924176033', '30.9811748507', '37.9194241994', '8.21242858163', '2.88028114286', '38.5365915125', '28.9678063872', '35.1773537675', '46.8456113636'];0.6129999999999995;False;0.4099571;0.0;0.0;-0.29212;2
Bro021.segment.80;152.894;156.771;156.861;158.111;[];0.0900000000000034;False;0.63756967;0.0;0.0;0.0;2
Bro021.segment.81;156.861;158.111;158.681;163.841;['41.7928675976', '33.27950225', '38.34336438', '38.648487385'];0.5700000000000216;False;0.7101767;0.0;-0.5418099999999999;-0.43096;2
Bro021.segment.82;158.681;163.841;164.68;167.23;['44.6397532469', '25.0461381111', '40.1537416953', '42.557984455', '37.89721864', '29.8753301249', '44.7193890912'];0.8389999999999986;True;0.45281315;0.0;0.20238;-0.1238899999999999;2
Bro021.segment.83;164.68;167.23;164.782;165.281;['48.0185959', '0.725809950413', '39.441136', '49.0305258', '23.4518639667', '55.53493472', '29.7346612071', '55.6345415802'];-2.447999999999979;True;0.4318322;0.0;0.0;0.01235;2
Bro021.segment.84;164.782;165.281;168.085;170.855;[];2.804000000000002;False;0.65323895;0.0;0.0;0.0;2
Bro021.segment.85;168.085;170.855;170.15;170.43;['58.4418096327', '41.7963224234', '44.0880707474', '37.9838553333', '41.5832208581', '43.7557023896', '0.0'];-0.7049999999999841;True;0.6727688;0.0;-0.91927;-1.0;2
Bro021.segment.86;170.15;170.43;171.44;176.061;['34.9766246032'];1.009999999999991;True;0.33494487;0.0;0.49344;-0.0807299999999999;2
Bro021.segment.87;171.44;176.061;175.41;181.908;['35.2166801327', '35.246420872', '49.0741467187', '41.0348720165', '5.3702214375', '57.7821272727', '2.156615625', '13.9599641', '38.8789122187', '37.0817171796', '63.356276051', '34.65143024', '4.03228224691', '3.75151039239', '40.6041171111', '0.938528545455', '2.76012562963', '31.6014234558', '45.0766139008', '41.7191127891', '21.840925395', '0.571173530864', '31.0393298919'];-0.6510000000000105;True;0.6117634;0.0;-0.0408399999999999;0.09565;2
Bro021.segment.88;175.41;181.908;177.013;178.714;['57.3016963819', '40.9378463388', '42.5179071953', '48.2258344375', '62.1620274545', '55.8047339167', '39.7014090833', '0.0', '50.268680449', '43.86100406', '44.3218259708', '47.7032568571', '29.966167583', '27.1286737043', '37.7935140999', '17.8631037692', '11.692555875', '44.5674024852', '0.0', '56.2537329312', '10.2240987143', '33.4461024259', '37.716223649', '31.81722925', '18.517262832', '24.00788688', '0.0', '43.6033138017', '40.7035486555', '0.0', '27.21265376', '20.5564214692', '48.1015055315', '44.8288024889', '40.0712459534', '43.5941641657', '36.9577001653', '4.8634047574', '30.9896615702', '0.0', '40.6747216479', '39.7684591556', '43.5992202656', '0.09851825', '1.35140681633', '0.337365553719', '41.1460563733', '38.7660420556', '27.2577295', '41.0211002311', '42.6078215109', '51.2061969342', '36.4521071716', '44.743209089', '38.3115357917', '52.399152', '0.0', '36.0681320437', '32.404126949', '40.7469610254', '5.06976418', '15.883418856', '39.8619015917', '9.72069687755', '48.9351146563', '2.77599673356', '25.0512066654', '33.6699808262', '5.3264582314', '38.3027383865', '29.1984709529', '51.6538706333', '23.5128654841', '0.0', '41.9966673477', '44.118402662', '46.9624777092', '43.1497336409', '41.6430610138', '30.8320030118', '27.84845468', '0.0', '38.4360232552', '35.980061963', '28.80527256', '45.7939159545', '35.4710842948', '46.416140775', '1.13993683333', '5.60137944', '24.0398809587', '32.0166204082', '44.4695922', '36.6376230916', '29.3521865802', '43.2980854933', '47.4085438578', '8.09187113', '43.056565855', '42.5903237562', '28.7126855383', '28.9074870656', '49.0534215', '49.3484707218', '4.57899304734', '44.9986061735', '48.4649929688', '50.7463784722', '45.014421801', '47.3524992154', '51.8036801667', '39.3221935734', '38.5760987266', '45.1895350059', '35.3935190833', '35.5972006336', '48.620475', '30.1934549375', '43.0871702044', '42.4342168125', '30.5202491914', '40.3134697329', '42.6638070714', '40.7338284898', '0.682854', '42.60251584', '13.2192219184', '47.036462', '23.0319519048', '39.5222641905', '42.8731551278', '1.4981985', '1.63924176033', '30.9811748507', '37.9194241994', '8.21242858163', '2.88028114286', '38.5365915125', '28.9678063872', '35.1773537675', '46.8456113636', '50.4006145826', '49.796487395', '41.7813321953', '25.2238926667', '27.92702958', '41.7928675976', '33.27950225', '38.34336438', '38.648487385', '44.6397532469', '25.0461381111', '40.1537416953', '42.557984455', '37.89721864', '29.8753301249', '44.7193890912', '1.87679624793', '4.00943688889', '58.4418096327', '41.7963224234', '44.0880707474', '37.9838553333', '41.5832208581', '43.7557023896', '0.0', '56.3037320714', '53.8070130359', '24.8430751695', '21.4114878947', '44.9564376384', '47.7672835868', '48.8624296875', '7.29671357396', '17.88343006', '7.289815375'];-4.894999999999982;True;0.40198946;0.0;0.0;0.2573000000000001;2
Bro021.segment.89;177.013;178.714;184.643;185.323;[];5.929000000000002;True;0.8212696;0.0;0.0;0.0;2
Bro021.segment.90;184.643;185.323;186.057;191.615;['44.8364490284'];0.7339999999999804;False;0.5143614;0.0;0.0;-0.4506;2
Bro021.segment.91;186.057;191.615;191.464;196.04;[];-0.1510000000000104;True;0.5986668;0.0;0.0;0.0;2
Bro021.segment.93;191.617;194.837;195.634;196.92;['22.3237593516', '46.5364594675', '38.9678128443', '41.5838242187', '0.516392727273', '0.621860863636', '32.5098221403'];0.796999999999997;False;0.3851936;0.0;0.0;-0.62504;2
Bro021.segment.94;195.634;196.92;197.694;200.681;[];0.7740000000000009;True;0.91906476;0.0;0.0;0.0;2
Bro021.segment.96;198.753;199.043;200.819;203.469;['34.3000957686'];1.775999999999982;False;0.85785943;0.0;0.0;-0.1110799999999999;2
Bro021.segment.97;200.819;203.469;203.519;206.199;[];0.0500000000000113;False;0.5089679;0.0;0.0;0.0;2
Bro021.segment.98;203.519;206.199;207.376;212.086;['26.7021963125', '58.6584540937', '40.1829281044', '36.8384040527', '45.1623002449', '44.0941216568', '41.5260676694', '2.5820035', '46.1286192'];1.1769999999999925;False;0.59320146;0.0;-0.40818;-0.3446599999999999;2
Bro021.segment.99;207.376;212.086;214.09;214.65;['39.0075210178', '0.59635803125', '2.36948303704', '45.3082937708', '33.567473625', '40.5609997025', '31.3195353623', '41.208389157', '20.3748758148', '41.54108128', '32.8824545816', '0.0', '44.0051490689', '40.4481043673', '12.7748414496', '0.0', '35.4474769152'];2.0039999999999907;False;0.56822336;0.0;0.07138;0.0791299999999999;2
Bro021.segment.100;214.09;214.65;215.974;216.504;['37.5915941026'];1.323999999999984;True;0.67082405;0.0;-0.10568;0.0077499999999999;2
Bro021.segment.101;215.974;216.504;216.229;217.712;['30.1114269876'];-0.2749999999999772;True;0.9478655;0.0;0.0;0.1134299999999999;2
Bro021.segment.102;216.229;217.712;218.333;221.79;[];0.6210000000000093;False;0.4915266;0.0;0.0;0.0;2
Bro021.segment.103;218.333;221.79;219.298;219.555;['57.3016963819', '40.9378463388', '42.5179071953', '48.2258344375', '62.1620274545', '55.8047339167', '39.7014090833', '0.0', '50.268680449', '43.86100406', '44.3218259708', '47.7032568571', '29.966167583', '27.1286737043', '37.7935140999', '17.8631037692', '11.692555875', '44.5674024852', '0.0', '56.2537329312', '10.2240987143', '33.4461024259', '37.716223649', '31.81722925', '18.517262832', '24.00788688', '0.0', '43.6033138017', '40.7035486555', '0.0', '27.21265376', '20.5564214692', '48.1015055315', '44.8288024889', '40.0712459534', '43.5941641657', '36.9577001653', '4.8634047574', '30.9896615702', '0.0', '40.6747216479', '39.7684591556', '43.5992202656', '0.09851825', '1.35140681633', '0.337365553719', '41.1460563733', '38.7660420556', '27.2577295', '41.0211002311', '42.6078215109', '51.2061969342', '36.4521071716', '44.743209089', '38.3115357917', '52.399152', '0.0', '36.0681320437', '32.404126949', '40.7469610254', '5.06976418', '15.883418856', '39.8619015917', '9.72069687755', '48.9351146563', '2.77599673356', '25.0512066654', '33.6699808262', '5.3264582314', '38.3027383865', '29.1984709529', '51.6538706333', '23.5128654841', '0.0', '41.9966673477', '44.118402662', '46.9624777092', '43.1497336409', '41.6430610138', '30.8320030118', '27.84845468', '0.0', '38.4360232552', '35.980061963', '28.80527256', '45.7939159545', '35.4710842948', '46.416140775', '1.13993683333', '5.60137944', '24.0398809587', '32.0166204082', '44.4695922', '36.6376230916', '29.3521865802', '43.2980854933', '47.4085438578', '8.09187113', '43.056565855', '42.5903237562', '28.7126855383', '28.9074870656', '49.0534215', '49.3484707218', '4.57899304734', '44.9986061735', '48.4649929688', '50.7463784722', '45.014421801', '47.3524992154', '51.8036801667', '39.3221935734', '38.5760987266', '45.1895350059', '35.3935190833', '35.5972006336', '48.620475', '30.1934549375', '43.0871702044', '42.4342168125', '30.5202491914', '40.3134697329', '42.6638070714', '40.7338284898', '0.682854', '42.60251584', '13.2192219184', '47.036462', '23.0319519048', '39.5222641905', '42.8731551278', '1.4981985', '1.63924176033', '30.9811748507', '37.9194241994', '8.21242858163', '2.88028114286', '38.5365915125', '28.9678063872', '35.1773537675', '46.8456113636', '50.4006145826', '49.796487395', '41.7813321953', '25.2238926667', '27.92702958', '41.7928675976', '33.27950225', '38.34336438', '38.648487385', '44.6397532469', '25.0461381111', '40.1537416953', '42.557984455', '37.89721864', '29.8753301249', '44.7193890912', '1.87679624793', '4.00943688889', '58.4418096327', '41.7963224234', '44.0880707474', '37.9838553333', '41.5832208581', '43.7557023896', '0.0', '56.3037320714', '53.8070130359', '24.8430751695', '21.4114878947', '44.9564376384', '47.7672835868', '48.8624296875', '7.29671357396', '17.88343006', '7.289815375', '44.8364490284', '12.817051375', '6.770115875', '29.7506992562', '56.3977125556', '62.3216816095', '48.5611046648', '59.4184508033', '43.575808642', '44.6797016955', '55.6176587372', '52.1225646429', '0.0', '32.8461019093', '4.38145399546', '3.71511957396', '1.80910480886', '47.5175059506', '45.0338726035', '22.3237593516', '46.5364594675', '38.9678128443', '41.5838242187', '0.516392727273', '0.621860863636', '32.5098221403', '40.0230986612', '34.3000957686', '34.6827921984', '2.48419807561', '43.5080446154', '0.0', '39.5072584019', '26.7021963125', '58.6584540937', '40.1829281044', '36.8384040527', '45.1623002449', '44.0941216568', '41.5260676694', '2.5820035', '46.1286192', '39.0075210178', '0.59635803125', '2.36948303704', '45.3082937708', '33.567473625', '40.5609997025', '31.3195353623', '41.208389157', '20.3748758148', '41.54108128', '32.8824545816', '0.0', '44.0051490689', '40.4481043673', '12.7748414496', '0.0', '35.4474769152', '37.5915941026', '3.3410504048', '50.7635204938', '2.36050090816', '0.4022552', '44.5568352551', '34.2788209375', '32.9673840937', '44.3580269126', '42.7950396562', '30.1282636531', '0.0', '35.8243167539', '42.354818736', '33.2030132686'];-2.4919999999999902;True;0.46612835;0.0;-0.01749;0.0125599999999999;2
