segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;Level
Bed011.segment.33;109.85;113.51;110.266;111.73;[];-3.244;True;0.4287097;0.0;0.0;0.0;1
Bed011.segment.35;112.723;115.41;113.216;114.67;[];-2.1940000000000026;True;0.13053411;0.0;0.0;0.0;1
Bed011.segment.38;114.017;119.357;119.13;119.33;['14.8472134048', '3.3803919645', '6.15199072222', '8.66898828571', '30.5135220556', '69.78531552', '44.2131287574', '60.18823503', '27.6784760623', '27.1182341488', '10.039924281', '3.74852325208', '3.66660553778', '32.0415477025', '42.5266469388', '50.7164572336', '29.4553505417', '2.1607402963', '31.6901567867', '33.5678873469', '4.45173307692', '42.3339066557'];-0.2270000000000038;True;0.13053411;0.0;0.0;-0.3161699999999999;1
Bed011.segment.39;119.13;119.33;119.736;120.396;[];0.4060000000000059;True;0.7602572;0.0;0.0;0.0;1
Bed011.segment.40;119.736;120.396;121.971;122.771;['24.2162469062', '46.86962925', '36.5586395556', '29.1988836872'];1.5750000000000028;True;0.74191165;0.0;0.01727;-0.0587299999999999;1
Bed011.segment.41;121.971;122.771;122.2;123.19;['42.9486694063', '45.6242514694'];-0.570999999999998;True;0.6185369;0.0;-0.7446300000000001;-0.6876800000000001;1
Bed011.segment.43;122.2;123.19;122.26;122.51;['90.2858289922', '82.32078834', '64.1741313602'];-0.9299999999999926;True;0.62435246;0.0;0.32271;-0.0978;1
Bed011.segment.42;122.26;122.51;123.15;125.87;['42.7647380714'];0.6400000000000006;False;0.5082191;0.0;0.0;-0.42051;1
Bed011.segment.44;123.15;125.87;124.906;125.841;[];-0.9639999999999986;True;0.495786;0.0;0.0;0.0;1
Bed011.segment.45;124.906;125.841;125.385;126.6;[];-0.4559999999999888;True;0.16370204;0.0;0.0;0.0;1
Bed011.segment.47;128.657;134.057;134.057;134.417;['47.7833690612', '32.90444536', '49.6556156288', '30.3572638367', '48.6505784802', '2.18387318343', '0.969082444444', '2.76556512245', '41.3204180311', '36.5807423438', '38.0521839687', '37.9206609875'];0.0;False;0.37022603;0.0;0.1831399999999999;-0.36445;1
Bed011.segment.48;134.057;134.417;137.007;138.537;['42.7355766713'];2.5900000000000034;False;0.6590868;0.0;-0.01896;-0.54759;1
Bed011.segment.49;137.007;138.537;139.09;139.3;['52.8371417396', '6.42175111531', '55.402649737', '36.0254408864', '46.1975200388', '57.2778469453'];0.5529999999999973;True;0.5761241;0.0;0.08051;-0.5646;1
Bed011.segment.50;139.09;139.3;139.882;141.0;['45.1898534533'];0.5819999999999936;True;0.7548525;0.0;0.0;-0.6451100000000001;1
Bed011.segment.51;139.882;141.0;139.96;140.46;[];-1.039999999999992;True;0.7937648;0.0;0.0;0.0;1
Bed011.segment.52;139.96;140.46;141.4;143.14;['45.0769220408', '59.0714346021', '84.7649780055'];0.9399999999999976;True;0.62320286;1.0;0.14536;-0.1883599999999999;1
Bed011.segment.53;141.4;143.14;143.55;148.11;['64.72674132', '5.58499049587', '76.6662719424', '70.6678056198', '7.78878135714', '9.85113893004', '52.0049919671'];0.410000000000025;False;0.5644284;0.0;-0.3190999999999999;-0.2773099999999999;2
Bed011.segment.54;143.55;148.11;149.22;150.79;['77.310664941', '22.8202603554', '6.8876174896', '52.02327503', '53.0860937174', '51.8795035503', '2.7221062963', '38.8874414793', '44.9102106173', '9.92486134911', '52.9484247889', '54.4961255692'];1.1099999999999852;False;0.512236;0.0;0.0;-0.3478799999999999;2
Bed011.segment.55;149.22;150.79;151.11;153.08;[];0.3200000000000216;False;0.78669214;0.0;0.0;0.0;2
Bed011.segment.56;151.11;153.08;153.22;155.12;[];0.1399999999999863;False;0.7590018;0.0;0.0;0.0;2
Bed011.segment.57;153.22;155.12;155.67;156.11;['7.7167928', '61.5509688226', '44.3770266077', '1.41065789352'];0.549999999999983;False;0.62570536;0.0;0.2744299999999999;0.38646;2
Bed011.segment.58;155.67;156.11;156.71;157.07;['25.1706875796'];0.5999999999999943;False;0.83451056;0.0;-0.23631;0.11203;2
Bed011.segment.59;156.71;157.07;158.2;161.26;['36.3852746944', '16.3267515309'];1.1299999999999957;False;0.9101027;0.0;0.0;0.4605699999999999;2
Bed011.segment.60;158.2;161.26;163.46;172.11;[];2.200000000000017;False;0.4868077;0.0;0.0;0.0;2
Bed011.segment.61;163.46;172.11;164.0;164.551;[];-8.110000000000014;True;0.26871863;0.0;0.0;0.0;2
Bed011.segment.63;172.72;174.12;174.718;177.388;['2.5928797551', '3.27091418182', '51.9147315972', '37.54838372', '3.0179068', '54.7103279683', '47.1251755372'];0.5979999999999848;False;0.4706748;0.0;-1.03741;-0.54053;2
Bed011.segment.64;174.718;177.388;178.05;179.31;['24.5441481733', '5.15392195918', '50.8004179365', '32.37479609', '2.23563880247', '2.52914772', '31.4347021446', '41.2336764271', '51.6430014', '40.3231490494', '18.4324760761'];0.6620000000000061;False;0.65185785;0.0;0.4280999999999999;0.1664399999999999;2
Bed011.segment.65;178.05;179.31;180.691;182.381;['39.8528326528', '16.3607467574', '1.41919404167', '35.9437445762'];1.3810000000000002;False;0.6260154;0.0;-0.20858;-0.3121199999999999;2
Bed011.segment.66;180.691;182.381;182.974;184.774;['41.0311558074', '44.2084475742'];0.5929999999999893;False;0.88533235;0.0;0.42385;-0.0498499999999999;2
Bed011.segment.67;182.974;184.774;185.64;186.01;['51.12801456', '33.1454813333', '8.65189578148', '3.61268108651', '28.105947456'];0.8659999999999854;False;0.8351792;0.0;-0.19426;-0.00097;2
Bed011.segment.68;185.64;186.01;186.621;187.091;['9.83525530864'];0.6110000000000184;False;0.66501963;0.0;-0.16656;0.1932899999999999;2
Bed011.segment.69;186.621;187.091;187.83;189.39;['19.5293734585'];0.7390000000000043;False;0.6421983;0.0;0.47484;0.35985;2
Bed011.segment.70;187.83;189.39;189.636;190.683;['42.987846015', '52.7864792112'];0.2460000000000093;True;0.886829;0.0;-0.12526;-0.21104;2
Bed011.segment.72;189.89;190.6;192.56;193.8;['43.5360543945', '44.612882', '30.4987716667', '30.0046132174'];1.960000000000008;False;0.6483081;0.0;0.0585600000000001;0.06556;2
Bed011.segment.73;192.56;193.8;194.31;197.95;['43.5668932133', '51.8694613333', '31.9878772083'];0.5099999999999909;False;0.53992194;0.0;0.1394;-0.0796799999999999;2
Bed011.segment.74;194.31;197.95;198.923;200.203;['50.57597056', '45.8656423467', '47.7085139444', '18.75547488', '49.5100765533', '4.2308652562', '33.1829483438', '41.9691529752', '30.8953610697', '25.4176568999', '14.5409760204', '34.6412793878', '37.6884062993'];0.9730000000000132;False;0.58091843;0.0;0.31796;-0.68204;2
Bed011.segment.75;198.923;200.203;200.81;202.38;['0.0', '46.6930973674', '42.1128985802'];0.6069999999999993;False;0.80357456;0.0;0.46123;-0.05569;2
Bed011.segment.76;200.81;202.38;203.04;205.06;['48.8853515625', '51.7173616533', '1.28277841667', '3.57997386777', '49.2169901067', '46.1536287524'];0.6599999999999966;False;0.77567285;0.0;-0.5777;-0.30987;2
Bed011.segment.77;203.04;205.06;205.58;213.24;['33.991610625', '55.7406486122', '63.3586764286', '47.62186412', '50.9471328994', '52.3801292899', '40.6208089898', '36.97706668', '45.6022956528', '53.7845013333'];0.5200000000000102;False;0.30133766;0.0;-0.2841699999999999;-0.25259;2
Bed011.segment.78;205.58;213.24;214.12;225.2;['60.7365302479', '61.2496306782', '38.9881905521', '63.492816175', '34.4038135918', '45.3567265556', '4.7233323', '2.88848148097', '2.07577066667', '47.2047702381', '41.3590536327', '46.5255855363', '2.60701383333', '2.0328216', '51.8608628472', '55.298882496', '44.1509755041', '2.13623408163', '44.9934468', '18.1380492422', '52.0156733609'];0.8799999999999955;False;0.4577288;0.0;0.2908;-0.1647199999999999;2
Bed011.segment.79;214.12;225.2;226.081;228.501;['51.6172726569', '21.8579461481', '11.4699742132', '3.76834179982', '2.88210433333', '2.04200512', '2.44204835', '2.85670011111', '36.3534411111', '40.974845488', '24.57395278', '16.7424298776', '48.892202074', '41.79805104', '44.2423843248', '50.2723791957', '30.8135138395', '50.8632935417', '57.2334547083', '4.87293529687', '45.2475519', '46.8712865664', '40.0868986071', '47.1974038338', '55.8710807535', '50.7284207653', '45.5479820741', '49.57224128', '15.7476904165'];0.8810000000000002;False;0.5507188;0.0;0.4536799999999999;0.24024;2
Bed011.segment.80;226.081;228.501;230.05;230.8;['60.4102633961', '32.9713231211', '49.6736017149', '56.9271114127', '40.9677375148'];1.5490000000000066;False;0.5334305;0.0;0.0;-0.34213;2
Bed011.segment.81;230.05;230.8;233.16;240.75;[];2.359999999999985;False;0.27458233;0.0;0.0;0.0;2
Bed011.segment.82;233.16;240.75;241.66;244.4;['50.5356109922', '27.6124281422', '57.0591251552', '50.7040118893', '52.5759754896', '53.4313201333', '33.7555077778', '49.0220829719', '22.7970825689', '26.3802003056', '43.6056907222', '28.1100126667', '45.262744224', '10.7264681806', '1.08560995041', '39.6024533437', '48.2476268672', '51.6153157857', '3.96099407143', '39.3104332401', '47.13933175', '47.4209346094', '2.405298375', '50.9168321399', '48.427113719', '36.7213203018', '44.3419692735'];0.9099999999999966;False;0.805212;0.0;-0.59208;-0.3609799999999999;2
Bed011.segment.83;241.66;244.4;243.939;244.579;['2.5546042716', '0.6240786875', '43.5299222742', '49.8704329197', '5.39780593', '4.9554718843', '44.7272863646', '27.767338625', '9.30218565333', '30.1714666089'];-0.4610000000000127;True;0.37125805;0.0;0.0;-0.1077399999999999;2
Bed011.segment.84;243.939;244.579;244.79;246.69;[];0.2109999999999843;True;0.5472249;0.0;0.0;0.0;2
Bed011.segment.85;244.79;246.69;244.89;245.29;['43.8531236', '42.9740199375', '58.4471606837', '12.7231659339', '43.510455625', '57.1526050694', '40.1635567259', '15.7491122004', '6.09510622222', '47.4986691235'];-1.8000000000000114;True;0.54672796;1.0;0.0;-0.2456399999999999;2
Bed011.segment.86;244.89;245.29;246.38;248.67;[];1.0900000000000034;False;0.71039504;0.0;0.0;0.0;1
Bed011.segment.87;246.38;248.67;249.47;250.99;['22.9236519763', '84.34940178', '55.7866413889', '0.0', '66.7747289986', '70.1063367891', '49.2873573125', '22.1926625556'];0.8000000000000114;False;0.7242543;0.0;-0.0347999999999999;0.2123699999999999;1
Bed011.segment.88;249.47;250.99;251.34;253.73;['28.9233532734', '37.711190914'];0.3499999999999943;False;0.5950433;0.0;0.0601899999999999;0.0970899999999999;1
Bed011.segment.89;251.34;253.73;254.19;255.24;['77.0186953287', '71.98760376', '7.45303776', '51.4978111993', '57.1696683264'];0.4600000000000079;False;0.70350236;0.0;0.33113;-0.18667;1
Bed011.segment.90;254.19;255.24;256.1;260.06;['54.3654084375', '53.7353195917', '81.8624167075'];0.8600000000000136;False;0.47347924;0.0;-0.02681;-0.2058299999999999;1
Bed011.segment.91;256.1;260.06;260.48;265.52;['61.22048778', '31.5539667335', '68.5612898', '51.0986615067', '66.5659435', '46.3226105175', '32.9161337926', '49.2169187027'];0.4200000000000159;False;0.7498144;0.0;-0.7074400000000001;-0.5136000000000001;1
Bed011.segment.92;260.48;265.52;266.115;276.425;['43.0712928914', '46.4182077857', '82.5510142314', '41.0382074688', '59.3970003776', '64.7150198362', '72.7607982313', '50.3078162045'];0.5950000000000273;False;0.5105906;0.0;0.0149899999999998;0.1960599999999999;1
Bed011.segment.93;266.115;276.425;277.12;281.4;['40.9715886095', '82.1229180994', '27.6851457837', '4.62036661979', '62.5167003537', '56.1451437633', '37.291508371', '47.5673342055', '55.4577796939', '4.78524923967', '6.06931987', '63.7617947246', '39.564727936', '51.9517765108', '34.7538921906', '61.984360344'];0.6949999999999932;False;0.6133915;0.0;-0.3587500000000001;-0.13236;1
Bed011.segment.94;277.12;281.4;282.19;286.76;['19.5362304543', '39.8111225661', '61.8638513841', '52.2609200623', '74.199293969', '40.9304180833', '4.22393435417', '41.33677712', '73.1371360256', '12.6682444717', '18.005462', '31.4384728196'];0.7900000000000205;False;0.55946904;0.0;-0.0988999999999999;0.21496;1
Bed011.segment.95;282.19;286.76;287.12;289.89;['34.0359317972', '62.4923582105', '50.9210032222', '57.0685448658', '51.7528364354', '31.3535104802', '57.8946349511'];0.3600000000000136;False;0.45795134;0.0;-0.00634;-0.44452;1
Bed011.segment.96;287.12;289.89;290.29;291.69;['59.6154676817', '9.34092623868', '39.4699673556', '38.8864038571', '64.8638436246', '42.444979723'];0.4000000000000341;False;0.6223743;0.0;0.58799;0.0134199999999999;1
Bed011.segment.97;290.29;291.69;291.88;294.78;['54.8159482993', '47.2559773696', '48.3482213287', '52.8302163905'];0.1899999999999977;False;0.503514;0.0;-0.26839;-0.61927;1
Bed011.segment.98;291.88;294.78;295.28;296.24;['62.4502518756', '45.6927400333', '43.1571831973', '47.8295538', '67.8763888451', '63.1979422128', '62.3953047619'];0.5;True;0.50316626;0.0;-0.99494;-0.39469;1
Bed011.segment.99;295.32;306.6;300.58;301.769;['7.4062828125', '5.67361240625', '24.99214424', '56.0667067189', '45.0792470321', '29.8503155621', '30.1169917037', '56.97718725', '67.581631456', '40.17426992', '64.6180809', '54.3140355775', '58.528974459', '25.641727632', '49.98198172', '65.3861799882', '24.7190723333', '58.9910695347', '65.226356955', '55.5340131667', '63.40317852', '60.6355005761', '72.693360985', '47.67976', '28.576775551', '9.38185733008', '15.170846821', '41.5832939654', '38.0578979592', '0.0', '48.8650415733', '50.588838898', '69.526934037', '47.5766191155'];-6.020000000000039;True;0.66904885;0.0;-0.55942;0.0280899999999999;1
Bed011.segment.102;307.1;311.78;312.27;314.5;['40.3680300123', '5.0377349375', '12.628167574', '27.7493527812', '30.390842397', '2.63322168595', '46.0128732928', '72.5489259924', '52.1650817778', '54.4461263333', '56.0072319504', '52.5207048032', '3.49809097959', '63.88962096', '61.2409745', '9.56622896', '56.8013692041', '65.7466477586', '52.8620001302', '48.1974084965'];0.4900000000000091;False;0.4797934;0.0;-0.3105399999999998;0.0093700000000001;1
Bed011.segment.103;312.27;314.5;314.58;319.38;['13.0415562271', '51.5427649', '50.7038593136', '54.6283348074', '33.1196516'];0.079999999999984;False;0.38964593;0.0;0.0413099999999999;0.0620099999999999;1
Bed011.segment.104;314.58;319.38;319.685;321.39;['53.4553767534', '62.4363957202', '49.10686875', '43.2355985625', '56.3836210484', '45.61827648', '15.1226894215', '52.5359051358', '8.85358272', '47.3566163111', '11.0624052149', '15.4420408061', '41.0932133537', '13.7150004643', '53.7194763636'];0.3050000000000068;False;0.36385512;0.0;0.0;-0.3163899999999999;1
Bed011.segment.105;319.685;321.39;319.891;321.24;[];-1.4989999999999668;True;0.59996176;0.0;0.0;0.0;1
Bed011.segment.107;321.52;322.85;323.12;324.61;[];0.2699999999999818;False;0.3490572;0.0;0.0;0.0;1
Bed011.segment.108;323.12;324.61;325.52;327.14;['14.28257105', '48.2733827188', '47.762969248', '55.1297214444', '47.1669447619'];0.9099999999999682;False;0.3782699;0.0;-0.9385;-0.60779;1
Bed011.segment.109;325.52;327.14;327.45;333.19;['44.695858425', '46.6041161065', '16.1681956533', '27.7557815937', '2.68632522873', '18.780702892'];0.3100000000000023;False;0.57161283;0.0;0.1616899999999999;0.4117299999999999;1
Bed011.segment.110;327.45;333.19;333.94;336.7;['51.074233108', '15.0820098437', '62.6971431733', '31.5914688683', '31.0168354204', '59.8791426543', '14.2460964861', '62.7769781022', '0.0', '48.0396490909', '48.4306498547', '67.9488276604'];0.75;False;0.68219924;0.0;-0.42863;-0.22187;1
Bed011.segment.111;333.94;336.7;337.11;339.15;['61.9359966252', '72.3314364543', '7.55266658', '1.66943918519', '2.03562757333', '49.4779433125', '66.1004145799', '76.9780478547'];0.410000000000025;False;0.5006583;0.0;-0.4232100000000001;-0.2001399999999999;1
Bed011.segment.112;337.11;339.15;339.53;342.02;['46.4482760111', '2.8712959375', '41.3233306713', '52.5879449219', '57.411973251', '9.32552451064'];0.3799999999999954;False;0.5445279;0.0;0.6999199999999999;0.4841599999999999;1
Bed011.segment.113;339.53;342.02;342.56;346.96;['59.8681803047', '69.9286388889', '59.7720159592', '31.8861499108', '39.037843438', '3.5345055', '46.8899964497', '61.4366458437'];0.5400000000000205;False;0.5699064;0.0;-0.7396800000000001;-0.09179;1
Bed011.segment.114;342.56;346.96;347.51;351.57;['23.4884949063', '16.2858698765', '6.06495826036', '41.027622673', '55.6811736731', '23.0524481224', '60.3910602271', '56.0604371641', '60.3032225467', '50.764008', '52.888535591', '40.1844633333', '49.5653962631'];0.5500000000000114;False;0.5730139;0.0;-0.90481;-0.62902;1
Bed011.segment.115;347.51;351.57;353.04;354.63;['16.4635578934', '59.8236696605', '27.9943961975', '30.2789262747', '42.9957170888', '19.3892610781'];1.4700000000000273;False;0.7827251;0.0;0.28902;0.1601300000000001;1
Bed011.segment.116;353.04;354.63;355.31;356.97;['52.8399985689', '47.8701747857', '55.3858067521', '40.4793208196'];0.6800000000000068;False;0.6828351;0.0;-0.83097;-0.6627799999999999;1
Bed011.segment.117;355.31;356.97;355.867;357.055;['16.2099334083', '35.5349933629', '42.5240886243', '42.0370962813', '1.29308411111', '50.6974059583'];-1.1030000000000086;True;0.52746534;0.0;0.0;-0.39897;1
Bed011.segment.119;357.5;358.75;359.139;360.369;[];0.38900000000001;False;0.7165497;0.0;0.0;0.0;1
Bed011.segment.120;359.139;360.369;360.81;366.83;['78.682080583', '8.7849686157'];0.4409999999999741;False;0.5344199;0.0;0.0825299999999999;0.5067900000000001;1
Bed011.segment.121;360.81;366.83;367.239;367.729;['29.5442038667', '58.197447363', '59.4868206612', '58.5233076198', '61.5542263889', '48.6811101562', '59.356008', '64.0785585833', '2.63950685714', '52.6276291975', '25.8621477922', '55.4208718231', '48.4360645742'];0.4089999999999918;False;0.30953118;0.0;0.0;-0.66953;1
Bed011.segment.122;367.239;367.729;367.34;369.9;[];-0.38900000000001;True;0.4464869;0.0;0.0;0.0;1
Bed011.segment.123;367.34;369.9;369.01;371.386;['3.0446052', '43.67435866', '53.58437385', '53.6608628245', '46.828222011', '41.6186750748', '36.1955918222', '2.026025', '42.6991066213', '27.7966645714'];-0.8899999999999864;True;0.61008716;0.0;0.0;-0.19884;1
Bed011.segment.124;369.01;371.386;371.31;375.48;[];-0.0760000000000218;False;0.4294079;0.0;0.0;0.0;1
Bed011.segment.125;371.31;375.48;375.033;376.358;['56.0246714545', '42.271219249', '4.37266355556', '41.5468955207', '61.4034879244', '57.9346505', '55.9050418504', '7.55721001372', '16.4989037907', '59.9766476797', '35.7758610178', '64.5727420451', '72.2719261842'];-0.4470000000000027;True;0.3924095;0.0;-0.3881700000000001;-0.19598;1
Bed011.segment.127;376.01;379.23;379.75;382.32;['25.5153607182', '6.80705503', '34.4044006531', '57.7072388581', '5.88138786111', '60.70829034', '51.6336478906', '56.7103971634', '56.0718024556'];0.5199999999999818;False;0.7042371;0.0;0.52323;-0.18937;1
Bed011.segment.128;379.75;382.32;383.077;386.137;['42.905892585', '51.947502839', '1.79120555556', '3.40321420833', '2.55327581633', '49.3982543704', '57.0879506961', '29.7103567889'];0.757000000000005;False;0.50167733;0.0;-0.32392;-0.79728;1
Bed011.segment.129;383.077;386.137;387.147;395.487;['60.454861438', '2.45422741667', '41.1566822521', '50.601852743', '36.9612425589', '62.0024771645', '47.1543328395', '15.082482805', '38.6639095667'];1.009999999999991;False;0.36932018;0.0;0.2299299999999999;0.2968999999999999;1
Bed011.segment.130;387.147;395.487;389.481;390.777;['35.9502344444', '64.3763521817', '27.7962466576', '57.4870490123', '93.598488706', '45.5945920789', '47.3241105304', '85.6527497454', '45.6965180408', '39.6294816504', '50.3138160679', '60.9818895062', '63.4528853579'];-6.006000000000029;True;0.5073448;0.0;-0.56145;-0.3100199999999999;1
Bed011.segment.132;396.292;397.432;398.048;400.843;['30.0994289244'];0.6159999999999854;False;0.76344305;0.0;0.0;0.25143;1
Bed011.segment.133;398.048;400.843;401.739;404.559;[];0.8959999999999582;False;0.6472041;0.0;0.0;0.0;1
Bed011.segment.134;401.739;404.559;402.871;403.44;['57.1888728628', '58.9305920443', '3.75541034375', '72.4917913214', '49.4518566667', '61.4490093049', '49.362213'];-1.688000000000045;True;0.51993155;0.0;-0.22437;-0.12729;1
Bed011.segment.136;405.918;406.778;406.15;406.93;['41.2129121855'];-0.6280000000000427;True;0.4715909;0.0;0.37831;0.09708;1
Bed011.segment.138;407.59;410.52;407.725;409.56;['67.0458142149', '65.1424053643', '64.2170062149', '65.567848692', '61.8757625536', '65.609677135'];-2.794999999999959;True;0.65764874;0.0;0.16455;-0.1099599999999999;1
Bed011.segment.140;410.83;412.08;412.87;414.0;['65.4352874167', '50.1983403787', '5.33378432889', '8.76822761719', '49.3395014815'];0.7900000000000205;False;0.59594727;0.0;-0.2634499999999999;0.0620199999999999;1
Bed011.segment.141;412.87;414.0;414.68;421.89;['6.45799419804'];0.6800000000000068;False;0.2535771;0.0;1.32229;0.3254699999999999;1
Bed011.segment.142;414.68;421.89;422.46;424.02;['0.54343765097', '64.8401018906', '52.3750311538', '55.6463026686', '32.5315304807', '37.5288285204', '52.6328055508', '4.14440372', '53.9448702284', '6.68108377778', '2.03251816667', '4.41051094792', '7.9061745', '61.409835256', '63.6222088916', '56.5799736567', '26.2198731563', '16.7784246757'];0.5699999999999932;False;0.47570974;0.0;0.0787899999999999;0.2471099999999999;1
Bed011.segment.143;422.46;424.02;425.53;428.68;['42.15043876', '4.24241884298', '56.4069877025', '65.6797900277', '51.8397982382', '4.76699451852', '45.4449386735', '33.2338853878', '60.6238803927'];1.509999999999991;True;0.41919768;0.0;-0.3432399999999999;-0.1792099999999999;2
Bed011.segment.144;425.53;428.68;428.912;429.132;['55.7758629664', '26.7516896094', '13.911233875', '66.0116511364', '48.4833323077', '54.98070032', '46.9058511893', '1.20818170414', '1.28062189349', '46.8425145562'];0.2319999999999709;True;0.36596143;0.0;0.1079499999999999;-0.31618;2
Bed011.segment.145;428.912;429.132;428.97;433.06;['69.2544757778'];-0.1619999999999777;True;0.41502994;0.0;-1.05795;-0.42413;2
Bed011.segment.146;428.97;433.06;429.092;429.995;['9.05337545455', '62.31914948', '73.8390208587', '59.8922635', '17.3947687219', '33.0013258571', '60.6148269896', '56.2614471556', '58.8513502245', '68.2405258776', '49.80592592', '7.87174598347', '31.2157029696', '64.70662805', '33.7091199306'];-3.9680000000000177;True;0.6722794;0.0;0.1997099999999998;0.2491699999999999;2
Bed011.segment.148;433.46;441.51;437.87;439.306;['42.47993725', '18.8723736406', '18.2275381094', '55.0877169197', '48.4621493148', '37.5906451953', '42.0604253502', '48.9012683889', '46.7068996004', '65.9532367163', '55.9849705444', '56.3128733333', '48.4920773906', '71.1478082645', '2.88040408333', '39.120624941', '33.5146599669', '2.70145180247', '54.0850651406', '38.8938055714', '36.5380709474', '53.8173144615', '35.5236307917', '56.305925359'];-3.6399999999999855;True;0.2991652;0.0;0.0;0.0063200000000001;2
Bed011.segment.149;437.87;439.306;441.813;448.533;[];2.507000000000005;True;0.0316802;0.0;0.0;0.0;2
Bed011.segment.150;441.813;448.533;446.337;448.357;['62.0897671111', '89.9570236667', '74.9069475176', '56.6429109421', '53.54525175', '65.2509559517', '53.43925025', '80.2264124898', '57.6265088265', '57.015946213', '49.6262413333', '56.1215189273', '64.5579568356', '50.0130195372', '4.35189688889', '1.53529271875', '24.1453632853', '50.1093428304', '48.7786488265', '12.5907460909', '3.601764', '5.70685189796', '14.8952228642', '2.02925427682', '4.2613845679', '86.2128233244'];-2.1960000000000264;True;0.01217125;0.0;0.0;-0.0016199999999999;2
