segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;Level
Bro017.segment.20;32.364;32.624;33.42;34.04;['6.17195910204'];0.7959999999999994;False;0.8796283;0.0;0.2080599999999999;0.41106;1
Bro017.segment.21;33.42;34.04;34.0;34.32;['34.27263525', '53.54855224', '26.25756628', '53.0368872174'];-0.0399999999999991;True;0.7722546;0.0;0.8448100000000001;0.05821;1
Bro017.segment.22;34.0;34.32;34.048;34.884;['36.5647125'];-0.2719999999999984;True;0.9528073;0.0;0.0;-0.7866;1
Bro017.segment.23;34.048;34.884;34.958;45.978;[];0.073999999999998;False;0.02168673;0.0;0.0;0.0;1
Bro017.segment.24;34.958;45.978;45.61;46.98;['28.8802282551', '1.89070011111', '28.3989014238', '1.861387125', '29.6855931419', '73.3606750578', '62.5779266944', '50.3790641356', '59.1793818512', '63.5457327253', '49.9892540701', '2.21298908333', '3.71691057143', '58.4209770302', '23.2424055882', '36.4383371016', '46.9638180272', '55.5309793684', '5.43368520988', '52.5357716235', '48.1784674014', '22.9992305', '50.928590321', '53.25152609', '10.2484456875', '53.572148843', '31.2025775207', '1.26468296939', '1.68988008284', '2.75634209917', '2.02797866667', '39.1603087934', '51.8910671106', '20.9840344339', '25.1288587456', '2.0303452', '40.8733020331', '53.7255066828'];-0.3680000000000021;True;0.30130506;0.0;0.0;-0.09816;2
Bro017.segment.26;45.953;50.644;46.061;47.296;[];-4.582999999999998;True;0.56058705;0.0;0.0;0.0;2
Bro017.segment.28;50.4;50.74;50.97;53.91;['18.8586548928'];0.2299999999999968;False;0.35207957;0.0;0.8219700000000001;0.1957500000000001;2
Bro017.segment.29;50.97;53.91;52.45;52.7;['44.7656370248', '16.025568284', '66.5186861183', '65.6618394', '25.7751892231', '55.8007425319', '49.4844688594', '43.9187067093', '16.65321709', '42.2082392727', '43.89948474', '40.1334023802', '51.4246163324', '40.0591218347', '29.28063776'];-1.4599999999999935;True;0.35207957;0.0;-0.2373400000000001;0.0110399999999999;2
Bro017.segment.30;52.45;52.7;53.882;55.672;['6.69275483657'];1.181999999999995;False;0.5159848;0.0;-0.0141999999999999;0.24838;2
Bro017.segment.31;53.882;55.672;54.79;57.565;['5.7575745', '50.6807400833', '0.0', '43.6024530473', '23.5968720118', '9.60141824575', '7.5921145', '29.5149235754'];-0.8819999999999979;True;0.3621735;0.0;0.0;-0.2019699999999999;2
Bro017.segment.32;54.79;57.565;56.64;62.16;[];-0.9249999999999972;True;0.45803702;0.0;0.0;0.0;2
Bro017.segment.33;56.64;62.16;62.645;64.825;['10.18143012', '1.10659738462', '72.8755937452', '37.0945590266', '86.350890775', '72.06624744', '4.29053910156', '39.4041804187', '54.2781997361', '58.6386355139', '75.3471497521', '35.113431609', '52.0479131733', '40.9239685714', '43.2080315148', '60.8189817175', '46.4121603398', '42.1317659896', '6.1064248', '45.0629045926'];0.4850000000000065;False;0.391587;0.0;-0.3086700000000001;-0.15976;2
Bro017.segment.34;62.645;64.825;64.9;65.26;['28.2231198047', '49.4894076676', '32.2853916125', '27.9390454069', '43.4900378772', '45.2317829167'];0.0750000000000028;True;0.47824848;0.0;-0.67153;-0.48923;2
Bro017.segment.35;64.9;65.26;65.351;75.091;['8.76237091124'];0.0909999999999939;True;-0.13342637;0.0;0.0364299999999999;0.1822999999999999;2
Bro017.segment.36;65.351;75.091;75.29;75.59;['38.6565778866', '25.79096712', '61.1160600612', '2.40160204844', '51.5969857422', '67.4308540996', '57.2005910204', '4.25703895313', '20.5621140661', '43.97727928', '54.7918863061', '56.9145138283', '52.7071442645', '46.5262591797', '59.2733768', '56.555685376', '19.1070391146', '56.1315636408', '2.57654016667', '51.6897234688', '23.7168515128', '64.8962593359', '52.0816827347', '2.62235317857', '2.52192224691', '43.7442103673', '48.1367976314', '56.684299545', '52.9039985', '20.4568205806', '53.9543490306', '52.6385393856', '35.1643411818'];0.1990000000000122;True;-0.13342637;0.0;0.41385;0.5514300000000001;2
Bro017.segment.37;75.29;75.59;75.466;76.656;['18.9688654594'];-0.1240000000000094;True;0.5896057;0.0;0.0;0.13758;2
Bro017.segment.38;75.466;76.656;76.184;78.43;[];-0.4720000000000084;True;0.23378477;0.0;0.0;0.0;2
Bro017.segment.40;77.069;86.135;86.85;97.492;['63.1751006862', '9.6508535858', '19.5287366505', '52.6105050622', '46.9795203871', '47.1460061956', '47.4743249532', '35.9022304898', '39.3738140595', '42.4462006095', '35.8351689251', '15.0075604286', '42.8486395733', '55.8995307654', '52.6832676267', '49.8189699259', '21.1808011022', '74.1558372778', '18.2822214984', '71.72742366', '77.93741448', '4.68073125', '72.7057536', '61.23687756', '54.5338192857', '63.4199620879', '11.439006', '23.6163346322', '56.2793576281'];0.7149999999999892;False;0.41827625;0.0;0.0;0.00458;2
Bro017.segment.41;86.85;97.492;89.705;90.035;[];-7.787000000000006;True;0.3116094;0.0;0.0;0.0;2
Bro017.segment.42;89.705;90.035;95.713;96.06;['12.4463209728'];5.677999999999997;False;0.49993354;0.0;0.1360400000000001;0.3070600000000001;2
Bro017.segment.44;97.766;100.386;100.86;106.112;['46.0891603951', '1.49243925', '20.6812854325', '18.0779870667', '50.0156137855', '54.9408637778', '4.6666666875', '32.3528904408', '1.06346733333', '18.1088203522'];0.4740000000000037;False;0.27550226;0.0;0.65761;0.32034;2
Bro017.segment.45;100.86;106.112;107.24;112.18;['52.1679914074', '51.7797705625', '26.9100380139', '9.80015901563', '43.0887074286', '49.8729319723', '56.7575162115', '51.8196633', '39.8357293766', '19.1521141497', '37.5343518765', '47.2749885741', '38.7789907812', '60.0057734694', '76.228571', '55.34778772'];1.128;False;0.26728714;0.0;-0.47922;-0.21875;2
Bro017.segment.46;107.24;112.18;113.05;118.61;['42.931726716', '56.2129545469', '17.9162772457', '12.9278148753', '67.0066565333', '47.4954763636', '67.3640441333', '21.0890469091', '68.5536296719', '15.71107475', '72.3892243265', '72.64096928', '5.21092880726', '2.99009082645', '44.36260652', '38.1151230225'];0.8699999999999903;False;0.49021035;0.0;-0.3932299999999999;0.1122799999999999;2
Bro017.segment.47;113.05;118.61;114.637;114.957;['25.4700112608', '4.67589268698', '38.4907645349', '50.3076468352', '7.89768508284', '2.96451465089', '52.5804139167', '65.9317470744', '26.1941412222', '62.6150389011', '4.66059536777', '51.3417058462', '64.7268228163', '24.0408503636', '72.3364285796', '47.8949133495', '32.6672202676', '15.9187130174', '21.1921150288', '45.9291017398'];-3.972999999999999;True;0.3846747;0.0;-0.18518;-0.00165;2
Bro017.segment.48;114.637;114.957;118.86;119.37;['5.00398329167'];3.903000000000006;False;0.84848696;0.0;0.0;0.1835299999999999;2
Bro017.segment.49;118.86;119.37;119.54;120.43;[];0.1700000000000017;True;0.832294;0.0;0.0;0.0;2
Bro017.segment.50;119.54;120.43;120.69;122.91;['31.811046497', '54.2743672099', '49.40508648', '42.4311552381'];0.2599999999999909;False;0.8404658;0.0;0.0355699999999999;-0.05239;2
Bro017.segment.51;120.69;122.91;123.7;131.32;['45.8465607416', '26.9951192896', '49.8491069204', '2.44609603306', '64.4574788776', '60.9954985938'];0.7900000000000063;False;0.24173516;0.0;-0.7846000000000001;-0.44898;2
Bro017.segment.52;123.7;131.32;131.34;131.69;['18.0670266531', '5.20510548611', '8.95085247751', '59.1427187302', '62.4496044444', '58.372652', '58.6537062716', '12.7820610146', '2.60993904', '43.026617794', '52.8993682177', '12.8594850556', '37.8166663556', '43.46827125', '0.589434166667', '3.25592844444', '1.38737874074', '28.9173405056', '25.9640323704', '50.4782702222', '35.080018003', '3.44776497222', '42.126488517', '45.5674459174', '53.7508466683', '49.8189998163', '24.7319062222', '38.1029325117'];0.0200000000000102;True;0.08353351;0.0;-0.95688;-0.73522;2
Bro017.segment.53;131.34;131.69;132.031;141.551;['4.71663300888'];0.3410000000000082;True;0.03238089;0.0;-0.0552799999999999;0.2216599999999999;2
Bro017.segment.54;132.031;141.551;132.576;132.952;['41.0117385422', '71.0021526096', '13.5171894297', '1.75054298214', '60.533083898', '55.9634884298', '38.5334040891', '40.6574763621', '49.7340320408', '50.7599101914', '50.4287360277', '4.17144272189', '27.2642193296', '47.9321970138', '65.1336679931', '55.0227160667', '44.7113319669', '50.7674766537', '14.3274411361', '2.16138262722', '11.4430924815', '3.49884436719', '7.59200253711', '48.6755043265', '48.7501000889', '57.4396469273', '44.77775244', '46.4399038218'];-8.974999999999994;True;0.3560737;0.0;0.32782;-0.00541;2
Bro017.segment.57;141.986;144.391;145.42;151.26;['59.046773375', '8.42324381122', '3.098471625', '54.5457691111', '0.0', '56.8732185139', '3.02246795313', '2.17699363314', '49.8433346942'];1.0289999999999964;False;0.5644115;0.0;-0.6605500000000001;-0.32415;2
Bro017.segment.58;145.42;151.26;152.332;158.732;['2.7411161678', '4.86209496094', '9.863028035', '5.61593414453', '49.5179266667', '18.5595203657', '44.8126426633', '49.922548441', '51.113322716', '18.9424412', '30.6201198336', '52.3039891327', '2.20191429727', '13.9751827266', '54.6030104844', '48.1206622687', '50.5194510744', '6.06080508163', '49.1310576332', '3.4493821', '7.36277088889'];1.0720000000000027;False;0.48159346;0.0;0.0103699999999999;0.27143;2
Bro017.segment.59;152.332;158.732;156.634;156.974;['6.45310447645', '5.55715540741', '20.7989987071', '5.11553626036', '34.2038755833', '49.5065524898', '53.4998209587', '57.5404653636', '4.20045858333', '53.407630308', '49.5526145', '29.5772702', '52.4438868148', '53.2964423785', '49.1035726651', '22.6338956111', '53.1866022222', '45.32815392', '53.4664385', '54.893908916', '55.7164404518', '33.42014278', '55.4639624142'];-2.098000000000013;True;0.18811071;0.0;-0.4703400000000001;-0.17623;2
Bro017.segment.60;156.634;156.974;159.235;164.025;['5.696442688'];2.261000000000024;True;0.42317784;0.0;0.0286300000000001;0.2941100000000001;2
Bro017.segment.61;159.235;164.025;160.328;160.638;['6.677583125', '1.54684965289', '41.5272643785', '32.4847778639', '47.1397783184', '47.9222746389', '44.21712108', '1.22540471429', '13.6172283967', '39.8635514711', '47.2478619918', '45.4788415', '52.6020635484', '59.7534105848', '4.26426011834', '2.88898469896', '3.36979966049', '41.83218682'];-3.6970000000000014;True;0.45249677;0.0;-0.53573;-0.2399599999999999;2
Bro017.segment.62;160.328;160.638;161.49;161.79;['16.8775652023'];0.8520000000000039;False;1.0000001;0.0;0.01323;0.2957700000000001;2
Bro017.segment.63;161.49;161.79;164.53;165.06;['6.36043185537'];2.740000000000009;False;0.84848696;0.0;0.0;0.28254;2
Bro017.segment.64;164.53;165.06;164.914;172.459;[];-0.146000000000015;True;0.20127322;0.0;0.0;0.0;2
Bro017.segment.65;164.914;172.459;173.255;175.415;['36.4579353498', '51.0056745444', '74.6364227543', '39.387160254', '56.4373270744', '54.8979625089', '16.058133551', '2.6622075', '4.9714013125', '8.40004077551', '62.1105200826', '58.9033654286', '17.5585262143', '56.1915883776', '46.9438839509', '68.7515010612', '60.5766579752', '7.51192988166', '53.93693146', '60.5456096875', '55.540685625', '52.888512124', '46.3599295385', '62.4654037094', '26.8301166011', '5.31310841966', '31.7286484904', '2.02698301775', '64.7779100137', '3.93490688889'];0.7959999999999923;False;0.25634772;0.0;1.58964;0.5896399999999999;2
Bro017.segment.66;173.255;175.415;176.17;177.92;['0.0', '79.2735537336', '69.5888399008', '51.1468668832', '48.1822933724', '2.93461821875', '4.68127738504', '7.74142168047', '28.02716968'];0.7549999999999955;False;0.70857435;0.0;-0.0904100000000001;0.1513599999999999;2
Bro017.segment.67;176.17;177.92;178.546;191.103;['43.98635368', '5.5741099321', '5.4866940692', '55.7817636444', '56.24630595', '1.44282183391', '50.5523433136', '21.387641358'];0.6260000000000048;False;0.42141587;0.0;0.0;0.0868199999999999;2
Bro017.segment.68;178.546;191.103;186.07;186.37;[];-5.033000000000016;True;0.07669944;0.0;0.0;0.0;2
Bro017.segment.69;186.07;186.37;191.797;200.59;['4.82766815879'];5.4269999999999925;True;0.14104943;0.0;0.0;0.24638;2
Bro017.segment.70;191.797;200.59;194.93;195.54;[];-5.659999999999997;True;0.19024046;0.0;0.0;0.0;2
Bro017.segment.71;194.93;195.54;199.66;199.98;[];4.1200000000000045;False;0.84848696;0.0;0.0;0.0;2
Bro017.segment.72;199.66;199.98;200.702;201.042;['36.1897520833'];0.7220000000000084;False;1.0000001;0.0;-0.31925;-0.1209599999999999;2
Bro017.segment.73;200.702;201.042;200.882;208.642;['6.42581740237'];-0.1599999999999966;True;0.33423543;0.0;0.24465;0.19829;2
Bro017.segment.74;200.882;208.642;209.046;212.121;['50.67034014', '31.6292446222', '24.9798391124', '37.5148556095', '41.0870195556', '36.0474815', '75.264727551', '45.9194814375', '41.0231567824', '6.50878254545', '54.2840846875', '54.738201679', '75.4640104463', '63.4404380625', '51.1981708163', '3.65786911111', '23.9655920904', '29.0026148485', '54.4239186667', '38.6636301898', '57.5371137654', '56.0355231429', '44.9275717633', '60.8491387465'];0.4039999999999963;False;0.56879336;0.0;0.79449;-0.2055099999999999;2
Bro017.segment.75;209.046;212.121;213.24;221.2;['0.0', '72.3294672321', '31.9839881893', '0.228779416667', '1.65203385124', '47.1025349467', '27.02670639', '6.00182217778', '3.83354005556', '49.4003323704', '51.4745300687'];1.1189999999999998;False;0.46665758;0.0;-0.1597199999999999;-0.05083;2
Bro017.segment.76;213.24;221.2;222.41;232.15;['38.7853463951', '53.7305021074', '73.4619035556', '65.9794580702', '44.0721116953', '44.1104454688', '45.1775170208', '28.134783815', '58.1542177257', '11.48062584', '6.05615877551', '45.75167125', '49.6133547109', '50.0615981111', '55.0857698595', '50.5295792022', '28.7673168533', '56.3141333333', '4.63066218367', '4.38019398611', '5.2674795102', '5.86024615625', '47.0085067936'];1.210000000000008;False;0.57274103;0.0;-0.15493;-0.39678;2
Bro017.segment.77;222.41;232.15;225.856;226.466;['51.646242692', '41.1845683719', '50.6961438481', '17.4463591002', '46.08337744', '2.10888975', '37.999822592', '40.47757329', '48.0743820833', '42.6806672593', '56.3076867388', '48.8886455309', '45.8461496233', '39.0847652727', '46.3664955', '51.5581804418', '42.442284964', '38.7386635022', '52.1713534148', '50.6961397924', '41.1224778189', '47.2682718683', '43.4981265986', '52.7630157265', '48.22602264', '42.2948193333', '39.3384663027'];-6.294000000000011;True;0.18883917;0.0;0.0;-0.23687;2
Bro017.segment.78;225.856;226.466;232.387;232.797;[];5.920999999999992;False;0.8858405;0.0;0.0;0.0;2
Bro017.segment.79;232.387;232.797;233.078;237.192;['6.50341996195'];0.2810000000000059;True;0.2699517;0.0;0.0;0.12921;2
Bro017.segment.80;233.078;237.192;237.526;243.046;[];0.3340000000000032;False;0.6620776;0.0;0.0;0.0;2
Bro017.segment.81;237.526;243.046;243.785;250.595;['33.04661376', '51.2717397551', '5.67887973333', '25.1618252022', '57.4998038462', '2.34865136288', '0.51072140625', '11.0300411837', '13.234705113', '33.9371651227', '32.09532288', '2.83532523875', '61.8318784197', '38.453889251', '46.2254967321', '47.42569146', '7.6458997686', '43.3936270296', '60.5658536054', '43.5250126531', '22.1271674694', '42.004477145'];0.7390000000000043;False;0.3270407;0.0;-0.2800099999999998;-0.2400299999999999;2
Bro017.segment.82;243.785;250.595;250.963;255.963;['35.0844352834', '58.155862085', '54.4295263579', '9.75856909722', '31.7151786391', '70.372701551', '64.3465214444', '53.1846084569', '36.5871844898', '8.82932222485', '16.9523289984', '36.5552125938', '3.5566212', '13.5974517959', '18.2293469584', '44.4561165483'];0.367999999999995;False;0.27897084;0.0;-0.04104;-0.50919;2
Bro017.segment.83;250.963;255.963;256.327;256.707;['53.8266386395', '15.0697004184', '49.469271455', '52.3679765102', '45.0902630756', '14.5515294984', '20.4206889438', '42.9570430744', '24.5530062148', '32.7292035041'];0.3640000000000043;True;0.13310209;0.0;-0.1367800000000001;-0.11714;2
Bro017.segment.84;256.327;256.707;256.97;259.42;['9.730627'];0.2630000000000336;True;0.64052856;0.0;0.0;0.0196400000000001;2
Bro017.segment.85;256.97;259.42;259.756;260.176;[];0.3359999999999559;False;0.5712749;0.0;0.0;0.0;2
Bro017.segment.86;259.756;260.176;260.7;265.17;[];0.5240000000000009;False;0.20726115;0.0;0.0;0.0;2
Bro017.segment.87;260.7;265.17;262.196;262.546;['29.4270097396', '1.68079896296', '39.4743286384', '2.89533359763', '6.4635865679', '24.6628829619', '51.1480601183', '13.895075476', '22.0974291191', '8.36181110658', '49.6187059095', '47.1027327893', '51.6560687901', '54.9347649335'];-2.973999999999989;True;0.18555711;0.0;-0.65188;-0.47506;2
Bro017.segment.88;262.196;262.546;264.83;265.876;['17.2003260237'];2.283999999999992;False;0.25471842;0.0;0.0;0.1768199999999999;2
Bro017.segment.91;265.759;271.064;271.517;276.41;[];0.4529999999999745;False;0.2091181;0.0;0.0;0.0;2
Bro017.segment.92;271.517;276.41;274.96;279.18;[];-1.4500000000000457;True;0.51038265;0.0;0.0;0.0;2
Bro017.segment.93;274.96;279.18;279.92;280.561;['19.1064371852', '19.2747047222', '4.426974', '26.7508518547', '24.4483878107', '66.5452104545', '42.367787125', '11.7504810102', '25.7702301777', '2.762500688', '50.0085312295', '40.5445110132', '1.40850884375', '26.9558483905', '34.9161826713'];0.7400000000000091;True;0.21880636;0.0;0.0;-0.69963;2
Bro017.segment.94;279.92;280.561;280.24;282.43;[];-0.3209999999999695;True;0.5326494;0.0;0.0;0.0;2
Bro017.segment.95;280.24;282.43;282.09;287.09;['9.23304911111', '4.837483875', '22.8979506111', '62.7310462422', '7.14727808284', '10.9036060556', '55.5021864306', '43.7763027407', '22.8826204375'];-0.3400000000000318;True;0.6061527;0.0;0.05665;0.19961;2
Bro017.segment.96;282.09;287.09;283.2;283.37;['48.3823971089', '53.5546474966', '53.3129151953', '45.74650416', '10.9848900089', '66.8841507407', '70.0775143047', '7.1643869', '6.35507332653', '39.08399107', '4.16105643556', '4.3011765625', '27.0235038724', '26.5863828843', '48.5426088194', '21.0095849861', '50.7451431404'];-3.8899999999999855;True;0.49717262;0.0;-0.86816;-0.4800299999999999;2
Bro017.segment.97;283.2;283.37;284.125;284.485;['17.5546279592'];0.7549999999999955;False;0.9782037;0.0;0.05424;0.3881300000000001;2
Bro017.segment.98;284.125;284.485;286.47;287.36;['9.66739584088'];1.9850000000000136;False;0.9942683;0.0;0.1304799999999999;0.33389;2
Bro017.segment.99;286.47;287.36;287.748;297.877;['6.96755146289', '19.4639589861'];0.3879999999999768;True;-0.02567495;0.0;-0.19239;0.0616799999999999;2
Bro017.segment.100;287.748;297.877;297.65;298.38;['34.170807432', '70.5298403306', '70.8576869', '40.7255704297', '76.9217029167', '62.0259965873', '74.9442790123', '47.8285300623', '7.3457609375', '8.87264223669', '3.65911894444', '47.95993456', '68.982393034', '47.2563493929', '24.0315841733', '23.0772546111', '50.8178382145', '5.35477658594', '65.1899006349', '77.305904498', '33.4749030926', '9.4498338615', '56.8448966701', '44.4686916786', '28.2907096333', '50.0505537908', '56.662268'];-0.2270000000000323;True;-0.00380367;0.0;-0.5014799999999999;-0.3601499999999999;2
Bro017.segment.101;297.65;298.38;298.595;305.345;['9.86255438984'];0.2150000000000318;True;0.19747591;0.0;-0.1073900000000001;0.1413299999999999;2
Bro017.segment.102;298.595;305.345;305.714;313.214;['15.7973975612', '53.5529043084', '41.804975574', '42.6083043571', '71.3022775109', '16.9279854556', '26.4846725612', '41.7666886281', '71.1869261568', '15.685739355', '28.0338985988', '47.3199992653', '31.4540137653', '49.09610398', '36.21601425', '48.9708454815', '57.5159387911', '60.44027396', '46.90671016', '6.6641515', '3.715400448', '3.31899604938', '43.612866302'];0.3689999999999713;False;0.64010096;0.0;-0.2233699999999998;0.02157;2
Bro017.segment.103;305.714;313.214;314.56;318.91;['26.7549734583', '50.9777089906', '1.40409175', '6.74563509877', '61.7359152266', '41.4731337857', '56.1505720312', '24.8611219259', '57.3953667857', '1.54773033136', '10.0515001', '50.9812219421', '48.5474798437', '62.0669089444', '61.2540164328', '58.9094579273', '32.5970241806', '43.0431620478', '1.43834222222', '2.83753133333', '34.3238144527', '3.62872814286', '45.0082068395', '38.210177391'];1.3460000000000036;False;0.14249898;0.0;0.5781799999999999;0.0627999999999999;2
Bro017.segment.104;314.56;318.91;319.394;330.304;['52.8196738462', '35.699407686', '44.9099275937', '31.7162732136', '58.5819450044', '50.2859979844', '75.7381818225', '43.8525407143', '42.2708479172', '44.5013755041', '50.924953898', '42.9413458503', '30.8488359184', '52.6096385333', '36.4237912993'];0.4839999999999804;False;0.2102662;0.0;0.51041;0.04814;2
Bro017.segment.105;319.394;330.304;320.91;322.33;['51.9480073388', '52.490638349', '59.4003475309', '41.634651858', '54.8115711172', '9.32144371429', '8.34180015512', '24.2943417656', '4.97947259172', '1.11050872', '30.6311499167', '47.2629297796', '57.0453664889', '34.5266750744', '5.46611878005', '53.0936443704', '57.337448625', '41.7683293491', '37.8687088', '7.67854698667', '28.4986443878', '85.05831775', '11.4017791', '4.77628363636', '58.6274585113', '10.5026709941', '4.08821291358', '2.52341472', '1.42416188', '41.50166456', '62.5009441224', '54.0673884', '5.74380266667', '22.8363003457', '52.3885440714', '7.9064168', '15.68723272', '12.790133564', '43.7193618182', '62.8293127751', '40.9976038025', '0.6046239375', '0.697033901235', '1.15681692734', '51.6437307292', '45.1150783828', '9.27411218107', '53.2931632344', '33.63992588', '45.9905008889'];-9.393999999999949;True;0.65425503;0.0;-0.2119999999999999;-0.22099;2
Bro017.segment.107;330.864;336.248;336.464;341.284;['48.5345172805', '33.0351129565', '17.1360725813', '38.9711809167', '54.3384873889', '19.8987216356', '7.60528673373', '4.20002462604', '4.06476905882', '44.1167586747', '45.9732608333', '9.70942742801', '59.1744592189', '58.0039837778'];0.2160000000000081;False;0.40280682;0.0;-0.2517999999999999;-0.0174999999999999;2
Bro017.segment.108;336.464;341.284;338.81;339.73;['38.024361605', '6.24294442667', '59.16434384', '44.8252303737', '55.0527476667', '46.2179468926', '56.2519213822', '37.4124333373', '34.7068836889', '40.2598373197', '14.3940970727', '5.31802554667', '1.41838792899', '47.7612734467'];-2.473999999999989;True;0.04423321;0.0;-0.21111;-0.36261;2
Bro017.segment.111;341.737;344.894;344.997;349.987;['65.7473892578', '10.9546945', '62.8998648199', '44.0647255372', '36.583280823', '45.8913603438', '20.1072062479', '57.2622214444', '11.3256034167', '10.2126070833', '54.1158131331', '42.4008837175'];0.1030000000000086;False;0.32491675;0.0;-0.96633;-0.3501999999999999;2
Bro017.segment.112;344.997;349.987;350.7;361.66;['41.12159511', '36.0018905698', '19.7818377224', '53.3443216825', '46.807108125', '51.665086929', '35.31518336', '50.686811375', '59.3290329167', '6.10083284', '7.47831802041', '2.94779953125', '13.1911904756', '39.4099477143', '41.1231702041', '35.0188839058', '39.0002230312', '49.8671144064'];0.7129999999999654;False;0.79893005;0.0;-0.22577;-0.41342;2
Bro017.segment.113;350.7;361.66;355.46;355.97;['35.6960916471', '10.8344162828', '23.5802323398', '40.347188125', '44.174492', '28.850131375', '30.1289722469', '38.9972696296', '22.1901989753', '40.8798553617', '59.1163852344', '11.8023292148', '62.2886419731', '42.6053154019', '62.74699881', '36.5988321657', '15.7560880529', '41.4303768912', '44.4271201667', '54.7625008594', '3.78050557093', '18.0045228254', '3.95253424793', '50.465833873', '46.3977602449', '76.8572358773'];-6.2000000000000455;True;0.29791284;0.0;0.0;-0.28747;2
Bro017.segment.114;355.46;355.97;362.903;371.25;[];6.932999999999993;True;0.3138078;0.0;0.0;0.0;2
Bro017.segment.115;362.903;371.25;370.27;370.78;['16.6461340625', '29.0721103022', '58.7191013254', '42.3232545706', '21.0460075565', '30.57677569', '36.80608684', '32.1927214167', '4.26821443526', '40.551602963', '38.7214342798', '46.5349794923', '54.7294199093', '43.8609326', '46.5289330679', '2.76645296', '49.4730671419', '42.6616150528', '35.4192225', '22.3837991122', '1.12918455621', '16.9776509687', '37.2818007451'];-0.9800000000000182;True;0.3138078;0.0;0.0;-0.08113;2
Bro017.segment.116;370.27;370.78;371.421;371.791;[];0.6410000000000196;False;1.0;0.0;0.0;0.0;2
Bro017.segment.117;371.421;371.791;371.865;378.195;[];0.0740000000000122;True;0.29199243;0.0;0.0;0.0;2
