segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;similarity;boundary
Bmr021.segment.17;27.86;29.69;28.235;28.605;['0.76083', '1.38097', '1.37629', '1.28724', '1.08729', '0.78240', '1.01088', '1.16556', '1.10156', '1.09249'];['54.9993468595', '2.54530325', '7.96381765625', '5.53033625', '21.6145262812', '43.9161417716', '26.956674284', '4.118060125', '1.25120148', '26.8009577449'];-1.4550000000000018;True;[[0.26344222]];0.0
Bmr021.segment.18;28.235;28.605;29.56;32.12;['1.07756', '0.85346'];['51.0935636332', '49.1390380102'];0.9549999999999984;False;[[0.2615114]];0.0
Bmr021.segment.20;29.56;32.12;29.66;30.07;['1.44143', '1.46113', '1.33967', '1.39813', '0.96170', '1.28380', '1.25373', '0.76770', '0.47162', '0.69812'];['3.4328208125', '6.9889195858', '2.28284392857', '2.78713126042', '41.7411437071', '1.49844714', '1.52199848521', '48.1300564198', '46.2805500189', '48.2343002755'];-2.4599999999999973;True;[[0.29893178]];0.0
Bmr021.segment.21;29.66;30.07;29.762;30.222;['1.37115'];['19.39368968'];-0.3079999999999998;True;[[0.98255724]];0.0
Bmr021.segment.19;29.762;30.222;32.158;33.338;['0.90736', '1.41151'];['38.0931286667', '3.29482049306'];1.936;True;[[0.97654784]];0.0
Bmr021.segment.22;32.158;33.338;32.586;32.746;['0.77747', '1.05232'];['46.3013331413', '31.8945430561'];-0.7520000000000024;True;[[0.98279667]];0.0
Bmr021.segment.23;32.586;32.746;33.223;33.613;['0.63087'];['46.1328146327'];0.4769999999999967;True;[[0.9258575]];0.0
Bmr021.segment.24;33.223;33.613;33.83;34.32;['1.29353', '0.84126'];['15.3762711736', '49.8861222449'];0.2169999999999987;True;[[0.95611787]];0.0
Bmr021.segment.25;33.83;34.32;34.542;36.072;['0.70465', '1.20296', '1.09397'];['48.09267456', '0.28860684', '20.2714754198'];0.2220000000000013;True;[[0.47627556]];0.0
Bmr021.segment.26;34.542;36.072;36.47;36.7;['0.45486', '1.11574', '1.09846', '0.24979', '0.45518', '1.11785', '0.76438', '1.08106'];['48.2258786667', '44.1486763609', '35.2398916817', '25.279726876', '40.2159022222', '7.52480925', '31.9902459003', '3.98770795041'];0.3979999999999961;True;[[0.45408785]];0.0
Bmr021.segment.27;36.47;36.7;36.858;37.738;['0.90567'];['37.1422644444'];0.1579999999999941;True;[[0.6124493]];0.0
Bmr021.segment.28;36.858;37.738;37.82;39.2;['0.00000', '0.63359', '1.36407', '1.22148'];['0.0', '58.6976058698', '51.3379325625', '31.1330132824'];0.0820000000000007;True;[[0.61466455]];0.0
Bmr021.segment.29;37.82;39.2;40.41;44.97;['0.83010', '1.29646', '1.07492', '0.82538', '0.99925'];['50.3184501429', '32.3523553733', '32.42954205', '46.6972159467', '33.8822259184'];1.2099999999999935;False;[[0.34210616]];0.0
Bmr021.segment.30;40.41;44.97;43.88;45.364;['1.64854', '1.39331', '1.44079', '1.52798', '0.76119', '0.36265', '1.03986', '0.87625', '0.96752', '1.24695', '0.72047', '0.74965', '1.18407', '0.94108', '0.77396', '1.21100', '1.24431', '0.89926', '0.72781', '1.23877', '1.30370', '1.13114', '0.87054', '1.41737', '0.68209'];['0.718601', '25.2369447578', '25.4733573125', '3.79178870313', '43.1451700096', '32.6413489587', '29.9954791468', '37.51208804', '38.9137648519', '3.00243275', '40.76138752', '30.2944147347', '8.40385017361', '29.5792544938', '36.4898291852', '4.51951824691', '0.97796703125', '36.4403731939', '30.2771026644', '2.6224306205', '3.00475025', '21.74988424', '42.1905043519', '6.49804851852', '43.6965718843'];-1.0899999999999963;True;[[0.11252642]];0.0
Bmr021.segment.32;43.909;46.647;44.9;47.37;['0.96329', '1.21934', '1.07756', '0.85346', '1.44143', '1.46113', '1.33967', '1.39813', '0.96170', '1.28380', '1.25373', '0.76770', '0.47162', '0.69812'];['63.5297524215', '33.515765008', '51.0935636332', '49.1390380102', '3.4328208125', '6.9889195858', '2.28284392857', '2.78713126042', '41.7411437071', '1.49844714', '1.52199848521', '48.1300564198', '46.2805500189', '48.2343002755'];-1.747;True;[[0.81587815]];0.0
Bmr021.segment.34;45.85;46.35;46.88;49.08;['0.73426'];['77.9823488865'];0.5300000000000011;True;[[0.40956062]];0.0
Bmr021.segment.35;46.88;49.08;49.92;54.98;['1.29711', '1.23890', '0.89921', '1.32768', '1.31839', '0.95251', '0.51222', '0.85955', '0.72141', '1.06599'];['6.12474428255', '2.48284184375', '36.3384902041', '2.58043641322', '2.03829554667', '30.7504323265', '40.2491618519', '36.72188893', '44.8959476768', '52.4432203856'];0.8400000000000034;False;[[0.3819846]];0.0
Bmr021.segment.36;49.92;54.98;55.44;56.08;['1.41648', '1.21665', '0.38021', '1.18086', '0.90484', '0.72469', '0.78589', '0.61119', '1.00622', '0.88892', '0.98926', '1.12211', '1.51069', '1.13122', '1.33534', '1.13949', '0.75023', '0.80062', '1.27278', '0.76052', '0.47042', '0.58824', '1.30591', '1.10669'];['3.89422491716', '18.98386088', '39.1111243636', '46.3947500309', '43.8458572', '36.36760034', '34.7364090234', '48.0258583951', '33.0396248148', '52.0258668157', '37.3123444978', '48.8346915503', '57.5274232574', '36.9231538935', '5.46597453125', '24.4878687959', '47.1610710123', '49.8257890944', '1.342759', '44.0054178471', '40.9457937041', '49.92079104', '3.542692718', '12.1980261992'];0.4600000000000008;False;[[0.40555096]];0.0
Bmr021.segment.37;55.44;56.08;56.42;59.98;['1.03825', '0.35491'];['38.645104903', '32.9149047063'];0.3400000000000034;False;[[0.30478156]];0.0
Bmr021.segment.38;56.42;59.98;60.27;62.57;['0.00000', '0.46261', '1.26564', '1.20404', '0.68561', '0.77625', '1.08202', '1.18274', '1.12273', '1.22877', '1.25241', '1.12333', '0.85805', '0.83783'];['0.0', '43.6216702222', '5.13209835986', '0.00236372839506', '38.7893456', '26.5016869227', '35.3173971479', '26.0914404694', '23.81986449', '3.10347552066', '1.46726984722', '19.3843236694', '34.9277056832', '36.4625411598'];0.2900000000000062;False;[[0.29680613]];0.0
Bmr021.segment.39;60.27;62.57;62.97;64.0;['0.86147', '1.59802', '1.25402', '0.89283', '0.58077', '0.97770', '1.16430', '1.17252', '1.02591'];['56.2371219408', '6.20520216609', '39.4152979095', '37.88493168', '41.0720055', '36.9933156144', '19.7724343817', '13.8201242986', '45.6209042'];0.3999999999999986;True;[[0.4104274]];0.0
Bmr021.segment.41;63.527;66.457;66.8;67.68;['1.38670', '1.47316', '1.38011', '1.05893', '0.76645', '0.63819', '0.76154', '0.24397', '1.01364', '0.91507', '0.70677'];['23.0748217163', '4.16679093491', '1.40186795833', '26.0478730586', '39.4208535537', '45.1328687333', '42.2500857037', '29.3318004675', '27.9586164762', '31.6460304444', '42.8427658469'];0.3430000000000035;True;[[0.42616174]];0.0
Bmr021.segment.42;66.8;67.68;68.09;73.51;['0.88247', '1.70880', '1.37762', '0.95133', '1.23922', '0.63628'];['111.23332032', '74.91169674', '96.469986', '103.628723506', '45.568966173', '66.8350078571'];0.4099999999999966;False;[[0.41405192]];0.0
Bmr021.segment.43;68.09;73.51;74.15;77.14;['1.46495', '1.80291', '1.36893', '1.46660', '1.21469', '0.85339', '1.33753', '1.16759', '1.02390', '1.20062', '0.57201', '1.24689', '1.66927', '1.36196', '1.31968', '0.81027', '1.18993'];['90.5165680277', '38.8938247231', '94.5788798668', '76.7847018965', '80.340991929', '95.61621312', '64.8068357147', '91.4962650837', '102.428765442', '90.0805457653', '68.6668450612', '107.159327442', '36.9135851967', '59.62038962', '54.2047661354', '97.269001415', '113.62747124'];0.6400000000000006;True;[[0.47370777]];0.0
Bmr021.segment.44;74.15;77.14;75.94;76.2;['1.35275', '1.52108', '1.44700', '1.15163', '0.75762', '1.19862', '0.41314'];['14.7475638398', '26.8927649583', '13.4152901633', '9.63787587302', '53.5793832857', '9.55529974074', '37.624630218'];-1.2000000000000028;True;[[0.6195607]];0.0
Bmr021.segment.45;75.94;76.2;77.33;78.39;['1.86386', '1.72642'];['2.9126815', '15.8781233906'];1.1299999999999957;True;[[0.38670734]];0.0
Bmr021.segment.47;77.33;78.39;77.378;77.638;['1.24437', '1.13270', '1.14933', '1.12516', '0.90361', '0.60515'];['6.85181861728', '2.51643861224', '3.82735180864', '2.47078224', '22.430910625', '46.4210872672'];-1.0120000000000005;True;[[0.39357576]];0.0
Bmr021.segment.46;77.378;77.638;77.48;77.972;[];[];-0.1580000000000012;True;[[0.78147537]];0.0
Bmr021.segment.48;77.48;77.972;78.404;78.554;[];[];0.4320000000000021;True;[[0.78918]];0.0
Bmr021.segment.49;78.404;78.554;79.124;79.974;['0.67844'];['44.2885030296'];0.5699999999999932;False;[[0.9621577]];0.0
Bmr021.segment.50;79.124;79.974;79.306;80.856;['0.14538', '0.56806'];['16.7067587578', '44.8993972543'];-0.6680000000000064;True;[[0.53386587]];0.0
Bmr021.segment.51;79.306;80.856;80.504;80.684;['0.85945', '1.25322', '0.65130', '0.87286', '1.27216', '1.32948'];['48.8814048889', '1.238074', '58.2104270748', '89.35957384', '80.8835314062', '54.3384979048'];-0.3519999999999896;True;[[0.5736101]];0.0
Bmr021.segment.52;80.504;80.684;80.856;80.996;['0.38004'];['35.8356600889'];0.171999999999997;True;[[0.97315454]];0.0
Bmr021.segment.53;80.856;80.996;81.154;81.324;['0.54267'];['63.3117406391'];0.1580000000000012;True;[[0.97315454]];0.0
Bmr021.segment.54;81.154;81.324;81.556;81.746;['0.76323'];['58.7061886531'];0.2319999999999993;True;[[0.98048264]];0.0
Bmr021.segment.55;81.556;81.746;82.46;85.18;[];[];0.7139999999999986;True;[[0.34692144]];0.0
Bmr021.segment.56;82.46;85.18;85.286;88.44;['1.10902', '0.75964', '1.64722', '1.79629', '1.52664', '0.96002', '0.29940', '0.00000', '0.80098', '1.11807', '1.04849', '1.11297', '0.60717'];['54.5603200302', '53.721910625', '27.4948691989', '7.80766119527', '9.70968633333', '30.8966189036', '29.64336844', '0.0', '37.7637250556', '3.11045341333', '0.887359333333', '10.5494787197', '44.6784454422'];0.1059999999999945;True;[[0.43798518]];0.0
Bmr021.segment.57;85.286;88.44;87.091;96.571;[];[];-1.3490000000000038;True;[[0.51181734]];0.0
Bmr021.segment.58;87.091;96.571;92.941;93.321;['1.11781', '1.72790', '1.30449', '1.39473', '1.42075', '1.10688', '0.83493', '0.96009', '1.00062', '0.75874', '1.28148', '0.90769', '0.78872', '0.77037', '1.40246', '1.29281', '1.36920', '1.11711', '1.04344', '0.78965', '1.17741', '1.18035', '1.01658', '0.63893', '0.53536', '1.05228', '1.27010', '1.13258', '1.04376', '1.23910', '1.03321', '1.04134', '1.22065', '1.23133', '1.19182', '0.41073', '0.74889', '1.10192', '0.57351', '0.00000', '0.00000', '0.55372'];['47.43132423', '6.21691035938', '32.2651899537', '0.0', '1.21891972318', '21.755545541', '35.9217389763', '36.2121425067', '29.985967175', '44.3265442155', '1.4598451', '36.7058777778', '37.1858376296', '41.9084870414', '6.97855361938', '3.23575624', '3.3058551358', '26.0152942396', '24.5974146667', '41.8830954375', '2.96956625', '2.46612715702', '16.0348234966', '30.1235266667', '31.8826007313', '20.4909046296', '4.79994767474', '11.4423895102', '27.6807877734', '1.69488359184', '39.8556211736', '21.0410338912', '2.5498502449', '2.50281914681', '7.77913533333', '34.85627064', '40.7399925444', '6.11004104167', '40.5587348', '0.0', '0.0', '26.1062080556'];-3.629999999999996;True;[[0.25988144]];0.0
Bmr021.segment.59;92.941;93.321;97.19;99.04;[];[];3.869;True;[[0.5975915]];0.0
Bmr021.segment.60;97.19;99.04;99.11;104.2;['0.67442', '1.15548', '1.00659', '1.30949', '0.83745', '0.75356', '0.75192', '0.00000', '0.33153', '0.27264'];['47.695572', '14.857463124', '41.8745645329', '3.884257375', '35.4281561122', '39.2677172244', '33.8751223699', '0.0', '32.0841565042', '30.2985282959'];0.0699999999999931;True;[[0.38422677]];0.0
Bmr021.segment.61;99.11;104.2;103.34;107.12;[];[];-0.8599999999999994;True;[[0.55308604]];0.0
Bmr021.segment.62;103.34;107.12;105.936;111.476;[];[];-1.1839999999999975;True;[[0.6158775]];0.0
Bmr021.segment.63;105.936;111.476;112.32;113.21;['1.35373', '1.22022', '0.47646', '1.01856', '0.67656', '1.43537', '1.28742', '1.09992', '1.22351', '1.24146', '0.50215', '0.86704'];['43.64809402', '48.3765027258', '50.2234893905', '33.6411800256', '48.0764357778', '8.16753889751', '3.68565748611', '28.3715024512', '2.09860860355', '5.70214726923', '42.6736128416', '34.9445297917'];0.8439999999999941;False;[[0.4589397]];0.0
Bmr021.segment.64;112.32;113.21;112.44;116.84;['0.89657', '1.21544'];['36.1347313125', '2.75274528395'];-0.769999999999996;True;[[0.48178178]];0.0
Bmr021.segment.65;112.44;116.84;118.37;123.87;['0.68026', '0.60580', '1.66638', '1.40928', '0.92502', '1.65383', '1.15431', '1.00185', '1.60714', '1.16500', '1.51637', '1.19783', '1.32216', '1.23331'];['97.780182626', '89.8343812318', '87.5180778125', '98.6889095011', '86.3678842469', '7.89096821302', '103.927174041', '93.541786963', '15.8171436667', '63.6403281429', '43.1304305121', '83.8795986889', '73.5636655693', '74.6090087104'];1.5300000000000011;False;[[0.46513033]];0.0
Bmr021.segment.66;118.37;123.87;118.479;118.949;['0.00000', '0.00000', '0.00000', '0.20052', '1.48500', '1.54907', '0.72178', '1.18715', '1.09284', '0.59516', '1.94597', '1.41317', '1.53709', '1.85530', '1.84028', '1.11309', '0.99604', '1.30210', '1.53976', '1.50278', '0.74159'];['0.0', '0.0', '0.0', '38.2949778512', '77.9920730833', '84.6757472653', '96.0336609689', '53.2517215111', '88.3012254438', '86.9779691796', '17.16537464', '84.6110013698', '65.2600538335', '2.20109076', '10.0929511626', '77.9460092222', '89.6771234694', '52.6508433471', '7.60258175309', '31.0124658678', '74.3866791'];-5.391000000000005;True;[[0.18735495]];0.0
Bmr021.segment.67;118.479;118.949;120.94;121.22;['0.49522', '0.97281', '0.92908'];['35.021885', '42.3367742485', '57.4920705625'];1.991;True;[[0.9217598]];0.0
Bmr021.segment.68;120.94;121.22;124.05;127.41;['1.35261'];['9.617956'];2.8299999999999983;True;[[0.3360798]];0.0
Bmr021.segment.69;124.05;127.41;126.37;134.85;['1.85258', '0.29994', '1.34514', '1.47177', '0.91046', '0.61789', '0.96110', '0.92184', '0.52182', '0.80557', '1.12863', '2.24484', '1.36465', '1.23696', '1.22178'];['25.2250988163', '41.7378510937', '91.6812836327', '60.2894180556', '54.2978439375', '53.5997095537', '50.9494155556', '41.8867957959', '46.2740648828', '52.045691166', '10.53665891', '5.38867572299', '5.30802557333', '2.83406224852', '1.8888298'];-1.039999999999992;True;[[0.6736635]];0.0
Bmr021.segment.70;126.37;134.85;128.477;129.281;['1.71137', '2.56220', '2.50162', '1.08926', '1.58030', '0.82628', '0.67951', '0.66641', '1.03234', '0.30545', '0.28367', '0.70327', '1.27444', '0.83075', '1.06076', '0.69124', '1.49401', '0.80289', '0.78636', '0.89744', '1.15915', '0.76392', '0.81492', '0.88160', '1.17567', '0.87243'];['61.6050871667', '1.19527166667', '3.871094625', '61.6261036', '8.59768053086', '38.9566795309', '34.9493301818', '36.2526332544', '17.9890697355', '32.402578375', '32.4066458609', '44.2092375309', '16.7859381361', '42.5008019796', '26.4766364637', '42.4282723567', '11.2849950248', '45.42455612', '43.5219898526', '32.2878686735', '1.3690396568', '37.5205537396', '39.7457942212', '41.5645967111', '10.2066812187', '47.9879153272'];-6.372999999999991;True;[[0.3371359]];0.0
Bmr021.segment.72;130.09;131.52;132.632;133.234;[];[];1.1119999999999948;False;[[0.60155153]];0.0
Bmr021.segment.74;135.7;140.018;136.417;136.807;[];[];-3.600999999999999;True;[[0.5317856]];0.0
Bmr021.segment.75;136.417;136.807;140.4;143.04;['0.82690'];['43.1609391071'];3.5930000000000177;True;[[0.16082907]];0.0
Bmr021.segment.76;140.4;143.04;143.603;144.263;['1.10859', '1.57715', '0.89285', '0.43595', '0.91929', '1.16687', '1.34130', '1.06987', '1.16974', '0.00000', '0.83691', '0.31194'];['55.34086991', '3.85055783333', '48.1088271746', '42.392477875', '37.5745223878', '49.8443728333', '36.1881433633', '53.8589994118', '54.384859', '0.0', '37.6641830496', '29.8499881632'];0.5630000000000166;True;[[0.22669616]];0.0
Bmr021.segment.77;143.603;144.263;143.777;146.624;['0.15421', '1.29394', '1.50978', '0.96628'];['21.2804599028', '44.9526154438', '3.34421020408', '52.3683854496'];-0.4860000000000184;True;[[0.56495094]];0.0
Bmr021.segment.78;143.777;146.624;144.774;145.744;[];[];-1.8499999999999943;True;[[0.56146955]];0.0
Bmr021.segment.79;144.774;145.744;145.043;145.353;['1.50938', '1.51190', '1.54236', '1.03165'];['4.27388128125', '2.24689421302', '7.04322144444', '41.8137893136'];-0.7009999999999934;True;[[0.7215404]];0.0
Bmr021.segment.80;145.043;145.353;146.671;146.981;['0.00000'];['0.0'];1.3179999999999836;True;[[0.95178807]];0.0
Bmr021.segment.82;146.671;146.981;146.717;147.987;['1.29932'];['32.6008755278'];-0.2639999999999816;True;[[0.38133723]];0.0
Bmr021.segment.81;146.717;147.987;147.86;149.45;['0.88967', '0.56488', '0.79691', '0.42308', '0.51926'];['55.4451785504', '44.3874369136', '47.268036308', '36.8252097515', '33.3838444628'];-0.1269999999999811;True;[[0.39749637]];0.0
Bmr021.segment.83;147.86;149.45;148.157;151.187;[];[];-1.292999999999978;True;[[0.35665023]];0.0
Bmr021.segment.84;148.157;151.187;150.55;150.71;['0.17639', '1.02369', '0.95433', '1.73209', '1.77125', '2.28234', '0.98320', '0.84276', '1.69659', '1.55611', '1.41030', '1.10345', '0.51392', '0.51434', '0.85838'];['20.7910919444', '52.1042879388', '57.8488810408', '6.804894375', '7.3077320625', '21.2820743062', '73.6222406574', '63.106488436', '7.0071745', '2.6389978125', '10.1079128395', '32.5151365451', '43.8106001605', '42.7935822837', '28.2157563978'];-0.6370000000000005;True;[[0.4316826]];0.0
Bmr021.segment.85;150.55;150.71;151.48;151.72;['1.29309'];['5.99923504082'];0.7699999999999818;True;[[1.]];0.0
Bmr021.segment.87;151.48;151.72;151.71;156.86;['0.26096'];['26.880204072'];-0.0099999999999909;True;[[-0.03774714]];0.0
Bmr021.segment.86;151.71;156.86;152.02;152.74;['0.00000', '0.42484', '1.78386', '1.46385', '1.01059', '1.11879', '0.84399', '0.97060', '1.06519', '1.75210', '1.64360', '1.41012', '1.12973', '2.06186', '1.17003', '0.82025', '1.60703', '1.86277', '1.05305', '1.29749', '1.42276', '0.89612', '1.54924'];['0.0', '71.40090976', '39.1468980165', '80.2484521111', '106.152445444', '81.62188996', '98.5030279835', '81.5608668', '85.29935916', '5.95280746939', '29.2571165', '48.44543856', '88.9010972071', '11.5433588125', '111.727320165', '101.824452686', '63.5448279337', '1.95904194329', '76.54027875', '52.0958254133', '64.0484021939', '108.990797108', '61.024295625'];-4.840000000000003;True;[[0.04503508]];0.0
Bmr021.segment.88;152.02;152.74;153.94;154.22;[];[];1.1999999999999886;False;[[0.8881658]];0.0
Bmr021.segment.89;153.94;154.22;157.36;158.1;['0.73067'];['43.8462382313'];3.140000000000015;True;[[0.7559911]];0.0
Bmr021.segment.90;157.36;158.1;157.95;158.19;['1.45337', '1.25131'];['52.9334001044', '97.7570802812'];-0.1500000000000056;True;[[0.7559911]];0.0
Bmr021.segment.91;157.95;158.19;159.11;160.52;['1.01439'];['30.2053978726'];0.920000000000016;False;[[0.35608265]];0.0
Bmr021.segment.92;159.11;160.52;160.77;164.63;['1.31062', '1.88714', '1.99511', '1.40491', '0.19268', '1.02672', '2.29892', '1.31785'];['33.0415671349', '5.227492', '4.20254266667', '58.1342799', '23.4311429091', '80.6778604938', '1.45408754571', '56.2558161975'];0.25;False;[[0.41031265]];0.0
Bmr021.segment.93;160.77;164.63;164.64;166.689;['0.63441', '0.90419', '1.38463', '1.22346', '1.01001', '1.43300', '1.06339', '1.00448', '0.69622', '1.41139', '1.53688', '1.32269', '0.88975', '0.60695', '1.00267', '1.21333', '0.89160', '0.92567', '0.75451', '0.39058', '0.38880'];['39.2572797422', '33.591248875', '3.5283555', '29.5445048994', '36.6884498125', '3.01557218421', '34.3786184229', '28.06256038', '49.2372049167', '4.12500396094', '1.822236', '3.99288125', '34.3217410909', '38.1541527901', '7.42090466667', '7.89474117355', '37.83275304', '37.4078067347', '40.0192719375', '35.908560285', '32.99549592'];0.0099999999999909;True;[[0.70036846]];0.0
Bmr021.segment.94;164.64;166.689;166.841;167.57;[];[];0.1520000000000152;False;[[0.6274147]];0.0
Bmr021.segment.95;166.841;167.57;167.038;176.708;['0.89714'];['46.8121526089'];-0.5319999999999823;True;[[0.1250157]];0.0
Bmr021.segment.96;167.038;176.708;168.571;168.791;['0.89663', '1.30611', '0.51655', '0.58675', '0.61806', '1.25226', '1.44664', '0.89623', '0.93478', '1.38497', '1.11515', '1.28653', '0.99080', '0.63248', '0.77268', '1.03663', '0.84249', '0.80999', '0.66352', '0.75186', '1.30462', '1.30170', '1.13670', '0.58605', '1.09198', '1.49507', '1.20775', '1.05119', '0.82648', '0.00000', '0.89354', '1.23343', '0.94830', '0.88732', '0.98368', '0.98504', '0.70007', '0.91013', '0.73676'];['22.4631713056', '17.1059822891', '45.6629292188', '39.6751819286', '44.6233446111', '22.140134625', '0.657051', '43.9806611111', '40.714165745', '3.35057058726', '31.5456512', '53.9311389383', '34.088003737', '44.72894894', '41.2233635383', '38.5847718006', '34.9802334694', '38.3499145139', '43.7957953067', '42.53736336', '3.92435756213', '5.51456604', '2.85820031579', '35.5250379184', '44.1286197007', '4.181813625', '11.1858202934', '16.5201655309', '42.508586314', '0.0', '35.1065404938', '1.27415932544', '26.1105311736', '33.7434771322', '21.7394655957', '24.6042447917', '39.6076233067', '29.7069034793', '28.2941583251'];-8.137;True;[[-0.01273667]];0.0
Bmr021.segment.97;168.571;168.791;168.791;168.901;[];[];0.0;False;[[1.0000002]];0.0
Bmr021.segment.98;168.791;168.901;171.929;172.289;[];[];3.027999999999992;False;[[1.0000002]];0.0
Bmr021.segment.99;171.929;172.289;173.283;173.433;[];[];0.9939999999999998;False;[[0.98048264]];0.0
Bmr021.segment.100;173.283;173.433;178.2;178.909;['1.13509'];['29.7961128284'];4.766999999999996;False;[[0.11206436]];0.0
Bmr021.segment.102;179.09;186.684;186.24;186.58;[];[];-0.4439999999999884;True;[[0.09874796]];0.0
Bmr021.segment.103;186.24;186.58;186.75;190.34;['0.31352'];['32.6801235808'];0.1699999999999875;False;[[0.19173741]];0.0
Bmr021.segment.104;186.75;190.34;186.75;187.22;['0.52629', '1.44127', '1.50726', '0.91194', '0.88509', '0.99640', '1.24286', '1.40662', '1.32661', '0.99954', '1.25661', '0.96338', '0.32720'];['47.0139004321', '5.77026859722', '15.7874510667', '44.6034207613', '40.7514321', '34.8188403392', '2.35548703111', '11.7140706364', '21.3898917988', '39.2710978086', '2.37474612245', '27.4768425089', '31.5538645661'];-3.5900000000000034;True;[[0.21318156]];0.0
Bmr021.segment.105;186.75;187.22;189.23;189.57;['0.66718', '0.26390'];['81.760784', '46.9099052426'];2.009999999999991;False;[[0.9715664]];0.0
Bmr021.segment.106;189.23;189.57;191.18;191.86;[];[];1.6100000000000136;False;[[0.9433188]];0.0
Bmr021.segment.107;191.18;191.86;191.83;194.38;['1.50974', '1.26882', '1.19609'];['57.6664560331', '66.6380450833', '75.2427753611'];-0.0300000000000011;True;[[0.4238897]];0.0
