segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;similarity;boundary
Btr001.segment.32;37.03;40.315;40.57;41.94;['1.12259', '0.83041', '1.00498', '1.68795', '1.17244', '1.61471', '1.28247', '0.55685', '0.86337', '0.88026', '1.45809', '0.97254', '1.06045', '0.61828', '0.00000', '1.08015', '1.23314', '1.73230', '1.43678', '1.30315', '1.17884', '1.46970', '1.25811', '1.32884', '1.53095', '1.61522', '1.27820', '1.19743', '1.24621', '1.63805', '1.60316', '1.08770', '0.82371', '0.04934', '1.08736', '1.56132', '1.73233', '1.61305', '0.56431', '1.11248', '0.83749', '0.79253', '0.81197', '0.51453', '1.23401', '0.56336', '0.54081', '0.30894', '1.04556', '0.13911', '0.62893', '0.36314', '0.03793', '0.42837', '0.00000', '0.77520', '0.66696', '1.53864', '0.88552', '0.54029', '0.49794', '0.71557', '1.17706', '1.17303', '0.00000', '1.24507'];['116.93641484', '62.1930210744', '112.7675642', '64.7012387578', '91.0849723599', '6.55396969444', '53.4358876928', '96.1843257172', '89.93420176', '85.9628870625', '15.428325321', '95.0387881224', '110.463122507', '102.461433512', '0.0', '112.515034987', '85.6341856356', '0.468540653061', '27.5924420623', '30.1463113961', '69.7701421488', '3.94038371429', '40.0510617156', '62.9452716672', '13.7981796686', '8.0942358125', '42.8563877284', '64.0789206364', '72.118345679', '2.18098883951', '4.28969172781', '75.5346527822', '134.067142031', '12.0933411211', '103.646230066', '44.7712004628', '7.585163', '6.00485008264', '93.5170770661', '126.747058977', '121.163609877', '103.193582', '111.28997036', '83.7454390625', '47.63946696', '87.538800128', '101.40249289', '64.36259264', '87.5188544235', '27.5318134432', '2.94063', '33.2362526667', '8.64372665625', '83.6651245312', '0.0', '100.936966929', '106.884515598', '71.712080562', '114.99473134', '96.2687151191', '93.6508516667', '111.8079438', '109.47361301', '116.371781333', '0.0', '98.2536900459'];0.2550000000000025;False;[[0.6409056]];0.0
Btr001.segment.34;40.57;41.94;42.962;43.652;[];[];1.0220000000000056;False;[[0.936754]];1.0
Btr001.segment.35;42.962;43.652;44.093;46.583;['0.46330', '0.91177'];['82.9464918047', '79.3365237778'];0.4410000000000025;False;[[0.59062725]];0.0
Btr001.segment.36;44.093;46.583;47.264;53.254;['1.25144', '0.82416', '0.83110', '1.69542', '1.64774', '1.52888', '1.09073', '0.64790', '0.65100', '0.96155'];['45.79118445', '97.5561004959', '108.216075917', '3.79239442361', '1.31072796875', '27.10756733', '86.2098097333', '92.7770532963', '79.0344458189', '76.5568108438'];0.6810000000000045;False;[[0.3880245]];0.0
Btr001.segment.37;47.264;53.254;53.76;59.49;['1.09006', '0.71714', '1.60380', '1.31009', '1.24089', '1.23983', '1.24954', '1.54018', '1.06491', '0.72420', '0.63810', '0.48932', '0.98143', '0.56586', '1.02148', '1.96997', '0.77335', '1.10765', '0.83818'];['82.4586621133', '93.3774321364', '16.8326090249', '25.8919381976', '41.17679125', '43.4491780533', '24.6193614848', '9.94581667347', '79.234509551', '94.2962259167', '47.4771947347', '81.0903904132', '80.6824355976', '86.682479827', '143.236118722', '32.5998486939', '95.3520599229', '54.0843332812', '93.5462829796'];0.5060000000000002;False;[[0.43719146]];0.0
Btr001.segment.39;53.76;59.49;55.8;56.36;['1.29223', '1.31564', '0.77704', '0.32377', '0.87686', '0.44279', '0.73949', '1.34989', '0.96514', '1.24981', '0.85553', '1.08243', '1.59741', '0.85436', '1.00887', '1.44109', '1.49476', '1.39973', '1.20300', '0.74178', '0.89543', '1.33839'];['45.888594905', '38.2356841224', '121.41192624', '70.2615313889', '115.15095468', '76.6997723806', '113.278740969', '65.0984434842', '105.25172725', '74.4169409414', '111.396730222', '94.3757040267', '2.00157387755', '97.3392748125', '87.5755886667', '10.0994690547', '6.1753006782', '1.73642669421', '34.8088062469', '79.5960520909', '56.386687', '33.7294680812'];-3.690000000000005;True;[[0.14604048]];0.0
Btr001.segment.43;60.02;60.66;61.066;61.256;['1.20806', '1.06909'];['69.35322625', '64.5777244931'];0.4060000000000059;True;[[0.88052094]];0.0
Btr001.segment.45;61.066;61.256;61.364;68.324;['0.57433'];['56.406942'];0.1079999999999969;True;[[0.18663333]];0.0
Btr001.segment.46;61.364;68.324;69.291;71.671;['1.50961', '1.98781', '1.34099', '1.51574', '1.79017', '1.68301', '1.23751', '0.39931', '0.67597', '0.44213', '0.77695', '0.75265', '0.25029', '0.85466', '1.12847', '0.71386', '0.59622', '0.05854', '0.51474', '0.08359', '0.50922', '0.68303', '1.26586', '0.77223', '0.92128', '1.03717', '0.58412'];['38.091222398', '14.5062865', '113.963384062', '78.9444860267', '6.97208322222', '6.46400121875', '69.6980663629', '74.2755470408', '97.7969323457', '78.7791395512', '87.9690686957', '81.6678704167', '52.14355456', '83.4622427813', '48.9784907778', '82.6220024691', '69.6014743424', '13.9740670972', '85.0050474174', '20.4877169827', '84.388070281', '88.9363405', '19.3912518339', '82.4576737917', '66.2045958393', '41.0664247934', '73.7522414839'];0.9669999999999987;False;[[0.6453371]];0.0
Btr001.segment.47;69.291;71.671;72.25;73.17;['0.95548', '0.60582', '0.82621', '1.49545', '1.37102', '0.60663', '0.94811', '0.00000', '0.00000', '0.62301', '0.61850', '0.85751'];['82.9406034222', '73.6564231901', '97.7997608264', '2.79850216', '29.7530445417', '90.2720853061', '82.3011151111', '0.0', '0.0', '86.5287667911', '85.2713527266', '125.611183828'];0.5789999999999935;False;[[0.4203654]];0.0
Btr001.segment.48;72.25;73.17;73.808;74.988;['0.57370', '0.70496', '1.22134'];['77.9481547826', '91.7908114231', '48.6810617279'];0.6380000000000052;False;[[0.83005846]];0.0
Btr001.segment.49;73.808;74.988;75.4;78.96;['0.81982', '0.82169', '1.52778', '1.69709', '1.28131'];['106.74690075', '117.68979574', '55.6338158933', '21.21413417', '64.7772080667'];0.4120000000000061;False;[[0.67803556]];0.0
Btr001.segment.50;75.4;78.96;79.696;86.756;['1.06382', '1.65756', '1.67669', '0.84071', '0.95912', '1.20799', '1.00594', '0.58619', '0.94358', '1.09398', '1.11938', '0.94355', '1.22045'];['66.2830854815', '15.8037558125', '3.03887773611', '102.169211698', '93.664168875', '54.439748675', '79.5987145926', '95.4084491667', '92.1462629063', '70.7364366667', '72.4306062076', '79.996885656', '32.678398672'];0.7360000000000042;False;[[0.5106308]];0.0
Btr001.segment.51;79.696;86.756;87.319;90.129;['1.34753', '0.73198', '0.45764', '1.04044', '1.11725', '1.10762', '1.05821', '1.47818', '1.00809', '0.85792', '0.48992', '0.48094', '0.98300', '1.07801', '0.81068', '1.33595', '1.00123', '1.31862', '0.92644', '0.90271'];['47.8523629215', '112.639025748', '59.5879989', '63.6192144959', '79.5935514752', '77.3868838727', '82.67225832', '7.0210918642', '77.1947998864', '95.7500656531', '81.1897359174', '76.5379813272', '79.0383711849', '45.185974125', '86.112879543', '2.08602585185', '65.1839373958', '4.27397330579', '75.5466340748', '74.235962759'];0.5630000000000024;False;[[0.42224693]];0.0
Btr001.segment.53;87.319;90.129;90.76;93.53;['0.85337', '1.20174', '0.90097', '0.53644', '0.90157', '1.09190', '0.81165', '1.21019', '0.71306', '0.81991', '0.83475', '0.24894'];['61.376498555', '62.5904941', '70.388421', '79.8273763265', '89.441297415', '71.0871835', '82.1977618951', '53.6751654321', '81.5517177402', '80.069469375', '72.4610599111', '39.4611929981'];0.6310000000000002;False;[[0.58987176]];0.0
Btr001.segment.54;90.76;93.53;93.94;97.4;['1.13415', '1.34856', '1.22118', '0.65517', '0.46272', '0.40646', '0.70647', '0.95676', '1.48396', '1.21812'];['36.8933655621', '17.6715989062', '57.709282895', '93.838925565', '77.2041717785', '77.6775100147', '74.0030096403', '93.4334764688', '5.71077525', '32.9475689988'];0.4099999999999966;False;[[0.76554585]];0.0
Btr001.segment.55;93.94;97.4;98.23;99.19;['0.75307', '1.39500', '0.93481', '0.45748', '0.44677', '1.08039', '0.37994', '0.91640', '1.52852', '0.78064'];['87.1606055309', '3.9258619', '74.8613296749', '77.43859591', '74.4723892101', '63.3382046235', '69.2602092', '89.4917623125', '6.05848977778', '88.7093877104'];0.8299999999999983;False;[[0.57382923]];0.0
Btr001.segment.56;98.23;99.19;99.69;102.93;['1.44548', '1.59332', '1.39662', '0.91756'];['83.6503786173', '12.114731037', '41.4166399444', '91.2663978057'];0.5;False;[[0.5471251]];0.0
Btr001.segment.57;99.69;102.93;103.35;103.87;['1.15555', '1.32409', '1.09882', '1.03073', '0.84105', '0.89876', '0.95349', '0.66141'];['53.0296733674', '3.21907869822', '51.77438012', '68.55913053', '81.5193654848', '85.1095627107', '66.2162248521', '86.2598804925'];0.4199999999999875;False;[[0.47860938]];0.0
Btr001.segment.59;103.35;103.87;105.149;106.939;['0.41241'];['68.7517892872'];1.2789999999999964;False;[[0.6263791]];1.0
Btr001.segment.60;105.149;106.939;107.99;111.789;['0.77548', '1.32097', '0.80114', '0.34252', '1.09873', '0.82205', '1.18350'];['94.2422761156', '49.1432600816', '93.88307106', '67.0303667232', '61.4672562708', '96.3332316', '67.8410310667'];1.051000000000002;False;[[0.38729498]];0.0
Btr001.segment.61;107.99;111.789;112.04;116.04;[];[];0.2510000000000048;False;[[0.3330083]];0.0
Btr001.segment.63;112.04;116.04;117.13;118.154;['1.16026', '1.17535', '0.77995', '0.57130', '0.99650', '0.94018', '0.89463', '1.22484', '0.47014', '0.78499', '1.23507', '0.76458', '1.19614', '0.73992'];['65.8827152533', '81.9397685333', '101.5562935', '92.9839682812', '82.0015153674', '100.917866623', '87.3657889688', '48.8477078667', '43.8969912449', '91.3020271744', '65.30804061', '88.5579316431', '41.4976068642', '68.5642928608'];1.0899999999999892;True;[[0.27077043]];0.0
Btr001.segment.64;117.13;118.154;118.17;118.7;[];[];0.0160000000000053;True;[[0.9804827]];0.0
Btr001.segment.65;118.17;118.7;118.453;118.97;[];[];-0.2469999999999999;True;[[0.25106743]];0.0
Btr001.segment.67;118.826;125.376;126.08;128.589;['0.17069', '0.29587', '0.96131', '1.02122', '2.58955', '2.30613', '2.33381', '1.09353', '0.00000', '0.99724', '2.23645', '2.25644', '1.22025', '0.94264', '1.34583', '1.32843', '1.22707', '2.36253', '2.06979', '0.50802', '0.00000', '1.41697', '0.82475', '1.10710', '1.21720'];['22.4167139792', '38.8564027682', '80.0384239763', '95.000115625', '9.2664184256', '3.564770575', '4.85500481481', '82.1518891673', '0.0', '82.4615555556', '21.9310657284', '8.15727554167', '77.8388408571', '78.9211516641', '76.7764637431', '79.090794', '81.173461037', '1.63591131633', '26.950427275', '44.108245125', '0.0', '94.4377116672', '61.3788017143', '78.617448799', '84.9235728223'];0.7039999999999935;False;[[0.34500068]];0.0
Btr001.segment.69;126.08;128.589;126.23;126.53;[];[];-2.3589999999999947;True;[[0.5510701]];0.0
Btr001.segment.70;126.23;126.53;129.55;130.29;[];[];3.0200000000000102;True;[[0.5484179]];0.0
Btr001.segment.71;129.55;130.29;130.66;132.69;['0.00000', '0.98026', '0.28033'];['0.0', '85.27627552', '23.0226784898'];0.3700000000000045;False;[[0.4189664]];0.0
Btr001.segment.72;130.66;132.69;133.503;136.573;[];[];0.8129999999999882;False;[[0.660885]];0.0
Btr001.segment.73;133.503;136.573;137.186;138.696;['0.00000', '0.00000', '0.00000', '1.21381', '0.58440', '0.00000', '0.73461', '0.00000', '0.57284', '0.81896', '0.35385', '0.59546', '0.89895'];['0.0', '0.0', '0.0', '2.11972859504', '43.4914563333', '0.0', '58.0870974941', '0.0', '42.6312697222', '33.2991644063', '36.6382308658', '47.7410047578', '36.6853695391'];0.6129999999999995;False;[[0.5515968]];0.0
Btr001.segment.74;137.186;138.696;139.15;141.51;['0.00000', '0.16924', '1.01094', '0.33248'];['0.0', '20.0230526969', '11.9532564083', '33.65139664'];0.4540000000000077;False;[[0.34817982]];0.0
Btr001.segment.75;139.15;141.51;142.06;142.35;['0.92744', '1.04300', '0.62328', '1.19960', '0.87916', '0.48370', '0.00000', '1.56388', '1.93278', '1.65850', '0.22349'];['80.2433835917', '83.5916905799', '46.385231', '3.57084123967', '23.0661343621', '45.4703095845', '0.0', '99.759293449', '40.95758768', '45.7899486933', '17.3603226843'];0.5500000000000114;False;[[0.3420625]];0.0
Btr001.segment.76;142.06;142.35;142.99;149.59;['0.00000'];['0.0'];0.6400000000000148;False;[[0.08196069]];0.0
Btr001.segment.77;142.99;149.59;150.287;150.467;['0.00000', '0.00000', '0.00000', '0.00000', '0.00000', '0.00000', '0.00000', '0.00000', '0.12018', '0.67444', '1.33086', '0.20484', '0.63198', '0.00000', '0.00000', '0.00000', '0.37210', '0.43514', '0.21352', '0.97350', '0.00000', '0.83884', '1.66766', '1.33119'];['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '15.3326624082', '64.533704051', '55.0243432407', '27.43929315', '68.4110249256', '0.0', '0.0', '0.0', '38.7684591', '51.4330893062', '25.42403072', '13.172497157', '0.0', '79.4530987438', '45.9640377284', '72.16616266'];0.6970000000000027;False;[[0.04085904]];0.0
Btr001.segment.78;150.287;150.467;150.82;152.41;['0.00000'];['0.0'];0.3529999999999802;True;[[0.5705408]];0.0
Btr001.segment.79;150.82;152.41;151.77;152.15;['0.55235', '1.26009', '0.84382'];['83.2759184875', '24.3792502272', '77.0421583256'];-0.6399999999999864;True;[[0.5000495]];0.0
Btr001.segment.80;151.77;152.15;152.53;154.63;['1.87090'];['51.7935857194'];0.3799999999999954;False;[[0.6140388]];0.0
Btr001.segment.82;152.53;154.63;152.677;153.017;['0.94853', '1.10684', '1.40679', '1.63960', '1.24462', '0.53979'];['83.4255960909', '76.1928731791', '95.9704057812', '48.2397896898', '62.6948078656', '53.5619574815'];-1.953000000000003;True;[[0.5749587]];0.0
Btr001.segment.81;152.677;153.017;153.27;153.57;[];[];0.2530000000000143;True;[[0.9337321]];0.0
Btr001.segment.83;153.27;153.57;155.04;157.95;[];[];1.4699999999999989;True;[[0.47359237]];0.0
Btr001.segment.84;155.04;157.95;158.76;162.71;['0.14368', '0.00836', '0.35057', '0.00000', '0.00000', '0.30574', '0.00000', '0.00000', '0.00000', '0.00000', '0.41191', '0.82438', '0.00000', '0.00000', '0.00000', '0.35823'];['7.12837185185', '1.17853529086', '43.9409950139', '0.0', '0.0', '39.571359017', '0.0', '0.0', '0.0', '0.0', '50.1625277851', '71.7063306837', '0.0', '0.0', '0.0', '36.6571620937'];0.8100000000000023;False;[[0.6708008]];0.0
Btr001.segment.85;158.76;162.71;163.055;163.687;['0.75772', '0.11739', '0.02735', '0.35924', '0.72955', '0.70451', '0.40106', '0.31264', '0.00000', '0.00000', '0.00000', '0.00000', '0.00000', '0.28318', '0.83498', '0.48907', '0.34629', '0.82852', '0.61561'];['44.8381561983', '3.97115082645', '2.4713265', '24.7616131', '25.1928532111', '24.3092267107', '35.3430718854', '30.3487125709', '0.0', '0.0', '0.0', '0.0', '0.0', '31.611370875', '40.6229997788', '38.0580075225', '36.3829711557', '39.5015908876', '36.6515497067'];0.3449999999999988;True;[[0.45156437]];0.0
Btr001.segment.86;163.055;163.687;163.2;165.57;[];[];-0.4870000000000232;True;[[0.17698908]];0.0
Btr001.segment.87;163.2;165.57;164.773;165.343;['1.29187', '1.77086', '0.77303', '0.00000', '0.00000', '0.54744', '0.80394', '0.12364', '0.01708', '0.00000', '0.00000', '0.00000', '0.00000', '0.27111'];['88.7467114083', '65.8944598125', '76.7066354921', '0.0', '0.0', '44.4450149752', '43.5300658125', '14.1526986982', '0.959702942149', '0.0', '0.0', '0.0', '0.0', '31.7050820765'];-0.796999999999997;True;[[0.28698456]];0.0
Btr001.segment.88;164.773;165.343;166.057;166.397;['2.05779'];['83.0885348573'];0.7139999999999986;True;[[0.94585496]];0.0
Btr001.segment.89;166.057;166.397;166.65;166.86;['0.30084'];['39.404301024'];0.2530000000000143;True;[[0.94585496]];0.0
Btr001.segment.90;166.65;166.86;167.38;167.87;['0.87047'];['30.9280942284'];0.5199999999999818;True;[[0.90885687]];0.0
Btr001.segment.91;167.38;167.87;168.567;171.627;['1.12164'];['61.1733109722'];0.6970000000000027;False;[[0.49996853]];0.0
Btr001.segment.92;168.567;171.627;170.43;170.92;['0.46882', '1.00843', '0.51927', '0.93763', '1.24754', '0.57561', '0.55581', '1.35434', '1.14858', '0.62108'];['89.5315418311', '91.0671950556', '67.613645', '74.89061508', '38.9854998144', '33.63704996', '85.1416733218', '2.3033616', '43.5353048', '84.1522288526'];-1.1970000000000027;True;[[0.51385736]];0.0
Btr001.segment.93;170.43;170.92;172.183;178.733;['2.19404'];['49.2580484261'];1.2630000000000052;True;[[0.36633226]];0.0
