segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;similarity;boundary
Bro017.segment.40;77.069;86.135;86.85;97.492;['0.96340', '1.40065', '1.15009', '0.74247', '0.67772', '0.57041', '0.46164', '0.88050', '0.79234', '0.69681', '0.25511', '1.18629', '0.90724', '0.71014', '0.74364', '0.85003', '0.12813', '0.83739', '1.77479', '0.67497', '1.10011', '1.75878', '0.76970', '1.15251', '1.28956', '0.95052', '1.27141', '1.59526', '1.00458'];['63.1751006862', '9.6508535858', '19.5287366505', '52.6105050622', '46.9795203871', '47.1460061956', '47.4743249532', '35.9022304898', '39.3738140595', '42.4462006095', '35.8351689251', '15.0075604286', '42.8486395733', '55.8995307654', '52.6832676267', '49.8189699259', '21.1808011022', '74.1558372778', '18.2822214984', '71.72742366', '77.93741448', '4.68073125', '72.7057536', '61.23687756', '54.5338192857', '63.4199620879', '11.439006', '23.6163346322', '56.2793576281'];0.7149999999999892;False;[[0.41827625]];0.0
Bro017.segment.41;86.85;97.492;89.705;90.035;[];[];-7.787000000000006;True;[[0.3116094]];0.0
Bro017.segment.42;89.705;90.035;95.713;96.06;['1.30706'];['12.4463209728'];5.677999999999997;False;[[0.49993354]];0.0
Bro017.segment.44;97.766;100.386;100.86;106.112;['1.17102', '1.53956', '1.34041', '1.22345', '0.91661', '0.93061', '1.38949', '1.13679', '1.27013', '1.32034'];['46.0891603951', '1.49243925', '20.6812854325', '18.0779870667', '50.0156137855', '54.9408637778', '4.6666666875', '32.3528904408', '1.06346733333', '18.1088203522'];0.4740000000000037;False;[[0.27550226]];0.0
Bro017.segment.45;100.86;106.112;107.24;112.18;['0.66273', '0.89931', '1.12124', '1.13355', '0.85150', '0.79784', '0.69015', '0.48764', '0.99548', '1.13542', '0.95366', '0.87008', '1.13388', '1.18580', '0.86079', '0.78125'];['52.1679914074', '51.7797705625', '26.9100380139', '9.80015901563', '43.0887074286', '49.8729319723', '56.7575162115', '51.8196633', '39.8357293766', '19.1521141497', '37.5343518765', '47.2749885741', '38.7789907812', '60.0057734694', '76.228571', '55.34778772'];1.128;False;[[0.26728714]];0.0
Bro017.segment.46;107.24;112.18;113.05;118.61;['1.26047', '0.84636', '1.80499', '1.73033', '0.94582', '0.36873', '1.14104', '1.74050', '1.03217', '1.73701', '1.43052', '1.02535', '1.69999', '1.67352', '1.42878', '1.11228'];['42.931726716', '56.2129545469', '17.9162772457', '12.9278148753', '67.0066565333', '47.4954763636', '67.3640441333', '21.0890469091', '68.5536296719', '15.71107475', '72.3892243265', '72.64096928', '5.21092880726', '2.99009082645', '44.36260652', '38.1151230225'];0.8699999999999903;False;[[0.49021035]];0.0
Bro017.segment.47;113.05;118.61;114.637;114.957;['1.50551', '1.13158', '0.82880', '0.87868', '1.47879', '1.36102', '0.88745', '0.68248', '1.36063', '0.99217', '1.64963', '0.94212', '0.85273', '1.38150', '0.73086', '1.53134', '1.22363', '1.50588', '1.46913', '0.99835'];['25.4700112608', '4.67589268698', '38.4907645349', '50.3076468352', '7.89768508284', '2.96451465089', '52.5804139167', '65.9317470744', '26.1941412222', '62.6150389011', '4.66059536777', '51.3417058462', '64.7268228163', '24.0408503636', '72.3364285796', '47.8949133495', '32.6672202676', '15.9187130174', '21.1921150288', '45.9291017398'];-3.972999999999999;True;[[0.3846747]];0.0
Bro017.segment.48;114.637;114.957;118.86;119.37;['1.18353'];['5.00398329167'];3.903000000000006;False;[[0.84848696]];0.0
Bro017.segment.49;118.86;119.37;119.54;120.43;[];[];0.1700000000000017;True;[[0.832294]];0.0
Bro017.segment.50;119.54;120.43;120.69;122.91;['1.10155', '0.51712', '0.92983', '0.94761'];['31.811046497', '54.2743672099', '49.40508648', '42.4311552381'];0.2599999999999909;False;[[0.8404658]];0.0
Bro017.segment.51;120.69;122.91;123.7;131.32;['0.91204', '1.06483', '0.95695', '1.42817', '1.01902', '0.55102'];['45.8465607416', '26.9951192896', '49.8491069204', '2.44609603306', '64.4574788776', '60.9954985938'];0.7900000000000063;False;[[0.24173516]];0.0
Bro017.segment.52;123.7;131.32;131.34;131.69;['1.33562', '1.57683', '1.47506', '0.87656', '0.63468', '0.78592', '0.74513', '1.18532', '1.33330', '1.30076', '0.75776', '1.43790', '0.64055', '0.98171', '1.26231', '1.27796', '1.26029', '1.03945', '1.22851', '0.85502', '1.02995', '1.24763', '0.96102', '0.85809', '0.79670', '0.56385', '0.20946', '0.26478'];['18.0670266531', '5.20510548611', '8.95085247751', '59.1427187302', '62.4496044444', '58.372652', '58.6537062716', '12.7820610146', '2.60993904', '43.026617794', '52.8993682177', '12.8594850556', '37.8166663556', '43.46827125', '0.589434166667', '3.25592844444', '1.38737874074', '28.9173405056', '25.9640323704', '50.4782702222', '35.080018003', '3.44776497222', '42.126488517', '45.5674459174', '53.7508466683', '49.8189998163', '24.7319062222', '38.1029325117'];0.0200000000000102;True;[[0.08353351]];0.0
Bro017.segment.53;131.34;131.69;132.031;141.551;['1.22166'];['4.71663300888'];0.3410000000000082;True;[[0.03238089]];0.0
Bro017.segment.54;132.031;141.551;132.576;132.952;['1.27694', '0.91774', '1.72705', '1.65425', '0.79748', '0.69515', '1.01586', '0.88954', '0.78626', '0.46898', '0.60109', '1.11315', '1.29187', '0.63792', '0.69465', '0.93200', '0.92564', '0.77802', '1.48787', '1.66793', '1.46134', '1.42938', '1.59843', '1.09334', '0.41288', '0.69469', '1.26411', '0.99459'];['41.0117385422', '71.0021526096', '13.5171894297', '1.75054298214', '60.533083898', '55.9634884298', '38.5334040891', '40.6574763621', '49.7340320408', '50.7599101914', '50.4287360277', '4.17144272189', '27.2642193296', '47.9321970138', '65.1336679931', '55.0227160667', '44.7113319669', '50.7674766537', '14.3274411361', '2.16138262722', '11.4430924815', '3.49884436719', '7.59200253711', '48.6755043265', '48.7501000889', '57.4396469273', '44.77775244', '46.4399038218'];-8.974999999999994;True;[[0.3560737]];0.0
Bro017.segment.57;141.986;144.391;145.42;151.26;['0.66677', '1.53635', '1.40825', '0.93993', '0.00000', '0.62850', '1.28076', '1.27539', '0.67585'];['59.046773375', '8.42324381122', '3.098471625', '54.5457691111', '0.0', '56.8732185139', '3.02246795313', '2.17699363314', '49.8433346942'];1.0289999999999964;False;[[0.5644115]];0.0
Bro017.segment.58;145.42;151.26;152.332;158.732;['1.33640', '1.31562', '1.41970', '1.42270', '0.83876', '1.22255', '1.04943', '0.39793', '0.51947', '1.41945', '1.08053', '0.82688', '1.35147', '1.26845', '0.82361', '0.43773', '0.52294', '1.09371', '0.78597', '1.26369', '1.27143'];['2.7411161678', '4.86209496094', '9.863028035', '5.61593414453', '49.5179266667', '18.5595203657', '44.8126426633', '49.922548441', '51.113322716', '18.9424412', '30.6201198336', '52.3039891327', '2.20191429727', '13.9751827266', '54.6030104844', '48.1206622687', '50.5194510744', '6.06080508163', '49.1310576332', '3.4493821', '7.36277088889'];1.0720000000000027;False;[[0.48159346]];0.0
Bro017.segment.59;152.332;158.732;156.634;156.974;['1.26106', '1.22035', '1.25592', '1.28773', '1.12806', '0.97832', '0.83069', '0.64976', '1.22403', '1.02518', '0.83934', '1.07866', '0.66624', '1.03172', '0.86127', '1.23458', '0.54054', '0.85310', '0.60376', '0.66120', '0.74152', '0.89789', '0.82377'];['6.45310447645', '5.55715540741', '20.7989987071', '5.11553626036', '34.2038755833', '49.5065524898', '53.4998209587', '57.5404653636', '4.20045858333', '53.407630308', '49.5526145', '29.5772702', '52.4438868148', '53.2964423785', '49.1035726651', '22.6338956111', '53.1866022222', '45.32815392', '53.4664385', '54.893908916', '55.7164404518', '33.42014278', '55.4639624142'];-2.098000000000013;True;[[0.18811071]];0.0
Bro017.segment.60;156.634;156.974;159.235;164.025;['1.29411'];['5.696442688'];2.261000000000024;True;[[0.42317784]];0.0
Bro017.segment.61;159.235;164.025;160.328;160.638;['1.26548', '1.34576', '0.91552', '0.98735', '0.96515', '1.00689', '0.83219', '1.20842', '1.14439', '0.81749', '0.99961', '0.98564', '0.54159', '0.78493', '1.30578', '1.28343', '1.29029', '0.76004'];['6.677583125', '1.54684965289', '41.5272643785', '32.4847778639', '47.1397783184', '47.9222746389', '44.21712108', '1.22540471429', '13.6172283967', '39.8635514711', '47.2478619918', '45.4788415', '52.6020635484', '59.7534105848', '4.26426011834', '2.88898469896', '3.36979966049', '41.83218682'];-3.6970000000000014;True;[[0.45249677]];0.0
Bro017.segment.62;160.328;160.638;161.49;161.79;['1.29577'];['16.8775652023'];0.8520000000000039;False;[[1.0000001]];0.0
Bro017.segment.63;161.49;161.79;164.53;165.06;['1.28254'];['6.36043185537'];2.740000000000009;False;[[0.84848696]];0.0
Bro017.segment.64;164.53;165.06;164.914;172.459;[];[];-0.146000000000015;True;[[0.20127322]];0.0
Bro017.segment.65;164.914;172.459;173.255;175.415;['1.08127', '0.53483', '0.79599', '1.16752', '0.87630', '1.00738', '1.80189', '1.93570', '1.84764', '1.60108', '0.77151', '0.77601', '1.59166', '1.35774', '1.21568', '0.75480', '0.75245', '1.36993', '0.86366', '0.78137', '0.78271', '1.09493', '0.97766', '0.71400', '1.14780', '1.32867', '1.06182', '1.27207', '0.97674', '1.58964'];['36.4579353498', '51.0056745444', '74.6364227543', '39.387160254', '56.4373270744', '54.8979625089', '16.058133551', '2.6622075', '4.9714013125', '8.40004077551', '62.1105200826', '58.9033654286', '17.5585262143', '56.1915883776', '46.9438839509', '68.7515010612', '60.5766579752', '7.51192988166', '53.93693146', '60.5456096875', '55.540685625', '52.888512124', '46.3599295385', '62.4654037094', '26.8301166011', '5.31310841966', '31.7286484904', '2.02698301775', '64.7779100137', '3.93490688889'];0.7959999999999923;False;[[0.25634772]];0.0
Bro017.segment.66;173.255;175.415;176.17;177.92;['0.00000', '0.73028', '0.72033', '0.65632', '0.69185', '1.28134', '1.32213', '1.56197', '1.15136'];['0.0', '79.2735537336', '69.5888399008', '51.1468668832', '48.1822933724', '2.93461821875', '4.68127738504', '7.74142168047', '28.02716968'];0.7549999999999955;False;[[0.70857435]];0.0
Bro017.segment.67;176.17;177.92;178.546;191.103;['1.24177', '1.52786', '1.35465', '0.67490', '0.63515', '1.24650', '0.67464', '1.08682'];['43.98635368', '5.5741099321', '5.4866940692', '55.7817636444', '56.24630595', '1.44282183391', '50.5523433136', '21.387641358'];0.6260000000000048;False;[[0.42141587]];0.0
Bro017.segment.68;178.546;191.103;186.07;186.37;[];[];-5.033000000000016;True;[[0.07669944]];0.0
Bro017.segment.69;186.07;186.37;191.797;200.59;['1.24638'];['4.82766815879'];5.4269999999999925;True;[[0.14104943]];0.0
Bro017.segment.70;191.797;200.59;194.93;195.54;[];[];-5.659999999999997;True;[[0.19024046]];0.0
Bro017.segment.71;194.93;195.54;199.66;199.98;[];[];4.1200000000000045;False;[[0.84848696]];0.0
Bro017.segment.72;199.66;199.98;200.702;201.042;['0.87904'];['36.1897520833'];0.7220000000000084;False;[[1.0000001]];0.0
Bro017.segment.73;200.702;201.042;200.882;208.642;['1.19829'];['6.42581740237'];-0.1599999999999966;True;[[0.33423543]];0.0
Bro017.segment.74;200.882;208.642;209.046;212.121;['0.95364', '1.69438', '1.57836', '0.91786', '0.39769', '1.40709', '0.59494', '1.74521', '1.15871', '1.18407', '1.22598', '1.39077', '0.78115', '0.63679', '1.01175', '1.40499', '1.06291', '1.24097', '0.69139', '0.96136', '0.53378', '1.10735', '1.09923', '0.79449'];['50.67034014', '31.6292446222', '24.9798391124', '37.5148556095', '41.0870195556', '36.0474815', '75.264727551', '45.9194814375', '41.0231567824', '6.50878254545', '54.2840846875', '54.738201679', '75.4640104463', '63.4404380625', '51.1981708163', '3.65786911111', '23.9655920904', '29.0026148485', '54.4239186667', '38.6636301898', '57.5371137654', '56.0355231429', '44.9275717633', '60.8491387465'];0.4039999999999963;False;[[0.56879336]];0.0
Bro017.segment.75;209.046;212.121;213.24;221.2;['0.00000', '0.93688', '1.17381', '1.38077', '1.36036', '0.97944', '1.01731', '1.34179', '1.29983', '0.83676', '0.94917'];['0.0', '72.3294672321', '31.9839881893', '0.228779416667', '1.65203385124', '47.1025349467', '27.02670639', '6.00182217778', '3.83354005556', '49.4003323704', '51.4745300687'];1.1189999999999998;False;[[0.46665758]];0.0
Bro017.segment.76;213.24;221.2;222.41;232.15;['1.10889', '0.66741', '0.93325', '0.91063', '0.77575', '0.89415', '0.78912', '1.07156', '0.71639', '1.48251', '1.43030', '0.99314', '0.64028', '0.42398', '0.48875', '0.88705', '1.20969', '0.95387', '1.32347', '1.29607', '1.22922', '1.16558', '0.60322'];['38.7853463951', '53.7305021074', '73.4619035556', '65.9794580702', '44.0721116953', '44.1104454688', '45.1775170208', '28.134783815', '58.1542177257', '11.48062584', '6.05615877551', '45.75167125', '49.6133547109', '50.0615981111', '55.0857698595', '50.5295792022', '28.7673168533', '56.3141333333', '4.63066218367', '4.38019398611', '5.2674795102', '5.86024615625', '47.0085067936'];1.210000000000008;False;[[0.57274103]];0.0
Bro017.segment.77;222.41;232.15;225.856;226.466;['0.75815', '0.82589', '0.98593', '1.13280', '0.86731', '1.17720', '0.86588', '0.76001', '0.65144', '0.72294', '0.51871', '0.67753', '0.81225', '0.80915', '0.52358', '0.81790', '0.75884', '0.82022', '0.45237', '0.48660', '0.88047', '1.33400', '1.03151', '0.86093', '0.90764', '0.90521', '0.76313'];['51.646242692', '41.1845683719', '50.6961438481', '17.4463591002', '46.08337744', '2.10888975', '37.999822592', '40.47757329', '48.0743820833', '42.6806672593', '56.3076867388', '48.8886455309', '45.8461496233', '39.0847652727', '46.3664955', '51.5581804418', '42.442284964', '38.7386635022', '52.1713534148', '50.6961397924', '41.1224778189', '47.2682718683', '43.4981265986', '52.7630157265', '48.22602264', '42.2948193333', '39.3384663027'];-6.294000000000011;True;[[0.18883917]];0.0
Bro017.segment.78;225.856;226.466;232.387;232.797;[];[];5.920999999999992;False;[[0.8858405]];0.0
Bro017.segment.79;232.387;232.797;233.078;237.192;['1.12921'];['6.50341996195'];0.2810000000000059;True;[[0.2699517]];0.0
Bro017.segment.80;233.078;237.192;237.526;243.046;[];[];0.3340000000000032;False;[[0.6620776]];0.0
Bro017.segment.81;237.526;243.046;243.785;250.595;['0.23323', '1.01321', '1.31870', '1.22271', '0.60293', '1.32446', '1.29725', '1.16989', '1.20261', '1.21018', '0.90607', '1.22075', '0.97990', '0.73277', '0.81199', '0.89257', '1.35988', '1.02330', '0.59844', '0.43006', '0.80751', '0.75997'];['33.04661376', '51.2717397551', '5.67887973333', '25.1618252022', '57.4998038462', '2.34865136288', '0.51072140625', '11.0300411837', '13.234705113', '33.9371651227', '32.09532288', '2.83532523875', '61.8318784197', '38.453889251', '46.2254967321', '47.42569146', '7.6458997686', '43.3936270296', '60.5658536054', '43.5250126531', '22.1271674694', '42.004477145'];0.7390000000000043;False;[[0.3270407]];0.0
Bro017.segment.82;243.785;250.595;250.963;255.963;['1.03998', '0.88656', '0.96229', '1.39119', '1.44018', '0.92711', '1.08993', '0.93332', '0.96402', '1.29373', '1.64557', '1.21787', '1.19048', '1.38126', '1.33553', '0.49081'];['35.0844352834', '58.155862085', '54.4295263579', '9.75856909722', '31.7151786391', '70.372701551', '64.3465214444', '53.1846084569', '36.5871844898', '8.82932222485', '16.9523289984', '36.5552125938', '3.5566212', '13.5974517959', '18.2293469584', '44.4561165483'];0.367999999999995;False;[[0.27897084]];0.0
Bro017.segment.83;250.963;255.963;256.327;256.707;['0.53185', '1.19120', '0.91922', '0.81951', '0.82311', '1.19454', '1.39891', '0.83595', '1.01099', '0.88286'];['53.8266386395', '15.0697004184', '49.469271455', '52.3679765102', '45.0902630756', '14.5515294984', '20.4206889438', '42.9570430744', '24.5530062148', '32.7292035041'];0.3640000000000043;True;[[0.13310209]];0.0
Bro017.segment.84;256.327;256.707;256.97;259.42;['1.01964'];['9.730627'];0.2630000000000336;True;[[0.64052856]];0.0
Bro017.segment.85;256.97;259.42;259.756;260.176;[];[];0.3359999999999559;False;[[0.5712749]];0.0
Bro017.segment.86;259.756;260.176;260.7;265.17;[];[];0.5240000000000009;False;[[0.20726115]];0.0
Bro017.segment.87;260.7;265.17;262.196;262.546;['1.07997', '1.22779', '0.91848', '1.06267', '0.94019', '0.18416', '0.93857', '1.78079', '1.40565', '1.29755', '0.63035', '0.39006', '0.87497', '0.52494'];['29.4270097396', '1.68079896296', '39.4743286384', '2.89533359763', '6.4635865679', '24.6628829619', '51.1480601183', '13.895075476', '22.0974291191', '8.36181110658', '49.6187059095', '47.1027327893', '51.6560687901', '54.9347649335'];-2.973999999999989;True;[[0.18555711]];0.0
Bro017.segment.88;262.196;262.546;264.83;265.876;['1.17682'];['17.2003260237'];2.283999999999992;False;[[0.25471842]];0.0
Bro017.segment.91;265.759;271.064;271.517;276.41;[];[];0.4529999999999745;False;[[0.2091181]];0.0
Bro017.segment.92;271.517;276.41;274.96;279.18;[];[];-1.4500000000000457;True;[[0.51038265]];0.0
Bro017.segment.93;274.96;279.18;279.92;280.561;['1.28010', '1.52647', '1.83184', '1.45210', '1.09520', '0.63500', '1.02911', '1.35998', '1.19975', '1.28808', '0.69750', '0.80896', '1.10752', '1.06398', '0.30037'];['19.1064371852', '19.2747047222', '4.426974', '26.7508518547', '24.4483878107', '66.5452104545', '42.367787125', '11.7504810102', '25.7702301777', '2.762500688', '50.0085312295', '40.5445110132', '1.40850884375', '26.9558483905', '34.9161826713'];0.7400000000000091;True;[[0.21880636]];0.0
Bro017.segment.94;279.92;280.561;280.24;282.43;[];[];-0.3209999999999695;True;[[0.5326494]];0.0
