segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;similarity;boundary
Bed017.segment.15;23.453;23.683;23.675;24.165;['1.86557'];['26.9739632632'];-0.0079999999999991;True;[[0.7647588]];0.0
Bed017.segment.17;23.675;24.165;24.46;25.72;['0.65473', '0.18171', '0.06374'];['84.8021297422', '15.4744709444', '11.8425027422'];0.2950000000000017;True;[[0.6555718]];0.0
Bed017.segment.18;24.46;25.72;25.519;26.761;['2.00326', '1.12501', '0.70579', '1.15995', '0.93467', '0.38188'];['23.0205482', '67.4885635009', '55.3697360756', '10.7748474112', '15.9583306667', '32.4696008125'];-0.2010000000000005;True;[[0.63689744]];0.0
Bed017.segment.20;25.848;26.688;26.026;28.6;['0.87606'];['78.6586359994'];-0.661999999999999;True;[[0.29943955]];0.0
Bed017.segment.21;26.026;28.6;27.188;28.262;[];[];-1.4120000000000026;True;[[0.29484123]];0.0
Bed017.segment.23;27.345;28.153;28.635;29.748;[];[];0.4820000000000028;True;[[0.84873724]];0.0
Bed017.segment.24;28.635;29.748;28.858;29.658;[];[];-0.8900000000000006;True;[[0.6426321]];0.0
Bed017.segment.25;28.858;29.658;30.389;31.349;['0.97097', '0.51926', '0.69718', '1.00239'];['109.45172729', '81.5284194375', '58.38033328', '73.8941400137'];0.7309999999999981;True;[[0.6580487]];0.0
Bed017.segment.26;30.389;31.349;31.06;35.421;['1.70470'];['43.9465081074'];-0.2890000000000015;True;[[0.32910448]];0.0
Bed017.segment.27;31.06;35.421;31.27;31.8;[];[];-4.151;True;[[0.30807838]];0.0
Bed017.segment.28;31.27;31.8;34.467;37.167;['1.01325'];['88.1584232564'];2.666999999999998;True;[[0.316566]];0.0
Bed017.segment.29;34.467;37.167;35.3;35.53;['0.00000', '0.00000', '0.44854', '1.74052', '2.09783', '2.04681', '1.69524', '0.67285', '0.57950', '1.75094', '0.93231', '0.35596', '0.56501'];['0.0', '0.0', '77.1733272245', '63.5231678889', '2.94793444444', '1.4905765625', '47.5448286', '84.1951008163', '84.5993331111', '1.08971976', '82.4117364628', '41.9597507049', '69.2869290624'];-1.8670000000000044;True;[[0.63479257]];0.0
Bed017.segment.30;35.3;35.53;36.99;40.7;['1.61476'];['37.9873522963'];1.4600000000000009;False;[[0.15660197]];0.0
Bed017.segment.31;36.99;40.7;37.16;39.47;['0.00000', '0.69209', '1.29988', '1.22170', '0.88236', '0.00000', '0.95122', '0.48902', '1.08017', '0.47015', '0.78403', '1.00408', '0.65221'];['0.0', '64.8719046531', '27.5019896735', '18.4324514688', '61.0649567654', '0.0', '10.4020637867', '48.1292304', '31.3202916955', '42.0653602314', '42.8689663556', '20.5148520661', '33.5336405332'];-3.5400000000000063;True;[[0.3827409]];0.0
Bed017.segment.33;38.076;39.188;41.011;41.201;[];[];1.8230000000000004;False;[[0.748203]];0.0
Bed017.segment.34;41.011;41.201;41.303;42.693;['0.00000'];['0.0'];0.1019999999999967;True;[[0.47158653]];0.0
Bed017.segment.35;41.303;42.693;43.885;44.405;['0.43048', '0.86028', '1.54878', '1.34558'];['60.7329247817', '102.912395755', '77.1975347619', '57.470080349'];1.1920000000000002;True;[[0.7311987]];0.0
Bed017.segment.36;43.885;44.405;44.16;44.98;['0.00000', '0.47407'];['0.0', '81.5666835612'];-0.2450000000000045;True;[[0.73361695]];0.0
Bed017.segment.37;44.16;44.98;44.788;46.518;['0.73189', '1.45721'];['63.6592805562', '28.2958927895'];-0.1920000000000001;True;[[0.6096635]];0.0
Bed017.segment.38;44.788;46.518;45.453;46.919;['0.99670', '0.87044', '0.63870'];['53.2759002963', '55.7212576667', '51.2695569878'];-1.0649999999999975;True;[[0.58835196]];0.0
Bed017.segment.39;45.453;46.919;45.768;46.383;[];[];-1.1509999999999962;True;[[0.88116944]];0.0
Bed017.segment.40;45.768;46.383;47.897;48.494;[];[];1.5139999999999958;False;[[0.8727384]];0.0
Bed017.segment.41;47.897;48.494;49.249;49.589;[];[];0.7550000000000026;False;[[0.9530146]];0.0
Bed017.segment.42;49.249;49.589;49.683;52.265;['1.13019'];['109.995573136'];0.0940000000000012;True;[[0.4389403]];0.0
Bed017.segment.44;51.165;52.825;52.39;53.38;['1.60117', '1.41151', '0.87847'];['25.5471683704', '39.1026915709', '88.7851027811'];-0.4350000000000023;True;[[0.44360512]];0.0
Bed017.segment.45;52.39;53.38;52.98;54.69;[];[];-0.4000000000000057;True;[[0.1477653]];0.0
Bed017.segment.46;52.98;54.69;56.12;58.5;['0.93292', '1.39781', '0.91907', '0.61386', '0.75644', '0.78835', '1.36482', '1.03757'];['54.6531508673', '4.62044383333', '41.6825765051', '46.9900722667', '46.5304362187', '55.4207578776', '4.31193390123', '31.9118154844'];1.4299999999999995;True;[[0.34431195]];0.0
Bed017.segment.47;56.12;58.5;58.675;60.155;['0.60501', '0.00000', '0.65200', '1.13557', '0.00000', '1.08153'];['92.74023738', '0.0', '88.6144894687', '55.5298733469', '0.0', '84.1597434102'];0.1749999999999971;True;[[0.40463215]];0.0
Bed017.segment.49;60.972;61.252;61.29;62.63;['0.97086'];['73.7319438264'];0.0379999999999967;False;[[0.8418053]];0.0
Bed017.segment.53;65.03;66.14;66.35;68.7;['0.90994', '1.47707', '1.72575', '1.31569'];['62.68088388', '12.5373067959', '8.53078991736', '37.2829203636'];0.2099999999999937;True;[[0.89207435]];0.0
Bed017.segment.55;66.698;67.108;66.976;69.634;['0.68918', '1.05683'];['41.8808041224', '43.33856585'];-0.132000000000005;True;[[0.84183574]];0.0
Bed017.segment.57;67.196;68.356;67.288;68.231;['1.04838', '1.38506', '1.63886', '1.34589'];['56.2804307556', '36.4569302603', '22.7184545714', '34.6900219792'];-1.0679999999999978;True;[[0.26763088]];0.0
Bed017.segment.59;68.756;72.616;73.39;75.99;['1.67467', '0.88024', '1.31033', '1.77631', '1.70325', '1.69958', '1.09862', '0.68041', '1.44314', '1.14361', '1.21893'];['34.1924748848', '61.7850325289', '74.8230240816', '3.54259007407', '4.96994', '27.0450427545', '67.6336296282', '71.6383681983', '7.95067998811', '41.4892817083', '29.4105660781'];0.7740000000000009;False;[[0.75793177]];0.0
Bed017.segment.60;73.39;75.99;76.826;79.766;['1.36408', '0.96806', '1.28504', '0.76894', '0.74307', '0.78667', '1.01672', '1.20988', '1.23247', '0.66901', '0.49491', '1.03064', '0.92709'];['57.2394949716', '50.9619371901', '2.2948039375', '53.2387088889', '39.1555889062', '38.9738432187', '31.7866235612', '1.53299828571', '4.88023145455', '48.426004125', '44.44658575', '5.0316697', '27.3104073491'];0.8359999999999985;False;[[0.23625907]];0.0
Bed017.segment.61;76.826;79.766;80.57;81.45;['1.23964', '0.46877', '1.84176', '2.02925', '2.07840', '1.86121', '1.24764', '0.68670', '0.85284', '1.60946', '1.27721'];['27.9032999879', '65.80704', '25.2339890741', '9.70496826446', '6.46742900567', '8.0164585374', '60.206628125', '72.3005433719', '73.1643910123', '9.497156', '9.50363257986'];0.8039999999999878;False;[[0.6097198]];0.0
Bed017.segment.62;80.57;81.45;84.17;86.248;['1.40073', '1.38696', '1.45015', '1.08145'];['7.27536247111', '0.672408826446', '5.449969', '44.7933472889'];2.719999999999999;True;[[0.70332205]];0.0
Bed017.segment.63;84.17;86.248;86.248;93.18;[];[];0.0;False;[[0.26257825]];0.0
Bed017.segment.64;86.248;93.18;93.19;93.9;['1.13326', '1.75366', '1.61049', '1.09252', '1.40853', '1.75053', '1.21356', '1.25137', '1.24488', '1.20276', '1.34929', '1.11303', '1.43748', '1.49825', '1.51448', '1.34335', '1.20740', '1.55718', '1.43620', '1.32305', '1.20778', '0.75389', '1.17842', '1.05390', '1.01110', '0.65073', '1.01841', '0.52537', '1.20162', '0.84601'];['62.3840254074', '2.94018928994', '30.61407104', '56.27238492', '42.2064916128', '2.49831575309', '73.5943118825', '63.433245963', '60.1680590748', '23.1852972663', '4.27108948272', '0.0', '17.8271982561', '1.62983741667', '3.40289291837', '19.6236001111', '53.8193632917', '6.69273086806', '4.66588361938', '7.0140413152', '13.2598631557', '59.9454106886', '35.3835479669', '40.9062544833', '33.8888199864', '55.0425763992', '31.5346826953', '47.3251710744', '12.4344514848', '65.66733956'];0.0099999999999909;True;[[0.43067366]];0.0
Bed017.segment.66;93.438;98.008;99.06;104.37;['0.54470', '0.87789', '1.33273', '0.59689', '0.85192', '0.94790', '0.68640', '1.17516'];['49.47459979', '50.1850098905', '1.72994115976', '53.7673236694', '70.3456195556', '50.4973429969', '56.6780701', '27.9540566299'];1.0520000000000067;False;[[0.3475076]];0.0
Bed017.segment.67;99.06;104.37;101.293;103.15;['1.14220', '0.53489', '0.76053', '0.53654', '1.08889', '1.11049', '0.41144', '0.91156', '0.59818', '1.21197', '1.07320', '1.18917'];['14.469081916', '48.6559078586', '33.0521908033', '46.6350799446', '26.7009169328', '26.1716706274', '47.8721281488', '49.7529191111', '49.6167200828', '22.2389085926', '30.8233886125', '20.3157407444'];-3.076999999999998;True;[[0.6277491]];0.0
Bed017.segment.69;105.63;110.69;111.16;112.18;['1.61889', '1.04661', '1.05561', '1.06185', '0.52663', '0.61142', '0.99329', '1.20284', '0.72214', '1.12861', '0.91637', '1.02723', '1.07790'];['22.9662840009', '44.1821110156', '29.1125766746', '29.19608028', '47.5874031314', '50.4862373333', '33.1389086914', '3.20733471875', '54.2083459091', '62.3031666358', '45.40009554', '41.00231716', '49.4471481327'];0.4699999999999988;False;[[0.21508625]];0.0
Bed017.segment.70;111.16;112.18;113.66;119.54;['0.64078', '0.32629', '0.42733', '1.32303'];['47.0316126914', '28.3606545706', '42.34244928', '13.7253282284'];1.4799999999999898;False;[[0.19666064]];0.0
Bed017.segment.71;113.66;119.54;120.51;121.84;['1.35904', '1.40833', '1.10651', '1.15127', '1.32439', '1.10891', '0.74708', '0.60593', '0.75255', '1.05653', '0.81412', '1.02019', '1.01650', '0.58454'];['6.18522577778', '1.47655636678', '36.54706212', '30.0200108975', '3.37837338449', '19.9814979766', '44.4189025888', '51.6475876296', '44.3753092092', '21.8100511875', '42.7790503926', '38.4815265089', '3.57800455102', '38.61384888'];0.9699999999999988;False;[[0.37831607]];0.0
Bed017.segment.72;120.51;121.84;122.42;126.34;['0.87130', '1.25955', '0.70268', '0.31908', '0.94190', '1.26329', '1.01053', '0.86443'];['57.55668152', '2.92693248148', '49.7334043469', '39.520872', '38.887653375', '0.958812844291', '35.7607170612', '37.2407722117'];0.5799999999999983;False;[[0.5390123]];0.0
Bed017.segment.73;122.42;126.34;124.735;131.771;['0.74178', '1.21568', '1.03092', '0.52949', '1.18658', '0.49064', '0.87664'];['54.4449503951', '3.9886666436', '18.2189711901', '55.4097956298', '27.1873278387', '50.045907737', '58.5439731426'];-1.605000000000004;True;[[0.4085419]];0.0
Bed017.segment.75;126.74;128.18;128.84;136.09;['0.82448', '0.80527', '0.14489'];['51.0597981562', '45.5955197584', '20.510283551'];0.6599999999999966;False;[[0.21064955]];0.0
Bed017.segment.76;128.84;136.09;136.6;138.19;['0.38177', '1.14599', '0.77019', '0.60089', '0.84744', '0.69177', '0.42503', '0.36135', '0.82436', '0.92479', '0.31544', '0.58300', '1.09332', '0.60390', '0.68891', '1.40778', '1.22218', '0.64002'];['47.5075080526', '19.8925332986', '45.165624284', '49.6167242857', '48.0871518501', '44.9837829675', '47.3978378656', '40.4934174515', '48.6209156633', '38.2397151953', '38.2016247556', '56.9813414827', '40.8689604622', '42.7420127755', '47.2447126152', '25.3895025556', '5.49045387543', '45.9548908507'];0.5099999999999909;False;[[0.26329023]];0.0
Bed017.segment.77;136.6;138.19;139.11;143.43;['0.95919', '0.79512', '0.73242'];['31.7297833499', '41.5432509861', '42.3186166764'];0.920000000000016;False;[[0.6090565]];0.0
Bed017.segment.78;139.11;143.43;140.636;144.745;['0.70005', '1.27757', '1.05155', '0.73512', '1.20545', '0.39128', '0.84409', '1.12789', '0.80422', '0.79576', '0.68805'];['53.9515847733', '3.36392044898', '17.3546725918', '36.42047808', '2.5389195', '42.7141078276', '28.5085893728', '5.22203280992', '36.62644656', '39.66295562', '44.4262297026'];-2.794000000000011;True;[[0.36575192]];0.0
Bed017.segment.81;144.26;146.0;146.58;151.75;['1.30853', '1.11823'];['13.7557368148', '21.6417104829'];0.5800000000000125;False;[[0.30673698]];0.0
Bed017.segment.82;146.58;151.75;151.75;153.32;['1.31783', '1.30095', '0.76832', '1.29063', '0.52647', '0.72348', '1.18965', '0.86720', '1.27437', '0.83765', '0.46288', '0.98037', '0.98267', '0.97971', '0.50730', '0.95945'];['3.5865259654', '11.0446397934', '49.3740223437', '4.90461831276', '47.4236801653', '47.79143552', '4.13288936889', '40.918371102', '3.90574541667', '39.7563628519', '45.86583', '38.9316163946', '32.003756016', '35.9032031933', '48.8703037569', '19.0620629067'];0.0;False;[[0.27109933]];0.0
Bed017.segment.83;151.75;153.32;152.09;154.76;['1.18937', '0.89055', '0.36918', '0.56647'];['6.5597371875', '33.8851741632', '42.6775398', '47.9233636'];-1.2299999999999898;True;[[0.39858782]];0.0
Bed017.segment.86;153.32;157.47;158.326;158.696;['0.00499', '0.65991', '0.69117', '0.66879', '1.08250', '1.14292', '1.17817', '0.41403', '0.63882', '1.23871', '1.18045', '0.59094', '0.00789', '0.85501', '0.88455'];['0.72086546875', '49.041428085', '47.6511579826', '50.7462571804', '24.6506966094', '8.7224274966', '2.41572473684', '42.7342078906', '52.7487707778', '1.58318218182', '2.69881942404', '42.3817791', '1.07368015225', '27.9100615359', '30.7316278169'];0.8559999999999945;False;[[0.45682806]];0.0
Bed017.segment.87;158.326;158.696;159.376;163.656;['1.05628'];['28.6163529328'];0.6800000000000068;False;[[0.45883238]];0.0
Bed017.segment.88;159.376;163.656;164.56;165.67;['0.53120', '1.48329', '0.35360', '0.65092', '1.06712', '0.90713', '1.22015', '1.19247', '1.16053', '1.18449', '0.83094', '0.51458', '0.03817', '0.99697', '0.51802'];['43.86217625', '37.5282808148', '40.272073912', '47.7760680494', '13.0864012716', '33.2907321235', '6.24885525333', '8.703369', '3.36069918367', '0.0565221666667', '40.1595991074', '42.489933', '5.93212213149', '24.1443961719', '47.8666322578'];0.9039999999999964;False;[[0.47476983]];0.0
Bed017.segment.89;164.56;165.67;166.52;175.46;['1.21385', '0.48120'];['21.1753399869', '43.543323825'];0.8500000000000227;False;[[0.24149933]];1.0
Bed017.segment.90;166.52;175.46;176.08;178.32;['0.83389', '1.24890', '1.39045', '0.92894', '1.15375', '1.02092', '1.44710', '0.83955', '1.34114', '1.27989', '1.00141', '1.24613', '1.24476', '0.83297', '0.51293', '0.97522', '0.82407', '0.88599', '0.48755', '0.40856'];['17.8529041111', '5.83584966942', '17.5258390741', '64.3723928899', '40.4597483934', '31.23272616', '6.45749624793', '46.4014122449', '3.65304003175', '3.85791128926', '33.2102544297', '4.9131667438', '4.78083616327', '45.8533842222', '53.5000474903', '46.4018697949', '49.4879615868', '41.8047411429', '49.6802541177', '41.8787412699'];0.6200000000000045;False;[[0.42638046]];0.0
Bed017.segment.91;176.08;178.32;179.324;179.584;['1.34578', '1.34357', '0.74499', '0.97591', '0.33135', '0.95634', '0.97471'];['2.76801086111', '1.72984019835', '52.7280004286', '42.0436683176', '42.7083944128', '36.4464129941', '38.4073578058'];1.004000000000019;True;[[0.55154896]];0.0
Bed017.segment.92;179.324;179.584;179.65;181.29;['0.19860'];['32.8584445714'];0.0660000000000025;True;[[0.84577787]];0.0
Bed017.segment.93;179.65;181.29;182.255;186.575;['1.11877', '0.81908'];['19.9740542761', '33.6344259542'];0.9650000000000034;False;[[0.34153557]];0.0
Bed017.segment.94;182.255;186.575;187.422;189.422;['0.87983', '0.84847', '0.90103', '0.84154', '1.13475', '0.41314', '0.05658', '0.57534', '0.73953', '1.22185', '1.22566', '1.28342', '1.17283', '1.20855', '1.03593', '0.78484', '1.03741'];['42.225582605', '40.1967468889', '44.0891038683', '46.3255142222', '29.078125474', '37.9782875937', '8.56516772222', '36.5440669231', '44.6490806942', '0.172027666667', '1.24793680886', '1.82547922449', '6.95873856944', '0.999259070295', '23.4424231025', '23.5657603306', '31.0883929688'];0.8470000000000084;False;[[0.4279319]];0.0
Bed017.segment.95;187.422;189.422;188.952;189.928;['0.41401', '0.98795', '1.26458', '1.26704', '1.23294', '1.16662', '0.97535', '0.94775'];['45.5809571358', '38.8463761678', '1.35971905785', '2.09620457143', '0.564046166667', '11.1280638223', '30.7307016003', '60.5666808163'];-0.4699999999999988;True;[[0.75717294]];0.0
Bed017.segment.97;190.18;194.34;195.14;199.15;['1.34378', '1.14554', '1.24517', '1.22801', '1.05423', '0.74158', '1.04125'];['13.2009298912', '54.051758449', '8.70474940428', '21.1587622562', '32.3508780441', '43.3540224983', '18.6031464114'];0.799999999999983;False;[[0.57115114]];0.0
Bed017.segment.98;195.14;199.15;200.3;201.97;['1.17655', '0.98037', '1.15792', '1.01156', '0.29699', '0.21693', '1.02288', '0.59297', '1.00980'];['7.37998418', '24.7723289516', '1.33311904', '10.7254172222', '31.2115881983', '29.1081097734', '21.115469875', '46.0825334256', '23.0017904114'];1.1500000000000057;False;[[0.37065572]];0.0
Bed017.segment.99;200.3;201.97;202.089;204.574;['1.01733', '0.37357', '0.56596', '0.86134', '0.83827'];['20.2431455775', '38.963826482', '49.8481495467', '35.5617157917', '29.2895079404'];0.1189999999999997;False;[[0.59174764]];0.0
Bed017.segment.100;202.089;204.574;204.574;207.045;[];[];0.0;False;[[0.48496372]];0.0
Bed017.segment.101;204.574;207.045;207.61;208.29;[];[];0.5650000000000261;False;[[0.46963906]];0.0
Bed017.segment.102;207.61;208.29;208.83;210.805;['1.20841', '0.74167', '0.81823'];['26.6084207644', '50.1069574711', '67.563552'];0.5400000000000205;False;[[0.90871114]];1.0
Bed017.segment.103;208.83;210.805;211.93;213.786;[];[];1.125;False;[[0.9779723]];0.0
Bed017.segment.104;211.93;213.786;214.314;220.394;[];[];0.5279999999999916;False;[[0.21783364]];0.0
Bed017.segment.105;214.314;220.394;221.255;222.95;['0.45520', '0.66874', '0.90550', '1.35959', '1.33824', '1.08179', '0.53401', '0.52546', '1.09586', '1.26268', '1.01674', '0.65672', '0.48642', '1.02247'];['52.48282385', '52.5898375964', '48.9533675469', '0.450155666667', '2.17488567347', '39.7003924444', '54.0514708241', '48.2095271605', '35.0522086014', '2.22879985799', '32.0579254031', '49.0627538129', '38.346515102', '33.5295289882'];0.86099999999999;False;[[0.18971945]];0.0
Bed017.segment.106;221.255;222.95;223.74;227.63;[];[];0.7900000000000205;False;[[0.36026758]];0.0
Bed017.segment.107;223.74;227.63;228.49;230.51;['0.80794', '0.72614', '1.17857', '1.38499', '0.77703', '1.05396', '1.04286', '0.90096', '1.19259'];['44.5553986267', '42.64539837', '32.4391256944', '4.84696811458', '57.0319677366', '28.6299348994', '28.4263499763', '57.2262998225', '33.1776383347'];0.8600000000000136;False;[[0.44528878]];0.0
Bed017.segment.108;228.49;230.51;231.17;237.33;['0.79209', '0.97828', '1.42801', '1.40216', '1.14025'];['49.0536900937', '46.1592927347', '41.7732524585', '23.0492101256', '31.3843965556'];0.6599999999999966;False;[[0.3129173]];0.0
Bed017.segment.109;231.17;237.33;235.951;248.358;['1.18107', '1.27513', '1.28415', '1.15974', '1.20688', '0.72149', '1.04283', '1.33699', '0.87732', '1.05717', '0.92325', '0.55156', '0.87921', '1.35721', '1.45583', '0.34996', '0.83837'];['7.9679571358', '0.406043454545', '0.255227265306', '19.1437149282', '4.24310111342', '63.0797608962', '29.0844035918', '2.48199095858', '43.4043535078', '46.3190526389', '46.4525503546', '19.08050216', '48.2281486111', '2.408204', '7.23778236667', '41.9880054053', '37.1460138215'];-1.379000000000019;True;[[0.24464537]];0.0
Bed017.segment.112;236.895;238.696;236.896;237.736;[];[];-1.8000000000000114;True;[[0.8806353]];0.0
Bed017.segment.111;236.896;237.736;237.751;238.96;['1.22455', '0.63598', '1.21802'];['92.287790352', '88.7603482667', '101.9948572'];0.0150000000000147;True;[[0.8857459]];0.0
Bed017.segment.114;238.03;238.47;239.29;241.214;['1.06029', '0.74131'];['26.8452629388', '54.4102564938'];0.8199999999999932;False;[[0.9146445]];0.0
Bed017.segment.115;239.29;241.214;239.44;242.1;[];[];-1.774000000000001;True;[[0.45356178]];0.0
Bed017.segment.116;239.44;242.1;243.133;244.343;['0.79893', '1.53756', '1.63763', '1.49243', '1.19412', '0.78269', '0.10670', '0.85063', '1.08981', '0.95243', '0.82285', '0.56075'];['64.3277208284', '12.4499962367', '9.18842577551', '14.6146741938', '35.4105081331', '35.76855052', '19.1459338776', '71.23034672', '50.699292642', '46.1554260741', '54.8732388148', '64.2848018141'];1.0330000000000157;False;[[0.44914302]];0.0
Bed017.segment.117;243.133;244.343;244.765;247.641;['1.22997', '1.60057', '1.81166', '1.43176', '0.92815'];['39.2462982268', '11.5361760741', '5.26540191111', '67.2923882314', '38.5392089587'];0.421999999999997;True;[[0.43678868]];0.0
