segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;similarity;boundary
Bro019.segment.32;65.16;66.75;66.62;68.43;['0.31627', '0.00000', '1.27213', '1.39850', '1.03720', '1.24653', '1.30683', '1.03243', '1.76336', '1.65600', '1.15794', '0.76248', '0.89598', '0.68052', '1.16805', '0.96321', '1.09093', '1.06965', '1.09766', '1.24369', '1.81920', '1.24954', '0.47721', '0.91651', '0.94815', '1.48791', '1.49161', '1.44871', '1.44950', '1.10576', '1.12887', '1.29900', '1.45125', '1.53323', '0.90103', '0.69620', '1.70059', '1.64928', '1.24314', '0.92422', '1.22708', '0.87298', '1.03219', '1.02162', '0.72476', '0.63927', '0.36756', '0.81230', '0.47696', '0.63770', '0.00000', '0.86377', '1.10464', '0.49281', '0.82671', '1.61777', '1.43024', '1.41651', '1.21432', '1.02676', '1.64530', '0.89518', '1.52531', '1.52336', '1.53340', '1.49794', '1.49312', '1.37350', '0.91997', '1.27046', '0.99162', '0.88384', '1.63819', '1.23411', '0.77005', '1.22262', '1.60817', '0.95620', '0.58792', '1.45927', '1.53249', '1.45143', '0.94183', '0.50727', '0.78192', '0.42554', '1.28703', '1.46772', '1.49925', '1.50309', '1.45675', '1.42972', '1.08367', '0.56048', '0.64889', '0.09912', '0.95603', '1.31556', '1.09589', '1.16188', '1.11340', '1.27597', '0.87522', '0.72292', '1.22621', '0.51305', '0.99132', '0.71283', '1.29690', '1.27964', '1.45919', '1.06254', '0.77922', '0.07045', '0.71728', '1.04727', '1.65691', '1.69191', '1.47717', '0.55354', '0.90721', '1.76246', '1.59728', '1.45379', '1.41233', '1.45824', '1.12369', '0.55592', '0.99946', '1.05027', '0.34817', '0.65837', '1.32418', '0.86275', '1.09680', '0.73824', '0.00000', '0.55300', '0.54499', '0.42568', '0.85895', '0.77980', '1.23793', '1.13153', '0.91189', '0.76531', '1.12533', '1.12249', '0.78035', '0.00000', '0.48325', '0.88594', '1.30675', '0.88933', '0.71505', '0.34227', '0.00000', '0.67399', '0.12412', '0.37342', '0.87243', '1.00273', '0.96631', '0.70633', '0.44878', '0.93092', '0.55891', '0.39592', '0.32897', '0.66839', '1.14335', '0.68940', '0.87725', '0.65879', '0.71140', '0.59856', '0.46496', '0.87251', '0.44287', '1.03978', '0.94297', '0.52379', '1.00504', '0.62433', '0.84108', '1.28714', '1.28578', '0.99605', '0.80719', '0.87938', '0.93287', '1.26026', '0.83919', '1.27614', '0.55941', '0.53002', '0.00000'];['27.5022726667', '0.0', '17.7024562667', '13.7743619687', '34.4094451247', '26.1909702407', '29.073197917', '50.0594660355', '7.26483019835', '4.05792777778', '36.8900917253', '44.8575980222', '43.0299262766', '47.184812345', '29.45046636', '39.8762923884', '50.687613036', '49.6803113075', '48.5765717284', '49.2616778469', '2.2498360679', '41.5912285156', '40.1065558889', '41.0000261561', '43.4655726281', '1.91090259556', '3.8454963432', '1.87705792857', '1.0872605', '31.6169980408', '33.5306079669', '54.2674679587', '43.6726086049', '17.5717581736', '48.6812357755', '48.7598558025', '6.03341157093', '8.50919069204', '30.5672692038', '43.1242150493', '19.2121028286', '40.9544381703', '35.4457264671', '35.1252658512', '45.6842404375', '43.1736785587', '31.8567227344', '40.9616876', '38.6541313163', '41.6851299369', '0.0', '39.5974150744', '25.8594458339', '38.4592417415', '37.2217634694', '7.528276875', '6.8756628595', '6.40037197531', '16.477552455', '32.3466204', '8.61920970414', '47.0220188889', '1.06558466667', '1.82239089796', '3.60203538889', '6.62632007407', '4.55392142857', '2.76910957031', '36.2428638281', '2.49667636', '26.7877919388', '51.4258990296', '0.48734231405', '46.242525963', '57.1040835986', '46.9594206011', '3.022069456', '41.3002699733', '44.46998304', '0.879735612457', '2.89442438227', '4.37894702041', '40.3579097609', '39.430723962', '44.0986251856', '37.55246124', '16.22519994', '1.66034946875', '0.811227798817', '1.28995065928', '1.1790915', '0.4436568', '32.7303711419', '41.5630420069', '45.5356174723', '11.5342176568', '32.8700837355', '1.72477402041', '23.0258695556', '16.2748667407', '16.4583553241', '1.33398466116', '30.8114208698', '37.7113106968', '1.42108547152e-14', '36.381708', '29.4052316125', '41.9367646133', '1.665247875', '0.5805015', '4.68647239506', '26.4292622812', '37.4483107347', '8.07357024793', '36.1698708267', '44.0085341481', '3.738876375', '1.47554348', '17.6679460278', '43.6144757813', '57.1846146', '6.56434397633', '5.21849714286', '1.5888973125', '2.58925732544', '3.00274877509', '31.48369525', '35.041691625', '36.5825921111', '31.1537528304', '31.9214269091', '41.4992185', '3.89459568182', '31.0589106281', '23.6459160083', '38.7780428472', '0.0', '39.8366966531', '40.7138725048', '36.3021808772', '41.6481604438', '35.7477617851', '0.451564875', '14.5640506503', '34.76612412', '45.4023930796', '32.2423281198', '20.2154715918', '42.1613175102', '0.0', '36.55311348', '24.3919021837', '7.64442692308', '46.1647125398', '43.112033879', '31.3806755702', '0.0', '40.2860975714', '13.4124107755', '33.6251581633', '35.2699541784', '29.171736213', '32.0578785042', '42.4019860317', '37.1284129863', '33.5306558367', '40.262572449', '34.93878528', '31.103682375', '38.6201254236', '18.17802584', '41.385574195', '31.597578449', '35.5936578367', '35.87357304', '37.7294050833', '39.0771382222', '27.9371631738', '34.6036294219', '36.4116046914', '32.3408843437', '38.341216845', '29.8121722076', '39.3535568', '37.8119845952', '2.0844336875', '1.38635533333', '31.3920130938', '39.9771370485', '40.0275133846', '35.28099464', '0.042517704142', '35.2645415556', '2.07598629167', '38.4672108099', '39.2541600224', '0.0'];-0.1299999999999954;True;[[0.55883753]];0.0
Bro019.segment.33;66.62;68.43;68.52;70.83;[];[];0.0899999999999892;True;[[0.7140689]];0.0
Bro019.segment.34;68.52;70.83;71.05;71.46;['1.02457', '1.54462', '1.24037', '1.74177', '1.64455', '1.44889', '1.07002', '1.10607', '1.44547', '1.35606', '1.34237'];['52.6161572781', '2.99275372781', '48.7107748789', '6.66252776', '5.5000088', '7.02099225', '29.2993254848', '36.921154875', '2.96803306667', '16.9060509527', '41.3650271'];0.2199999999999988;True;[[0.28572178]];0.0
Bro019.segment.35;71.05;71.46;71.76;73.75;['1.30061', '1.29172', '1.12491'];['26.6007855', '8.30029996694', '14.7750383878'];0.3000000000000113;True;[[0.5212407]];0.0
Bro019.segment.36;71.76;73.75;73.08;74.73;['1.35399', '1.43812', '0.94142', '1.09486', '0.98913', '1.34735', '0.70205', '0.80335', '0.74523'];['18.07872832', '1.2501137', '37.70993496', '46.9942989256', '34.4532812325', '3.57082731973', '42.182543655', '35.7549771667', '35.1190978962'];-0.6700000000000017;True;[[0.49146992]];0.0
Bro019.segment.38;75.07;75.69;76.73;79.39;['0.53531'];['52.552788096'];1.0400000000000065;True;[[0.5642696]];0.0
Bro019.segment.39;76.73;79.39;76.854;77.154;['1.31078', '1.13312', '0.81555', '0.86546', '0.89648', '1.17989', '1.21644', '0.40729', '1.00016', '1.17979', '1.61601'];['26.5497417313', '43.2274191837', '46.8727818458', '38.5191022778', '37.4063202344', '1.2200616', '0.976048375', '35.5575409556', '38.1550586122', '19.6909533437', '9.68015416327'];-2.5360000000000014;True;[[0.55219835]];0.0
Bro019.segment.40;76.854;77.154;78.76;79.48;[];[];1.6060000000000088;False;[[0.9943735]];0.0
Bro019.segment.41;78.76;79.48;79.89;81.15;[];[];0.4099999999999966;True;[[0.6072576]];0.0
Bro019.segment.42;79.89;81.15;81.72;82.44;['0.49055', '1.25721', '1.04317', '1.38436', '1.25092', '0.73395'];['43.6658155556', '23.9807533469', '46.4287258222', '9.03200153846', '3.57786423967', '36.979048'];0.5699999999999932;True;[[0.56953424]];0.0
Bro019.segment.43;81.72;82.44;82.09;83.14;['1.05018', '0.47351'];['44.8255550926', '47.0144726481'];-0.3499999999999943;True;[[0.73701006]];0.0
Bro019.segment.45;83.76;84.95;85.091;85.511;['0.73018', '1.21048', '1.14915', '0.83663', '1.07216'];['41.7834680816', '1.15893968182', '2.31291377778', '32.5816393437', '13.0142654876'];0.1409999999999911;True;[[0.6859075]];0.0
Bro019.segment.46;85.091;85.511;85.62;88.27;['0.05053', '0.24296'];['7.83234658172', '26.5022151111'];0.1090000000000088;True;[[0.3866463]];0.0
Bro019.segment.47;85.62;88.27;88.334;92.799;['1.33713', '1.01122', '0.10203', '0.99923', '1.60581', '1.16458', '0.18605', '0.75024', '0.72548', '1.41746', '1.41036', '1.32260', '1.40732', '1.44639', '1.33438', '0.83106', '0.72977'];['37.4593114074', '47.8055577187', '11.57602068', '52.4875264583', '4.69398883333', '36.3860097232', '20.5229296562', '45.0380464853', '42.211860426', '2.21909251852', '4.22109602667', '0.899296333333', '5.04741374074', '3.96307557785', '1.829063375', '31.43081472', '39.8712098204'];0.0640000000000071;False;[[-0.02390973]];0.0
Bro019.segment.48;88.334;92.799;88.34;90.754;['0.00000', '1.27213', '1.39850', '1.03720', '1.24653', '1.30683', '1.03243', '1.76336', '1.65600', '1.15794', '0.76248', '0.89598', '0.68052', '1.16805', '0.96321', '1.09093', '1.06965', '1.09766', '1.24369', '1.81920', '1.24954', '0.47721', '0.91651', '0.94815', '1.48791', '1.49161', '1.44871', '1.44950', '1.10576', '1.12887', '1.29900', '1.45125', '1.53323', '0.90103', '0.69620', '1.70059', '1.64928', '1.24314', '0.92422', '1.22708', '0.87298', '1.03219', '1.02162', '0.72476', '0.63927', '0.36756', '0.81230', '0.47696', '0.63770', '0.00000', '0.86377', '1.10464', '0.49281', '0.82671', '1.61777', '1.43024', '1.41651', '1.21432', '1.02676', '1.64530', '0.89518', '1.52531', '1.52336', '1.53340', '1.49794', '1.49312', '1.37350', '0.91997', '1.27046', '0.99162', '0.88384', '1.63819', '1.23411', '0.77005', '1.22262', '1.60817', '0.95620', '0.58792', '1.45927', '1.53249', '1.45143', '0.94183', '0.50727', '0.78192', '0.42554', '1.28703', '1.46772', '1.49925', '1.50309', '1.45675', '1.42972', '1.08367', '0.56048', '0.64889', '0.09912', '0.95603', '1.31556', '1.09589', '1.16188', '1.11340', '1.27597', '0.87522', '0.72292', '1.22621', '0.51305', '0.99132', '0.71283', '1.29690', '1.27964', '1.45919', '1.06254', '0.77922', '0.07045', '0.71728', '1.04727', '1.65691', '1.69191', '1.47717', '0.55354', '0.90721', '1.76246', '1.59728', '1.45379', '1.41233', '1.45824', '1.12369', '0.55592', '0.99946', '1.05027', '0.34817', '0.65837', '1.32418', '0.86275', '1.09680', '0.73824', '0.00000', '0.55300', '0.54499', '0.42568', '0.85895', '0.77980', '1.23793', '1.13153', '0.91189', '0.76531', '1.12533', '1.12249', '0.78035', '0.00000', '0.48325', '0.88594', '1.30675', '0.88933', '0.71505', '0.34227', '0.00000', '0.67399', '0.12412', '0.37342', '0.87243', '1.00273', '0.96631', '0.70633', '0.44878', '0.93092', '0.55891', '0.39592', '0.32897', '0.66839', '1.14335', '0.68940', '0.87725', '0.65879', '0.71140', '0.59856', '0.46496', '0.87251', '0.44287', '1.03978', '0.94297', '0.52379', '1.00504', '0.62433', '0.84108', '1.28714', '1.28578', '0.99605', '0.80719', '0.87938', '0.93287', '1.26026', '0.83919', '1.27614', '0.55941', '0.53002', '0.00000', '1.33713', '1.01122', '0.10203', '0.99923', '1.60581', '1.16458', '0.18605', '0.75024', '0.72548', '1.41746', '1.41036', '1.32260', '1.40732', '1.44639', '1.33438', '0.83106', '0.72977', '1.11515', '1.34587', '1.42459', '1.38439', '1.01715', '1.27489', '1.26578', '1.34105'];['0.0', '17.7024562667', '13.7743619687', '34.4094451247', '26.1909702407', '29.073197917', '50.0594660355', '7.26483019835', '4.05792777778', '36.8900917253', '44.8575980222', '43.0299262766', '47.184812345', '29.45046636', '39.8762923884', '50.687613036', '49.6803113075', '48.5765717284', '49.2616778469', '2.2498360679', '41.5912285156', '40.1065558889', '41.0000261561', '43.4655726281', '1.91090259556', '3.8454963432', '1.87705792857', '1.0872605', '31.6169980408', '33.5306079669', '54.2674679587', '43.6726086049', '17.5717581736', '48.6812357755', '48.7598558025', '6.03341157093', '8.50919069204', '30.5672692038', '43.1242150493', '19.2121028286', '40.9544381703', '35.4457264671', '35.1252658512', '45.6842404375', '43.1736785587', '31.8567227344', '40.9616876', '38.6541313163', '41.6851299369', '0.0', '39.5974150744', '25.8594458339', '38.4592417415', '37.2217634694', '7.528276875', '6.8756628595', '6.40037197531', '16.477552455', '32.3466204', '8.61920970414', '47.0220188889', '1.06558466667', '1.82239089796', '3.60203538889', '6.62632007407', '4.55392142857', '2.76910957031', '36.2428638281', '2.49667636', '26.7877919388', '51.4258990296', '0.48734231405', '46.242525963', '57.1040835986', '46.9594206011', '3.022069456', '41.3002699733', '44.46998304', '0.879735612457', '2.89442438227', '4.37894702041', '40.3579097609', '39.430723962', '44.0986251856', '37.55246124', '16.22519994', '1.66034946875', '0.811227798817', '1.28995065928', '1.1790915', '0.4436568', '32.7303711419', '41.5630420069', '45.5356174723', '11.5342176568', '32.8700837355', '1.72477402041', '23.0258695556', '16.2748667407', '16.4583553241', '1.33398466116', '30.8114208698', '37.7113106968', '1.42108547152e-14', '36.381708', '29.4052316125', '41.9367646133', '1.665247875', '0.5805015', '4.68647239506', '26.4292622812', '37.4483107347', '8.07357024793', '36.1698708267', '44.0085341481', '3.738876375', '1.47554348', '17.6679460278', '43.6144757813', '57.1846146', '6.56434397633', '5.21849714286', '1.5888973125', '2.58925732544', '3.00274877509', '31.48369525', '35.041691625', '36.5825921111', '31.1537528304', '31.9214269091', '41.4992185', '3.89459568182', '31.0589106281', '23.6459160083', '38.7780428472', '0.0', '39.8366966531', '40.7138725048', '36.3021808772', '41.6481604438', '35.7477617851', '0.451564875', '14.5640506503', '34.76612412', '45.4023930796', '32.2423281198', '20.2154715918', '42.1613175102', '0.0', '36.55311348', '24.3919021837', '7.64442692308', '46.1647125398', '43.112033879', '31.3806755702', '0.0', '40.2860975714', '13.4124107755', '33.6251581633', '35.2699541784', '29.171736213', '32.0578785042', '42.4019860317', '37.1284129863', '33.5306558367', '40.262572449', '34.93878528', '31.103682375', '38.6201254236', '18.17802584', '41.385574195', '31.597578449', '35.5936578367', '35.87357304', '37.7294050833', '39.0771382222', '27.9371631738', '34.6036294219', '36.4116046914', '32.3408843437', '38.341216845', '29.8121722076', '39.3535568', '37.8119845952', '2.0844336875', '1.38635533333', '31.3920130938', '39.9771370485', '40.0275133846', '35.28099464', '0.042517704142', '35.2645415556', '2.07598629167', '38.4672108099', '39.2541600224', '0.0', '37.4593114074', '47.8055577187', '11.57602068', '52.4875264583', '4.69398883333', '36.3860097232', '20.5229296562', '45.0380464853', '42.211860426', '2.21909251852', '4.22109602667', '0.899296333333', '5.04741374074', '3.96307557785', '1.829063375', '31.43081472', '39.8712098204', '30.1250631429', '6.13315300826', '1.56759281633', '0.0156191666667', '34.5232284467', '15.7428601701', '15.2965092639', '35.6110514089'];-4.459000000000003;True;[[0.02271983]];0.0
Bro019.segment.52;92.13;100.4;93.554;93.844;['0.65244', '1.81003', '1.95195', '1.87829', '1.40177', '0.79284', '1.06486', '1.44082', '0.65274', '1.40281', '1.38915', '1.34882', '1.02047', '0.81075', '1.28744', '0.91132', '0.94467', '1.32921', '1.27939', '1.25430', '0.86411', '1.10944', '1.20861', '0.74986', '1.06668', '1.22459', '1.24752', '1.20388', '0.78957', '0.79009', '0.60305', '0.69695', '1.27272', '0.55976', '1.21900', '1.18778', '1.10175', '0.74969'];['58.0770331852', '24.1678647', '3.53676555556', '8.63833039698', '9.8509094626', '46.0267740265', '25.0909042422', '18.720538205', '49.8030532789', '2.57540026446', '1.45675861224', '1.68506207407', '32.1393814308', '41.6355265089', '1.77783461157', '30.4201435', '28.9922151852', '0.85428982', '2.590480625', '1.05163446875', '37.0855912041', '22.220202495', '2.90679925926', '37.5457899844', '24.7818105069', '3.24209490657', '0.998842617284', '1.33975051852', '35.1418015926', '35.164894963', '38.649648576', '25.3795093884', '8.91681938462', '41.5224549383', '1.72548031746', '1.75486425', '5.5514015', '32.1082726015'];-6.846000000000004;True;[[-0.02683582]];0.0
Bro019.segment.53;93.554;93.844;98.712;99.769;['1.18226'];['22.4891256116'];4.868000000000009;False;[[0.6937943]];0.0
Bro019.segment.54;98.712;99.769;100.31;101.09;['0.72353'];['48.1399988735'];0.5409999999999968;True;[[0.6146609]];0.0
Bro019.segment.55;100.31;101.09;100.98;101.31;[];[];-0.1099999999999994;True;[[0.501735]];0.0
Bro019.segment.57;100.98;101.31;100.999;101.899;[];[];-0.311000000000007;True;[[0.5825137]];0.0
Bro019.segment.56;100.999;101.899;102.11;103.99;[];[];0.2109999999999985;True;[[0.9112799]];0.0
Bro019.segment.58;102.11;103.99;104.225;104.675;['1.64571', '0.29035', '0.02458', '0.63118'];['3.30551936735', '26.9355972267', '2.4616753125', '45.3794910237'];0.2349999999999994;True;[[0.5751779]];0.0
Bro019.segment.59;104.225;104.675;105.94;107.079;['0.00000', '0.00000', '0.60447', '0.38067'];['0.0', '0.0', '47.6271021094', '36.915132426'];1.2650000000000006;False;[[0.5677259]];0.0
Bro019.segment.61;107.379;111.059;112.36;113.55;['0.99107', '1.77883', '2.17823', '1.85446', '1.24448', '1.22107', '1.16738', '1.36157', '1.35389', '1.21068'];['46.8527669063', '33.8959866173', '2.93424093491', '33.9036105121', '56.2575405714', '57.726006', '57.214679123', '27.1022889972', '5.88460001662', '33.1813967062'];1.301000000000002;False;[[0.56859374]];0.0
Bro019.segment.62;112.36;113.55;114.48;115.64;['1.34255', '0.68352', '1.29109'];['21.1563386875', '48.1529269464', '22.0531402872'];0.9300000000000068;False;[[0.9145731]];0.0
Bro019.segment.63;114.48;115.64;115.64;116.85;[];[];0.0;False;[[0.7394998]];0.0
Bro019.segment.64;115.64;116.85;115.76;116.74;[];[];-1.0899999999999892;True;[[0.28264254]];0.0
Bro019.segment.65;115.76;116.74;116.94;118.58;['0.89433', '1.33200', '1.21178', '0.77037'];['45.9279190533', '5.86151414876', '17.9776095062', '49.4904766667'];0.2000000000000028;True;[[0.9732497]];0.0
Bro019.segment.66;116.94;118.58;119.31;123.21;['0.95217', '1.41181', '1.20211', '1.04194', '0.84525'];['42.8704140816', '7.54355616667', '33.6769220741', '44.1758672448', '46.8971914429'];0.730000000000004;False;[[0.4479667]];0.0
Bro019.segment.67;119.31;123.21;124.11;124.63;['1.21960', '1.03143', '1.40070', '1.75687', '0.69728', '0.00000', '0.52142', '0.81757', '0.90287', '0.91863', '1.07672', '1.56933'];['36.08969425', '45.50996611', '35.31626646', '3.64218404321', '52.74184476', '0.0', '43.8223858413', '45.8082482963', '37.940662', '52.6401787603', '55.8922024221', '28.2629390857'];0.9000000000000057;False;[[0.49525276]];0.0
Bro019.segment.68;124.11;124.63;125.734;129.944;['1.59878'];['30.267614805'];1.1039999999999992;False;[[0.78575575]];0.0
Bro019.segment.69;125.734;129.944;131.44;135.99;['1.14316', '1.16074', '1.25604', '0.40649', '1.11821', '0.92243', '0.50206'];['33.8634636224', '32.6649891172', '28.7899561322', '36.8727761481', '22.722927888', '35.7807438107', '40.6885837959'];1.496000000000009;False;[[0.6173372]];0.0
Bro019.segment.70;131.44;135.99;137.336;140.826;['1.29703', '0.66150', '0.79326', '1.21789', '1.15125', '1.41038', '1.23124', '0.76121'];['15.5326317576', '46.9087054102', '47.0604278478', '33.2992767266', '32.2520946173', '0.727331497942', '13.891994216', '45.1001610416'];1.3460000000000036;False;[[0.68303967]];0.0
Bro019.segment.71;137.336;140.826;141.55;142.11;['0.88771', '1.41039', '1.31028', '0.92740', '0.95514', '1.54096', '1.37458', '1.38796', '0.59638', '0.81392'];['41.5667282351', '1.32928285714', '8.78230910204', '31.3375649225', '36.4033845138', '10.7665122273', '0.97206084', '1.56213892517', '42.2907424453', '42.0715131107'];0.724000000000018;False;[[0.62963647]];0.0
Bro019.segment.72;141.55;142.11;143.08;149.05;['1.35755'];['8.77647504799'];0.9699999999999988;True;[[0.15771434]];0.0
