segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;similarity;boundary
Bed010.segment.21;51.9;57.25;58.17;63.61;['2.91418', '1.46294', '0.58053', '0.00000', '0.00000', '0.00000', '2.26929', '2.63203', '1.41903', '2.56603', '0.23735', '0.96802', '2.19141', '1.05850', '2.38329'];['6.45951756805', '48.8948084922', '38.01468512', '0.0', '0.0', '0.0', '43.7056768443', '12.6729618201', '55.0196884321', '19.6774778061', '17.3466554847', '51.2701681869', '30.588298', '53.2677881289', '14.2741912112'];0.9200000000000016;False;[[0.44716832]];0.0
Bed010.segment.22;58.17;63.61;63.84;65.689;['2.94367', '2.89381', '2.82203', '2.54150', '1.49039', '1.49350', '1.64401', '0.97207', '1.54649', '1.26872', '0.85648', '2.12001', '1.78695'];['3.88126420118', '2.36201390311', '2.52098825', '18.2296380469', '50.2324820554', '47.0184004734', '41.8781482704', '48.4311325263', '44.6170954583', '40.9348485803', '42.5191297969', '46.2746523733', '45.7459284032'];0.2300000000000039;False;[[0.3614651]];0.0
Bed010.segment.23;63.84;65.689;65.536;67.279;['1.93709', '0.42593'];['42.3066347937', '29.0430852475'];-0.1529999999999916;True;[[0.45622158]];0.0
Bed010.segment.25;65.739;72.669;69.044;69.304;['0.34894', '1.09232', '0.36959', '0.35905', '1.00834', '1.85689', '0.39431', '0.00000', '1.15523', '0.39921', '1.86209', '0.79479', '1.52107', '0.51590', '1.73432', '0.58823'];['24.9913831563', '54.4235791985', '25.4753290637', '25.1911785306', '50.1388456433', '43.9169526281', '26.0163798955', '0.0', '50.7802372653', '27.8820985661', '50.2464470511', '37.1748819592', '59.9467372236', '33.3382321745', '39.8511593547', '35.8030845654'];-3.625;True;[[0.2752565]];0.0
Bed010.segment.26;69.044;69.304;73.737;76.877;[];[];4.432999999999993;True;[[0.62354887]];0.0
Bed010.segment.27;73.737;76.877;75.067;75.327;['1.19036', '0.25660', '1.51955', '0.68728'];['54.1307595885', '18.3779522865', '50.3444055816', '33.5218897516'];-1.8100000000000025;True;[[0.62354887]];0.0
Bed010.segment.28;75.067;75.327;76.124;77.024;[];[];0.796999999999997;True;[[0.47314873]];0.0
Bed010.segment.29;76.124;77.024;77.17;77.84;['1.51070', '1.98737', '1.85178'];['53.770748843', '55.5792021939', '55.0016918549'];0.1460000000000008;True;[[0.47314873]];0.0
Bed010.segment.31;77.519;79.32;78.68;80.306;[];[];-0.6399999999999864;True;[[0.9195659]];0.0
Bed010.segment.32;78.68;80.306;79.93;80.74;['1.35325', '0.38060', '0.07713', '0.00028', '0.82023', '1.19116', '2.91418', '1.46294', '0.58053', '0.00000', '0.00000', '0.00000', '2.26929', '2.63203', '1.41903', '2.56603', '0.23735', '0.96802', '2.19141', '1.05850', '2.38329', '2.94367', '2.89381', '2.82203', '2.54150', '1.49039', '1.49350', '1.64401', '0.97207', '1.54649', '1.26872', '0.85648', '2.12001', '1.78695', '1.93709', '0.42593', '0.34894', '1.09232', '0.36959', '0.35905', '1.00834', '1.85689', '0.39431', '0.00000', '1.15523', '0.39921', '1.86209', '0.79479', '1.52107', '0.51590', '1.73432', '0.58823', '1.19036', '0.25660', '1.51955', '0.68728', '1.73098'];['49.3263705937', '4.94499946939', '4.96807634667', '0.0175562130178', '43.622546349', '54.4694753644', '6.45951756805', '48.8948084922', '38.01468512', '0.0', '0.0', '0.0', '43.7056768443', '12.6729618201', '55.0196884321', '19.6774778061', '17.3466554847', '51.2701681869', '30.588298', '53.2677881289', '14.2741912112', '3.88126420118', '2.36201390311', '2.52098825', '18.2296380469', '50.2324820554', '47.0184004734', '41.8781482704', '48.4311325263', '44.6170954583', '40.9348485803', '42.5191297969', '46.2746523733', '45.7459284032', '42.3066347937', '29.0430852475', '24.9913831563', '54.4235791985', '25.4753290637', '25.1911785306', '50.1388456433', '43.9169526281', '26.0163798955', '0.0', '50.7802372653', '27.8820985661', '50.2464470511', '37.1748819592', '59.9467372236', '33.3382321745', '39.8511593547', '35.8030845654', '54.1307595885', '18.3779522865', '50.3444055816', '33.5218897516', '47.2240996556'];-0.3759999999999905;True;[[0.9758264]];0.0
Bed010.segment.34;80.823;81.473;80.95;84.71;['2.56861', '2.12449'];['17.195797776', '30.4817276806'];-0.5229999999999961;True;[[0.6956284]];0.0
Bed010.segment.35;80.95;84.71;81.468;84.71;[];[];-3.2419999999999902;True;[[0.5980656]];0.0
Bed010.segment.36;81.468;84.71;82.038;83.11;[];[];-2.671999999999997;True;[[0.6189258]];0.0
Bed010.segment.38;83.15;83.34;84.518;88.908;['0.03018'];['0.519322890625'];1.1779999999999973;True;[[0.5584595]];0.0
Bed010.segment.39;84.518;88.908;84.62;85.39;['2.40885', '2.25556', '0.15277', '1.07290', '0.00058', '0.00000', '0.93784', '1.07676', '0.61815'];['35.849518259', '22.1192731759', '11.7365700465', '52.4210824', '0.0425075555556', '0.0', '48.8506616529', '46.0018189609', '34.7182992688'];-4.287999999999997;True;[[0.85026944]];0.0
Bed010.segment.42;89.08;90.21;90.842;93.632;['1.33275', '0.45110', '0.00000', '0.00000', '0.00000'];['44.6982645669', '30.4080520277', '0.0', '0.0', '0.0'];0.632000000000005;False;[[0.43852767]];0.0
Bed010.segment.43;90.842;93.632;94.19;100.47;['1.33357', '1.32050', '1.09302', '1.29088', '0.83223', '1.17908', '1.92754', '2.69325', '1.94200'];['48.4081186627', '46.3231015102', '44.7335038636', '46.9612666667', '45.4138616296', '50.7956089197', '31.55515136', '8.89027796875', '45.5497049259'];0.5579999999999927;False;[[0.3746478]];0.0
Bed010.segment.44;94.19;100.47;100.944;103.504;['1.95221', '0.99397', '1.47690', '1.31493', '2.57413', '2.42992', '1.55400', '1.57475', '0.15059', '1.25175', '1.73691', '0.70893', '0.30483', '0.97751', '2.14093', '0.00032', '0.59375', '0.27850'];['32.0243211814', '38.6661765349', '54.9497871901', '53.815752', '3.682001', '4.65349557025', '42.3999735556', '41.7984302188', '9.9662139321', '53.97238556', '50.4480145224', '40.1732860473', '21.832509125', '50.0078003906', '28.9132188194', '0.0244711972318', '36.450322125', '20.2059364618'];0.4740000000000037;False;[[0.3551133]];0.0
Bed010.segment.45;100.944;103.504;104.01;108.015;['0.16773', '1.32237', '2.42151', '0.36859', '0.00000', '0.00000'];['12.6998148338', '60.1335039506', '23.3609908444', '24.2026373633', '0.0', '0.0'];0.5060000000000002;False;[[0.4547308]];0.0
Bed010.segment.46;104.01;108.015;108.253;113.113;['0.54993', '2.57372', '1.77686', '1.15151', '0.00214', '0.99917', '1.53751', '0.00000', '0.51422', '0.77593', '0.01880', '0.61614'];['34.7246726694', '4.0371972071', '39.6660927769', '43.96800376', '0.163371662222', '46.7343898776', '44.8867231972', '0.0', '33.4661510193', '41.8020011852', '1.02589386667', '39.2260498951'];0.2379999999999995;False;[[0.7588278]];0.0
Bed010.segment.47;108.253;113.113;113.487;116.857;['0.62192', '0.10659', '0.00000', '0.92978', '0.67531', '0.79763', '1.55747', '0.30864', '0.71616', '1.78981', '1.42746', '0.27754', '1.64117', '1.62642', '0.84562', '2.21994', '0.91685'];['37.1793174167', '6.69580901784', '0.0', '48.7076062208', '38.6307387543', '45.1998402071', '46.9678619557', '22.1054091563', '40.7082239583', '39.9551379421', '47.173097642', '20.0450047059', '55.7533220571', '57.054957102', '48.45188586', '37.7615260496', '47.7574922094'];0.3739999999999952;False;[[0.6931215]];0.0
Bed010.segment.48;113.487;116.857;117.501;119.721;['2.53164', '2.62942', '2.17015', '0.78912', '0.45950', '1.03360', '1.69900', '0.31441', '0.39401', '0.00000', '0.00000'];['18.8384496364', '4.28795817284', '31.3471311903', '44.4073403984', '30.6833576704', '49.7667919031', '41.9539093469', '22.0588377551', '27.0011218605', '0.0', '0.0'];0.6440000000000055;False;[[0.52972347]];0.0
Bed010.segment.49;117.501;119.721;119.684;120.084;['0.67162', '0.00000', '0.42263', '0.01505', '0.40552', '0.79547', '0.21695'];['36.764509624', '0.0', '28.4360568033', '0.821136888889', '25.2901126531', '43.407864', '16.1434204959'];-0.0370000000000061;True;[[0.52666193]];0.0
Bed010.segment.50;119.684;120.084;120.623;123.673;[];[];0.5390000000000015;True;[[0.4296584]];0.0
Bed010.segment.51;120.623;123.673;124.494;125.334;['1.84652', '1.96257', '2.23951', '1.58878', '1.49645', '1.62643', '1.52194'];['35.9762076257', '10.023304', '34.0210184056', '51.8481517239', '48.9959134', '40.9626106982', '40.6579444287'];0.820999999999998;False;[[0.3272057]];0.0
Bed010.segment.52;124.494;125.334;126.51;127.98;['1.15689'];['57.493465801'];1.176000000000002;False;[[0.56126034]];0.0
Bed010.segment.53;126.51;127.98;128.45;134.35;['1.96929', '1.00440', '0.81618'];['27.0106679543', '42.1438306837', '43.5346608395'];0.4699999999999846;False;[[0.17195784]];0.0
Bed010.segment.54;128.45;134.35;133.55;140.87;[];[];-0.799999999999983;True;[[0.40815544]];0.0
Bed010.segment.55;133.55;140.87;141.525;143.465;['1.91509', '1.36544', '1.85395', '1.80437', '1.55396', '2.75549', '2.58635', '1.42785', '0.00650', '1.97270', '1.87721', '1.85183', '0.39469', '0.00000', '1.46981', '0.98624', '0.82057', '0.63249', '0.96483', '0.88496', '0.99954', '1.15342', '1.54250', '0.78898', '1.28592', '0.64869', '0.34596', '0.00000', '0.00000'];['39.5638440889', '54.824773625', '47.4134338408', '41.5164227383', '49.1348609587', '6.54011630612', '7.02028440816', '42.2168699376', '0.506336399093', '28.5884814722', '23.6303019622', '21.4695111644', '28.59919125', '0.0', '46.7619401736', '46.6992736864', '44.5942853906', '39.2833514286', '47.9395502041', '46.1696694', '46.5599786471', '47.5069408255', '34.9359239008', '31.9182748437', '43.35679391', '39.48348012', '25.0682894444', '0.0', '0.0'];0.6550000000000011;False;[[0.19500679]];0.0
Bed010.segment.56;141.525;143.465;144.02;146.27;['1.55482', '0.31107', '0.82729', '1.00376'];['40.057862321', '23.1841006531', '31.8649352593', '37.812696688'];0.5550000000000068;False;[[0.5949446]];0.0
Bed010.segment.57;144.02;146.27;146.91;150.49;['2.22337', '0.79333', '1.32090', '0.86170', '0.55168', '0.58549'];['2.26171613152', '43.11388125', '46.5629976333', '44.95621492', '35.3462030139', '31.080570529'];0.6399999999999864;False;[[0.7095138]];0.0
Bed010.segment.58;146.91;150.49;150.915;151.865;['0.66719', '1.02323', '1.94986', '1.62258', '1.24168', '1.22819', '0.00000', '0.63577', '1.80526', '2.12239', '2.16231', '0.59956'];['33.3464367372', '39.5434043457', '3.13149075', '28.29130525', '46.2716713469', '46.4320331569', '0.0', '35.8090800069', '24.1495219527', '0.57192976', '9.02623138017', '36.3992866475'];0.4249999999999829;False;[[0.5237782]];0.0
Bed010.segment.59;150.915;151.865;152.56;157.99;['1.65500', '1.73090', '0.65692'];['39.9739542901', '28.0845811875', '35.7276570416'];0.6949999999999932;False;[[0.63638556]];0.0
Bed010.segment.60;152.56;157.99;158.85;164.83;['0.95435', '1.36851', '1.03548', '0.61503', '0.68400', '1.00124', '0.05084', '1.04588', '0.04715', '0.00000'];['39.718502321', '46.6961093983', '45.0187344', '39.0247161738', '40.8000760291', '42.2891176633', '2.82420285714', '48.7981919905', '4.00620325517', '0.0'];0.8599999999999852;False;[[0.6774257]];0.0
Bed010.segment.61;158.85;164.83;165.76;166.94;['1.24898', '0.12968', '1.26488', '2.20226', '1.23986', '0.56631', '0.00000', '0.00000', '0.44801', '1.29212', '2.29900', '2.28763', '2.66643', '2.52496', '1.51891', '0.28572', '0.97584', '0.83550', '0.52452', '0.00000'];['38.3280012397', '9.02084608', '48.8820070123', '1.7466426482', '41.0290399388', '35.8125393719', '0.0', '0.0', '29.2163774375', '48.1513619388', '2.40131004545', '2.79285416667', '8.52823', '4.319587', '46.22559683', '21.6034893006', '45.25410112', '44.8713872595', '34.8066277452', '0.0'];0.9299999999999784;False;[[0.5660733]];0.0
Bed010.segment.62;165.76;166.94;167.71;173.02;['0.68429', '1.34838', '0.61425', '0.64359'];['42.5003893878', '46.8980418667', '33.8422546667', '38.9504053325'];0.7700000000000102;False;[[0.64622545]];0.0
Bed010.segment.63;167.71;173.02;173.282;181.865;['1.46104', '1.74044', '1.41234', '0.78546', '0.62717', '0.78915', '1.60711', '1.30304', '0.46193', '1.19327', '0.57117', '0.78886', '2.11114', '1.58561', '1.36570', '2.17198', '1.66877', '0.08888'];['44.1881540113', '30.2670044267', '44.2103056128', '42.6857545313', '38.17391298', '42.8866766406', '37.7681707232', '43.5777290533', '26.1709049174', '47.1624357851', '27.67931252', '42.7601864375', '1.06117809917', '33.6990513333', '44.906856125', '2.64987980247', '31.0935621735', '7.40607554861'];0.2620000000000004;False;[[0.5454715]];0.0
Bed010.segment.64;173.282;181.865;174.449;174.789;['0.75056', '1.32152', '2.13162', '0.95628', '0.75045', '0.32868', '0.00000', '0.87147', '1.03794', '1.94361', '1.94659', '1.20423', '0.55336', '0.34596', '0.56202', '0.62218', '0.30256', '0.54839', '0.18280', '0.51841', '1.54554', '1.37824', '0.17308', '0.00000', '1.16550', '1.52191', '0.32765'];['41.6955378966', '45.9635987733', '0.608586765432', '46.1948121605', '43.5021007901', '24.0666117673', '0.0', '45.46604766', '45.125763', '18.7779655967', '12.2934316', '30.4481646531', '31.1547269141', '24.2967431538', '36.1991975857', '32.8077793333', '10.8314063125', '36.6800719527', '14.6720287811', '32.3626555897', '47.9911384717', '44.9404606875', '13.7958559444', '0.0', '47.6909964291', '36.3023161481', '23.2139716488'];-7.415999999999997;True;[[0.18791616]];0.0
Bed010.segment.65;174.449;174.789;182.271;184.201;[];[];7.481999999999999;True;[[0.45859283]];0.0
Bed010.segment.67;182.271;184.201;182.334;182.514;['1.70914', '1.59309', '0.31813', '0.47748', '0.00000', '0.75516', '0.10955', '0.10766'];['37.1534659167', '41.55674928', '23.7104243265', '32.0820657603', '0.0', '42.4880342422', '9.02397669806', '8.87688552021'];-1.8669999999999904;True;[[0.46489114]];0.0
Bed010.segment.66;182.334;182.514;185.04;186.59;[];[];2.525999999999982;True;[[0.59844035]];0.0
Bed010.segment.68;185.04;186.59;188.13;189.89;['1.40654', '0.56971', '0.18935', '0.00000'];['31.5751354694', '36.0270664463', '11.881546809', '0.0'];1.539999999999992;True;[[0.47008932]];0.0
Bed010.segment.69;188.13;189.89;190.41;193.96;['0.82249', '0.00000', '0.78488', '2.84508', '2.12051', '1.44515', '1.91369', '1.08247', '1.67315', '2.74710', '1.83365'];['48.9625900165', '0.0', '47.1129120978', '5.58638721875', '28.0891127041', '56.328901542', '45.9449312857', '51.6856823194', '54.78109616', '4.03261290909', '42.05590812'];0.5200000000000102;False;[[0.19406705]];0.0
Bed010.segment.70;190.41;193.96;191.87;192.55;['0.77318', '0.56475', '1.35038', '1.13771', '0.00000', '1.60112', '0.60225', '1.70014', '2.90255'];['47.4657874375', '37.5595069688', '60.2910023405', '54.7798420761', '0.0', '60.5313503921', '38.7326838418', '55.69356712', '1.67467538776'];-2.0900000000000034;True;[[0.40244293]];0.0
Bed010.segment.72;194.57;196.38;196.7;198.28;[];[];0.3199999999999932;False;[[0.5067508]];0.0
Bed010.segment.73;196.7;198.28;198.67;199.4;['0.87982', '0.53507', '0.98373', '1.60592'];['45.0100089063', '34.4124174354', '50.3258359375', '43.8167007071'];0.3899999999999863;False;[[0.46029472]];0.0
Bed010.segment.75;198.67;199.4;198.68;202.98;['1.45114', '2.65826', '2.59077'];['56.5620509297', '2.68824597531', '12.1483778265'];-0.7199999999999989;True;[[0.28859442]];0.0
Bed010.segment.74;198.68;202.98;203.355;203.705;['0.00000', '1.03874', '1.36082', '2.25847', '0.20499', '0.59780', '1.04372', '2.14119', '1.71802', '0.40256', '1.00416', '1.02609', '1.65003', '1.47904', '2.17032', '1.84219', '1.10694'];['0.0', '55.5819163077', '55.2191697867', '28.0541839592', '16.3389038542', '40.4826420918', '51.0488453672', '19.2033518711', '37.3934814959', '17.2550064121', '50.9332778403', '50.9835315918', '39.3474047934', '41.9389711621', '0.788457338843', '23.202387125', '48.1257180357'];0.375;True;[[0.35020742]];0.0
Bed010.segment.76;203.355;203.705;203.713;211.723;[];[];0.0079999999999813;True;[[0.13314456]];0.0
Bed010.segment.77;203.713;211.723;212.252;213.322;['1.77333', '1.37859', '0.99650', '0.72300', '1.93661', '1.72718', '1.71864', '0.21124', '0.64173', '1.07435', '1.51281', '1.07635', '1.36925', '1.37543', '1.12441', '0.00000', '0.31118', '0.00000', '0.00000', '1.30292', '0.40879', '0.64523', '0.00000', '0.56822', '0.52087', '0.53787', '0.81718', '1.04403', '0.53967', '0.64817', '0.80157', '0.00000', '0.96892', '0.13236', '0.00000', '0.00000'];['30.8389662933', '44.1632955125', '46.656638497', '41.9111631111', '15.2616415278', '31.2880830208', '29.8879309067', '16.53112242', '39.06008022', '49.1670598338', '38.6622631524', '39.7888114', '40.1763771967', '41.0295630781', '48.8850618', '0.0', '23.1920938776', '0.0', '0.0', '43.9708284414', '17.4702001107', '35.764650862', '0.0', '35.9331467107', '33.96805275', '35.0766993125', '35.6027838283', '32.9023666154', '33.5183165306', '39.45211431', '44.3533364793', '0.0', '41.3211910028', '5.271578125', '0.0', '0.0'];0.5289999999999964;False;[[0.3026713]];0.0
Bed010.segment.78;212.252;213.322;214.02;217.2;['1.28621', '0.91622', '1.48445', '0.75732', '0.38553'];['43.7763308776', '42.7545835102', '32.66926972', '36.9927316296', '27.4277949917'];0.6980000000000075;False;[[0.42822456]];0.0
Bed010.segment.79;214.02;217.2;214.92;216.97;['1.11696', '1.64670', '0.44162', '0.39819', '1.28140', '1.87220', '1.80868', '1.65771', '1.23758', '1.05298', '0.14885', '0.00598', '0.51423'];['41.2968356694', '35.79619385', '26.04726649', '16.6755145938', '48.5657464083', '23.5241037041', '26.2114698889', '30.0753042933', '45.309616133', '38.5454024', '5.886132875', '0.462507654321', '33.2154817535'];-2.280000000000001;True;[[0.5649574]];0.0
Bed010.segment.81;217.75;220.27;220.86;221.37;['1.06256', '1.41233', '1.51380', '1.76315', '1.61917', '0.00000'];['49.2756905956', '40.2193353529', '32.44829538', '19.4297378488', '36.3931298025', '0.0'];0.5900000000000034;False;[[0.35204828]];0.0
Bed010.segment.82;220.86;221.37;222.28;223.46;['1.06021'];['47.1399510525'];0.9099999999999966;False;[[0.56152666]];0.0
Bed010.segment.83;222.28;223.46;224.29;225.37;['0.00000'];['0.0'];0.8299999999999841;False;[[0.65725386]];0.0
Bed010.segment.84;224.29;225.37;225.94;226.83;['0.49383', '1.63410', '0.45685'];['33.3977413951', '35.5222835625', '31.7795182629'];0.5699999999999932;False;[[0.5691757]];0.0
Bed010.segment.85;225.94;226.83;227.55;229.04;['1.99083', '0.54272', '0.49098', '0.70920', '0.00000'];['19.2341321975', '35.393409975', '32.8401149112', '41.1109586667', '0.0'];0.7199999999999989;False;[[0.6754244]];0.0
Bed010.segment.86;227.55;229.04;229.94;232.04;['0.00000', '0.00000', '0.65718', '0.00000', '0.00000', '0.47327', '0.98934', '0.10209'];['0.0', '0.0', '39.7519336408', '0.0', '0.0', '30.4829393141', '41.8434279835', '8.03168189569'];0.9000000000000057;False;[[0.8015555]];0.0
Bed010.segment.87;229.94;232.04;232.55;238.28;['2.00131', '1.22476', '0.69999', '0.96290', '0.62928'];['13.7434159547', '41.0471840756', '41.6447207202', '45.6691180165', '38.7582377847'];0.5100000000000193;False;[[0.28911918]];0.0
Bed010.segment.88;232.55;238.28;236.863;237.183;['0.57913', '0.71011', '1.54865', '2.29084', '2.17236', '1.49967', '0.00000', '0.00000', '0.00000', '0.87678', '0.23988', '0.09864', '0.00000', '0.26065', '0.63766', '0.00000'];['21.63485564', '38.45579306', '38.6749513373', '3.0068903136', '0.965452928571', '38.3566221837', '0.0', '0.0', '0.0', '44.4720436806', '18.5408422716', '7.75979792744', '0.0', '19.9766453386', '38.1194105703', '0.0'];-1.4170000000000016;True;[[0.21946901]];0.0
Bed010.segment.89;236.863;237.183;237.814;238.694;[];[];0.6310000000000002;False;[[0.955869]];0.0
Bed010.segment.90;237.814;238.694;238.817;240.637;['1.29121'];['37.6324280776'];0.1230000000000188;True;[[0.56071687]];0.0
Bed010.segment.91;238.817;240.637;242.243;242.493;['1.71794', '1.03016', '0.00000', '0.00000', '0.00000', '0.25962', '0.00000', '0.00000'];['29.87571268', '45.462275574', '0.0', '0.0', '0.0', '19.752798625', '0.0', '0.0'];1.6059999999999943;True;[[0.56046784]];1.0
Bed010.segment.92;242.243;242.493;242.77;247.34;['0.98420'];['39.3553780609'];0.2770000000000152;True;[[0.42138258]];0.0
Bed010.segment.93;242.77;247.34;248.604;249.524;['0.00000', '0.00000', '0.31801', '0.51773', '1.31338', '1.11097', '1.94774', '1.00958', '1.22700', '0.00000', '0.00000', '0.00000', '0.00000', '0.00000', '0.44666', '0.00179'];['0.0', '0.0', '23.1379982222', '33.902528', '50.1686590844', '51.5306231533', '34.1634540306', '48.3569953338', '47.7005734091', '0.0', '0.0', '0.0', '0.0', '0.0', '16.2200168864', '0.136979608889'];1.26400000000001;False;[[0.25538388]];0.0
Bed010.segment.94;248.604;249.524;249.924;256.434;['0.38802', '0.00000', '0.00000'];['26.2373935123', '0.0', '0.0'];0.4000000000000057;False;[[0.22196037]];0.0
Bed010.segment.95;249.924;256.434;257.361;259.091;['0.81786', '0.39001', '0.58936', '1.46500', '0.55297', '0.34888', '0.48845', '0.00000', '0.00000', '0.00000', '1.17773', '0.85281', '0.93195', '1.49412', '2.27751', '2.36035', '0.87861', '0.41337', '0.22533', '0.56332', '0.00000', '0.00000', '0.00000', '0.00000', '0.00000', '0.00000'];['42.6012271074', '27.1940395254', '37.8103213382', '48.3370961211', '21.91546512', '23.3657108058', '31.98488288', '0.0', '0.0', '0.0', '51.6473966272', '42.4519678', '42.7803610222', '45.86203875', '2.20947874074', '3.97953246939', '44.2567506746', '27.2866420395', '16.5994506', '34.58218875', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0'];0.926999999999964;False;[[0.1461738]];0.0
Bed010.segment.96;257.361;259.091;259.593;266.723;['0.75840', '1.51797', '2.13400', '0.90867', '0.51510', '0.05044', '0.70627'];['46.558015875', '51.7711840972', '25.1967636146', '48.345758435', '29.3183754376', '2.85879889', '37.7025092439'];0.5020000000000095;False;[[0.6406983]];0.0
Bed010.segment.97;259.593;266.723;267.083;269.573;['2.42055', '1.54508', '0.52610', '1.26037', '1.22362', '0.70494', '0.55388', '0.52961', '2.62391', '2.37300', '0.77571', '0.30836', '1.27483', '2.09590', '0.00000', '0.77251', '1.00628', '2.51581', '1.45663', '0.79417', '0.08325', '0.00000', '0.00000', '0.00000', '0.00000', '0.39554', '0.24974'];['27.0020002474', '48.356339173', '33.8354781735', '56.2392206693', '50.0787426944', '41.0768345455', '34.9242150306', '36.12561125', '28.6368263289', '19.42378008', '39.1722320826', '14.313156142', '56.9177078182', '34.8345791361', '0.0', '44.26270863', '48.4511953633', '12.2425318979', '51.6253265679', '38.472001375', '2.6119015625', '0.0', '0.0', '0.0', '0.0', '26.662923654', '18.1707628642'];0.3600000000000136;False;[[0.57955766]];0.0
Bed010.segment.98;267.083;269.573;270.13;273.16;['0.00000', '1.14376', '0.60954', '0.00000', '0.00000', '0.82160', '0.60606', '1.11071', '1.51687', '1.00952', '0.25640'];['0.0', '46.8103157', '34.3012892578', '0.0', '0.0', '43.2328365918', '34.1055848203', '47.8704442778', '45.1495255537', '47.2186690612', '17.3866967561'];0.5570000000000164;False;[[0.41263354]];0.0
Bed010.segment.99;270.13;273.16;273.756;277.72;['2.34965', '1.81666', '1.85451', '0.00000', '0.74548', '1.65049', '0.62547'];['34.1694919053', '42.1900877407', '45.2651788129', '0.0', '37.7597719922', '36.2571809619', '38.397643125'];0.5959999999999468;False;[[0.32702798]];0.0
