segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;similarity;boundary
Bmr013.segment.97;124.092;125.482;125.985;127.435;['1.03935', '0.84344', '0.78359', '1.19444'];['68.4930433333', '77.1720523892', '75.9183002851', '31.4311542099'];0.5030000000000001;False;[[0.6273141]];0.0
Bmr013.segment.98;125.985;127.435;128.318;128.618;['0.95358', '0.49766', '0.50566'];['66.4230889619', '58.9302165526', '82.3321533203'];0.8830000000000098;True;[[0.5528637]];0.0
Bmr013.segment.99;128.318;128.618;129.17;129.91;['0.69785'];['108.671960529'];0.5519999999999925;True;[[0.63186693]];0.0
Bmr013.segment.100;129.17;129.91;130.283;132.917;['0.99235', '1.02281', '1.22799'];['52.6085856132', '41.0870099592', '40.9431951557'];0.3729999999999904;True;[[0.6504722]];0.0
Bmr013.segment.101;130.283;132.917;133.256;136.496;[];[];0.3389999999999986;False;[[0.45773396]];0.0
Bmr013.segment.102;133.256;136.496;135.721;139.651;['1.31072', '0.84372', '0.53155', '0.28003', '0.62859', '0.50989', '0.78704'];['37.2503756832', '84.5391859231', '76.1958160609', '38.6864663889', '6.35738219444', '44.1192821107', '66.7145656327'];-0.7750000000000057;True;[[0.3114751]];0.0
Bmr013.segment.103;135.721;139.651;137.83;138.05;['0.59862', '0.90549', '1.63946', '1.63008', '0.83434', '1.52432', '1.56973', '1.28189', '0.98966', '1.07387', '0.54000', '0.07698', '0.58941'];['90.959556314', '84.0809328333', '4.632848875', '2.849577', '88.5422062222', '1.768579375', '3.64094744444', '33.6631968148', '27.34979612', '39.6662640388', '34.5901664198', '16.2193797924', '26.8071099864'];-1.820999999999998;True;[[0.24020973]];0.0
Bmr013.segment.104;137.83;138.05;139.513;140.593;[];[];1.462999999999994;True;[[0.72875893]];0.0
Bmr013.segment.105;139.513;140.593;140.489;140.809;['0.34911', '1.04339', '0.36913', '0.85623'];['47.2465017959', '56.1610497521', '47.6845103802', '76.043067375'];-0.103999999999985;True;[[0.6920881]];0.0
Bmr013.segment.106;140.489;140.809;141.163;141.423;[];[];0.3540000000000134;True;[[0.79099995]];0.0
Bmr013.segment.107;141.163;141.423;143.611;145.922;['0.91320', '0.62287'];['37.3588072449', '43.5522201'];2.187999999999988;False;[[0.432739]];0.0
Bmr013.segment.108;143.611;145.922;144.731;145.863;[];[];-1.1910000000000025;True;[[0.47592983]];0.0
Bmr013.segment.110;145.922;149.23;147.82;148.06;[];[];-1.4099999999999966;True;[[0.44588298]];0.0
Bmr013.segment.111;147.82;148.06;149.582;150.662;[];[];1.5219999999999914;False;[[0.88615113]];1.0
Bmr013.segment.112;149.582;150.662;150.912;153.332;['1.61603', '1.99157', '1.40197'];['2.61659336889', '22.29369275', '36.0115721073'];0.25;False;[[0.478912]];0.0
Bmr013.segment.113;150.912;153.332;153.462;155.972;['1.39884', '1.82780', '1.53941', '0.96632', '1.34028', '1.72697', '1.50245', '1.24245', '1.50604', '0.86602', '0.94956', '1.10409'];['44.0106408889', '2.94387440625', '34.9200598347', '64.2991959467', '50.335345015', '5.33112167901', '20.0838146556', '31.00213596', '2.9220863125', '44.0190856488', '43.15366976', '27.7293115556'];0.1299999999999954;False;[[0.47456014]];0.0
Bmr013.segment.114;153.462;155.972;156.74;157.15;['1.13912', '0.73442', '0.71395', '0.53274', '0.95950', '1.15542', '0.64078', '0.93254'];['31.5821032346', '46.8318901007', '46.8811334626', '42.7280595612', '48.9721782273', '37.42160314', '42.0764578393', '43.7540487285'];0.7680000000000007;False;[[0.2886228]];0.0
Bmr013.segment.115;156.74;157.15;157.78;158.83;['1.13180'];['25.0198805517'];0.6299999999999955;False;[[0.9773756]];0.0
Bmr013.segment.116;157.78;158.83;159.513;162.163;['0.43387', '1.09429', '1.24776'];['33.3110134911', '31.7199711571', '15.773071405'];0.6829999999999927;False;[[0.6080428]];0.0
Bmr013.segment.117;159.513;162.163;162.761;163.961;['0.60647', '1.22282', '1.51812', '1.44724', '1.57762', '0.72659', '0.97611', '1.22253'];['45.3988512', '35.5072490083', '2.82772835714', '1.00203076033', '3.68282494183', '47.4841343129', '48.712694', '28.0968536385'];0.5979999999999848;False;[[0.4711669]];0.0
Bmr013.segment.118;162.761;163.961;164.5;166.4;['1.19489', '1.24420', '0.83866', '0.55852'];['23.2840317', '22.9685117438', '40.6909660802', '42.5563478044'];0.5389999999999873;False;[[0.58021]];0.0
Bmr013.segment.119;164.5;166.4;166.95;168.28;['1.36704', '0.85028', '1.38093', '1.45477', '1.37274', '1.32787', '1.35488', '0.63486', '0.63335'];['17.05557351', '42.433302944', '2.885621', '2.81191755372', '2.7763927128', '1.65096114286', '3.01849273684', '41.9328262837', '39.2635761818'];0.549999999999983;False;[[0.544137]];0.0
Bmr013.segment.120;166.95;168.28;168.41;171.74;['0.87238', '1.64988', '1.71400', '1.70003', '1.29748', '1.11696', '1.18544', '0.32162'];['48.3734351605', '5.01718553846', '2.03866508642', '3.312359', '56.656825435', '50.674345124', '42.3918719835', '32.1333005772'];0.1299999999999954;False;[[0.40716878]];0.0
Bmr013.segment.121;168.41;171.74;172.25;174.21;['1.01321', '1.06481', '0.76054', '0.79661', '0.80567', '0.00000', '1.01198', '1.45417', '1.44525', '1.38030', '0.74606', '0.71242', '1.35893', '0.83126', '0.72319', '0.63682'];['45.9676014545', '38.3974420331', '45.1840151474', '49.6933857', '46.9082015111', '0.0', '38.2599424426', '4.09011080992', '2.93356545455', '0.700652382813', '42.3091414876', '44.4418755', '3.35599715306', '28.2844593719', '37.5946793056', '41.5991328075'];0.5099999999999909;False;[[0.2037958]];0.0
Bmr013.segment.122;172.25;174.21;174.803;179.343;['0.90198', '0.74467', '1.35898', '1.43703', '0.93297', '0.81322', '0.98835', '1.38534', '0.71692', '1.06360'];['34.1503481979', '39.8175128571', '21.4110695087', '5.29285398347', '36.7578306482', '43.4825031429', '36.99273432', '2.85295750413', '40.6567871074', '35.1724858182'];0.5929999999999893;False;[[0.43963918]];0.0
Bmr013.segment.123;174.803;179.343;179.649;182.779;['0.96698', '1.04986', '1.28532', '1.96325', '1.72450', '1.53691', '1.53040', '1.58938', '1.01986', '0.00000', '0.82826', '0.87141', '0.32729', '1.06495', '1.38215', '0.90937', '0.79256', '1.06091', '0.73241', '0.00000', '0.99953'];['38.7056427656', '42.8772831322', '40.48150747', '33.3309103537', '8.11346817284', '3.32204237037', '4.01731571901', '2.93749970083', '42.3095427405', '0.0', '51.6677238333', '43.6641266', '32.66676032', '36.0785400317', '5.29796652', '37.8182452381', '39.55288452', '25.6081823471', '38.1653036889', '0.0', '34.010182686'];0.3060000000000116;True;[[0.3835731]];0.0
Bmr013.segment.124;179.649;182.779;179.764;180.342;['0.54541', '1.33982', '0.31341', '0.65823', '0.00000', '0.82516', '1.01534'];['49.1659709256', '13.460354545', '33.2968570312', '48.1247185848', '0.0', '40.4611048225', '23.9712672778'];-3.0149999999999864;True;[[0.42840937]];0.0
Bmr013.segment.125;179.764;180.342;182.978;184.868;[];[];2.635999999999996;False;[[0.5708328]];0.0
Bmr013.segment.126;182.978;184.868;185.07;185.78;['1.89877', '0.72075', '0.53747', '0.65305', '0.56211'];['29.5769077839', '50.5817308477', '41.5111017551', '33.9482848611', '31.1690212346'];0.2019999999999981;True;[[0.78366476]];0.0
Bmr013.segment.127;185.07;185.78;185.22;186.77;['0.56040', '0.41588'];['39.691751125', '40.5021363828'];-0.5600000000000023;True;[[0.7242415]];0.0
Bmr013.segment.128;185.22;186.77;187.78;191.52;['1.04772', '1.62667', '1.55719', '0.88869'];['36.3099944136', '4.368415488', '8.7289819206', '47.1811328927'];1.009999999999991;False;[[0.36122307]];0.0
Bmr013.segment.129;187.78;191.52;191.884;195.574;['1.10791', '1.26341', '1.76244', '1.03334', '1.11381', '1.13632', '1.59011', '0.80500', '1.09646', '1.49331', '1.05927', '0.83363', '1.14582', '0.90268', '0.39496', '0.00000'];['53.1635067456', '46.1868054592', '11.5032073802', '28.6494792099', '52.1108809062', '52.2310116399', '4.50053968878', '43.9397462656', '49.7443095207', '4.53064869421', '36.042993843', '42.2523057988', '32.9898531124', '32.2144894694', '33.5972959091', '0.0'];0.3639999999999759;False;[[0.62302166]];0.0
Bmr013.segment.130;191.884;195.574;193.394;194.914;['0.98775', '1.44662', '1.36906', '1.02079', '0.57252', '0.70990', '1.31582', '1.38101', '0.06931', '0.83674', '1.29304', '1.05361', '0.65279', '1.03679', '0.82581', '0.90014'];['44.8126709421', '7.26474135537', '1.63229330612', '31.2670230896', '38.9616306446', '37.9582039592', '0.73627722314', '3.28994002', '8.07094076444', '28.4710732066', '4.39051145679', '35.8503420992', '45.2464388889', '29.7104943287', '37.3331815363', '33.8485845625'];-2.180000000000007;True;[[0.29352453]];0.0
Bmr013.segment.131;193.394;194.914;195.939;197.119;['1.24879', '1.08822'];['25.9772094907', '54.0977667396'];1.0250000000000057;True;[[0.79854256]];0.0
Bmr013.segment.132;195.939;197.119;196.021;196.361;['0.99855', '0.79286', '0.94319', '0.79269'];['38.3328529231', '40.7317092388', '32.1511604151', '49.4490089231'];-1.0980000000000132;True;[[0.7952292]];0.0
Bmr013.segment.133;196.021;196.361;197.69;198.1;['1.25927'];['28.54110656'];1.3290000000000075;True;[[0.8132348]];0.0
Bmr013.segment.134;197.69;198.1;198.192;199.392;[];[];0.0920000000000129;True;[[0.45663655]];0.0
Bmr013.segment.135;198.192;199.392;199.762;204.152;['0.00000', '0.61595', '1.07738', '1.58312', '1.34854', '0.91597', '1.05252'];['0.0', '58.7301744421', '50.2219238519', '3.40629888757', '19.6559622314', '39.4132744142', '19.1934552639'];0.3700000000000045;False;[[0.38152903]];0.0
Bmr013.segment.136;199.762;204.152;204.602;207.092;['0.00000', '0.56765', '0.43232', '0.94461', '1.02839', '0.49844', '0.00000', '1.05050', '0.81636', '1.01085', '1.34193', '1.50827', '1.13978'];['0.0', '50.5164019008', '42.32057256', '46.8736317586', '33.38140792', '41.3571421814', '0.0', '42.8478297917', '47.0081743183', '32.622041645', '5.70685945014', '9.69047578512', '16.7781333075'];0.450000000000017;False;[[0.45508808]];0.0
Bmr013.segment.137;204.602;207.092;207.582;209.832;['0.60150', '0.34760', '0.59048', '0.61188', '0.87151', '1.17246', '0.63031', '0.33985', '0.57708'];['44.5321824291', '34.7217243367', '36.6999471605', '38.0301946173', '34.4020707934', '7.12879748582', '44.0729192143', '34.5644378182', '41.8447864746'];0.4899999999999807;False;[[0.46872008]];0.0
Bmr013.segment.138;207.582;209.832;209.962;217.842;['0.77156', '1.06589', '0.33923', '1.18550', '1.28157', '0.75802', '0.34478', '0.59492'];['43.1594172', '24.861807875', '35.5792375781', '18.837227551', '18.02748136', '44.6337024709', '35.5269959114', '41.59796715'];0.1299999999999954;False;[[0.3931024]];0.0
Bmr013.segment.139;209.962;217.842;214.855;215.175;['0.54874', '1.29816', '1.12734', '0.87271', '0.53118', '1.35019', '1.37978', '1.28793', '1.25239', '1.04987', '1.18345', '1.40157', '1.07540', '1.08336', '0.44728', '0.79292', '0.77308', '1.04331', '0.72353', '0.89107', '1.12328', '1.06430', '0.23921', '0.37006', '0.76283'];['46.04248896', '28.7198680946', '20.2118903616', '32.5977081111', '43.6958615225', '2.44854094675', '5.44194805213', '0.722655079585', '0.842997361111', '22.5874805207', '45.971889537', '1.48691884298', '23.4874401511', '30.30027952', '40.2101928367', '44.3539900267', '41.581303432', '19.35524204', '48.6844309888', '46.7454142085', '26.1806658611', '37.2090181875', '27.3693992727', '36.22528854', '36.4573174935'];-2.987000000000023;True;[[0.30779296]];0.0
Bmr013.segment.140;214.855;215.175;217.95;218.27;['0.88591'];['41.8314137222'];2.7749999999999773;True;[[0.9782037]];0.0
Bmr013.segment.141;217.95;218.27;218.4;222.06;['0.96713'];['50.2754575'];0.1299999999999954;True;[[0.23969167]];0.0
Bmr013.segment.142;218.4;222.06;218.438;219.054;['1.31358', '1.15926', '0.69022', '0.84618', '1.38095', '1.17897', '0.99503', '1.38077', '1.27388', '0.79628', '1.26390', '1.07633', '0.98331', '1.28942', '0.51229', '0.68275', '0.51380', '0.79728', '0.77769'];['0.0767517777778', '17.1619737008', '48.2616588', '39.8580355833', '3.32797836444', '29.3884004074', '41.5500834568', '10.811642898', '1.67734565289', '42.4211870113', '14.7290505', '26.6018586939', '32.2835113719', '3.92927067901', '44.3488164535', '47.7395535', '41.9133632361', '37.6345407639', '37.8278880605'];-3.622000000000014;True;[[0.6040468]];0.0
Bmr013.segment.144;221.252;224.211;222.41;222.64;[];[];-1.801000000000016;True;[[0.3851245]];0.0
Bmr013.segment.145;222.41;222.64;222.782;224.707;['1.28648'];['1.86163140741'];0.1420000000000243;False;[[0.9950671]];0.0
Bmr013.segment.150;224.877;225.157;225.357;226.087;['0.74167'];['39.3800106074'];0.1999999999999886;True;[[0.8953667]];0.0
Bmr013.segment.151;225.357;226.087;226.564;229.314;['1.03450', '0.78623'];['41.6346092404', '49.04606'];0.4770000000000038;False;[[0.46419728]];0.0
Bmr013.segment.152;226.564;229.314;229.776;229.976;['1.57150', '1.91156', '1.06686', '1.70877', '1.71861', '1.61492', '1.15864', '0.80113', '0.64391', '0.79371', '0.81453', '0.89420', '0.26353'];['43.5697590123', '5.787215125', '51.1937677515', '5.9550932426', '3.3543135102', '1.53791484', '36.138670875', '45.4322663636', '45.5239071489', '46.5999675017', '46.1924724793', '37.7161771311', '25.9571451939'];0.4620000000000175;True;[[0.41056696]];0.0
Bmr013.segment.153;229.776;229.976;230.001;230.421;['1.05512'];['36.8880129062'];0.0250000000000056;True;[[0.91096306]];0.0
Bmr013.segment.154;230.001;230.421;230.761;237.311;['1.24620'];['21.9629066'];0.3400000000000034;False;[[0.26012707]];0.0
Bmr013.segment.155;230.761;237.311;237.651;240.601;['0.64282', '1.10846', '0.98558', '1.90119', '1.00544', '0.28321', '0.00000', '0.74879', '0.74084', '0.69072', '0.38671', '0.33791', '1.07437', '0.83869', '0.69289', '0.62895', '0.57842', '0.65113', '0.57404', '0.69113'];['45.1127128359', '30.7320627654', '58.5537678458', '3.6587939375', '51.6521996263', '28.7090770078', '0.0', '56.864946465', '49.2955181511', '43.0878566111', '34.2799846458', '31.4876667375', '28.707884874', '42.2998625794', '39.898655574', '39.234485375', '39.363081719', '40.6180405625', '39.7883345062', '42.8533141667'];0.3400000000000034;False;[[0.34587687]];0.0
Bmr013.segment.156;237.651;240.601;240.891;241.471;['0.00000', '1.04516', '1.88616', '1.78762', '1.10915', '0.91983', '0.91705', '0.33401', '0.98952', '1.04471', '0.86606', '0.08666', '0.59448', '0.00000', '0.70870'];['0.0', '57.953917037', '0.406100888889', '6.2867792', '46.126892', '49.1831690816', '42.9051886875', '30.8005907448', '37.03657602', '34.7576413156', '39.5915598125', '9.67224845312', '44.501419872', '0.0', '44.20942535'];0.289999999999992;False;[[0.5070423]];0.0
Bmr013.segment.157;240.891;241.471;242.002;244.182;['0.48515'];['43.2348912245'];0.5310000000000059;False;[[0.6462524]];0.0
Bmr013.segment.158;242.002;244.182;244.312;245.282;['0.96303', '0.79593', '1.07054', '1.51830', '0.49576', '0.98408', '0.92893', '1.12584', '0.95398', '1.15026'];['38.370770875', '39.72083272', '46.4566167713', '1.87134887603', '42.5233349922', '54.5673662222', '52.15318353', '35.1157955', '45.3414143855', '21.91872804'];0.1300000000000238;False;[[0.8350453]];0.0
Bmr013.segment.159;244.312;245.282;245.372;246.912;['1.13186', '1.23324', '0.47236', '0.72775', '0.54615', '1.01038'];['32.5876906154', '20.93748044', '37.8854536224', '45.3981078571', '41.9314985089', '31.4183730068'];0.0900000000000034;False;[[0.74345636]];0.0
Bmr013.segment.160;245.372;246.912;247.063;248.388;['0.90084', '0.88297', '0.66727', '0.75690', '0.90023', '1.53314', '0.90570', '0.86841'];['40.8693393058', '38.3051134074', '41.6251324167', '42.9237244628', '49.9177124938', '4.82493177778', '42.373942875', '46.6114303371'];0.150999999999982;False;[[0.4576099]];0.0
Bmr013.segment.161;247.063;248.388;248.737;249.537;['1.05235', '0.67645', '1.03955', '0.92179', '0.09052', '1.15187'];['43.764519037', '46.8863675309', '39.906792142', '41.1776002479', '10.3278175125', '31.6245191002'];0.3489999999999895;False;[[0.7309694]];0.0
Bmr013.segment.162;248.737;249.537;250.099;250.889;['1.08657', '0.61004', '0.73028'];['35.37614345', '42.8120793281', '43.3379595769'];0.5619999999999834;False;[[0.6214446]];0.0
Bmr013.segment.163;250.099;250.889;251.029;251.359;['1.03537', '1.23174', '1.02262', '0.94201'];['32.29375875', '15.3674968', '33.2829370888', '34.82991727'];0.1399999999999863;False;[[0.9242545]];0.0
Bmr013.segment.164;251.029;251.359;251.579;254.129;['1.03662'];['32.0371741458'];0.2199999999999988;False;[[0.40932846]];0.0
Bmr013.segment.165;251.579;254.129;254.43;255.076;['0.32762', '0.00000', '0.67022', '1.31772', '0.97071', '0.62351', '0.88967', '1.28986', '1.01300', '1.00097', '1.31283', '1.09902', '0.66205', '0.90747'];['30.7116748757', '0.0', '41.8089687222', '0.41582138', '26.9130336296', '37.4548741043', '29.6939339375', '1.49098468', '23.3693593333', '26.2631511296', '2.1657366875', '24.7063070204', '38.5463099778', '37.7392815152'];0.3010000000000161;True;[[0.4136278]];0.0
Bmr013.segment.166;254.43;255.076;254.463;254.961;[];[];-0.6129999999999995;True;[[0.976717]];0.0
Bmr013.segment.167;254.463;254.961;255.073;258.263;[];[];0.1119999999999947;False;[[0.323455]];0.0
Bmr013.segment.168;255.073;258.263;258.826;260.666;['0.74580', '1.01150', '1.22748', '1.01640', '1.63438', '1.00688', '0.00000', '0.92013', '0.80267', '1.16217', '0.62771', '0.73571', '1.22014', '0.20141', '0.84518', '1.06982'];['51.693567284', '58.8918742844', '25.5239016389', '48.7727610651', '4.25919380165', '44.4977330937', '0.0', '54.0952622122', '42.9187695306', '25.5874590104', '42.7173557355', '39.3383793061', '19.3223770408', '16.0610437119', '43.9360347222', '55.6768035833'];0.563000000000045;False;[[0.41842443]];0.0
Bmr013.segment.169;258.826;260.666;261.026;262.386;['0.59647', '0.80038', '1.32336', '0.90940', '1.94389', '1.07472'];['43.4097371944', '43.6876825547', '1.49022018182', '35.4558121875', '6.901553125', '43.92614875'];0.3600000000000136;False;[[0.42086226]];0.0
Bmr013.segment.170;261.026;262.386;262.586;263.326;['1.09584', '1.19793', '0.53587', '1.82894', '0.70472'];['41.9907469896', '33.3405263036', '43.6023056144', '74.3155293203', '59.7225582041'];0.1999999999999886;False;[[0.26252842]];0.0
Bmr013.segment.171;262.586;263.326;264.389;265.359;['0.00000', '0.91111', '0.69666'];['0.0', '34.9760838817', '37.9148845589'];1.0629999999999882;False;[[0.7383979]];0.0
Bmr013.segment.172;264.389;265.359;267.497;268.597;['0.09324', '0.62295', '1.08700'];['10.8023779898', '40.9055387535', '20.342541315'];2.1380000000000337;False;[[0.61545396]];0.0
Bmr013.segment.173;267.497;268.597;268.752;269.464;['1.04254', '1.87532', '2.16659', '1.59297', '0.73275', '0.54562'];['50.0267908876', '8.85758251852', '6.48901189619', '62.1073466797', '57.7391162327', '37.3170001994'];0.1550000000000295;False;[[0.5036664]];0.0
Bmr013.segment.174;268.752;269.464;270.63;271.69;[];[];1.1659999999999968;True;[[0.7547079]];0.0
Bmr013.segment.175;270.63;271.69;271.468;280.028;['1.46778', '1.61935', '1.73176', '1.22230', '0.35167', '0.72746'];['8.12147405917', '10.4305463467', '12.3668960204', '32.4929922975', '35.7669153058', '46.9530399053'];-0.22199999999998;True;[[0.2612095]];0.0
Bmr013.segment.176;271.468;280.028;280.553;286.633;['0.00296', '0.87357', '1.03392', '1.62017', '0.70982', '0.28450', '1.50079', '0.76125', '0.98126', '1.59751', '1.21887', '0.67458', '0.00000', '0.00000', '1.10573', '1.54157', '1.13982', '0.90658', '1.10793', '1.15371', '1.70595', '0.87901', '1.38903', '0.68873', '0.51707', '0.26764'];['0.474206933333', '115.082343572', '98.75006104', '59.5166228639', '101.692219584', '55.8561448587', '36.6408777278', '105.233726997', '101.86963206', '4.71615664', '64.7974897', '90.6038971875', '0.0', '0.0', '100.579512889', '49.5689690151', '80.5310089088', '99.5695175858', '77.9285080055', '114.782244375', '28.3044336844', '95.4032645455', '43.87994084', '86.470305392', '82.309580127', '42.3222480635'];0.5249999999999773;False;[[0.5116733]];0.0
Bmr013.segment.177;280.553;286.633;287.033;293.793;['1.01463', '0.74015', '1.49190', '1.55088', '0.47207', '1.17164', '1.70427', '0.81765', '1.11217', '1.08834', '1.15020', '0.97828', '1.52816', '0.72028', '1.12497', '0.57984', '1.38354', '1.14802', '1.19370', '1.82365', '1.04905', '0.96737', '0.86536', '1.20985', '1.24347'];['94.801083482', '84.1571473923', '42.1836396178', '26.3274284844', '82.6612402489', '98.7386495087', '18.816146', '87.855980265', '70.8157876978', '64.9673433125', '58.8515560102', '84.9416120992', '2.66738992593', '85.9929980333', '62.2508713765', '85.2016341775', '14.579731025', '71.1917191972', '87.7003300118', '4.29499404938', '100.1947468', '94.7624526601', '87.0010570637', '59.8673346722', '44.1267649917'];0.4000000000000341;False;[[0.5309348]];0.0
Bmr013.segment.178;287.033;293.793;293.366;294.343;['0.87446', '1.16266', '0.10431', '0.57038', '0.27929', '0.69723', '0.99434', '1.06723', '0.26638', '0.82780', '0.80965', '1.47059', '1.02416', '1.04622', '1.05775', '0.56206', '0.30522', '0.50281', '0.50656', '0.26534', '1.17082', '0.68462', '0.76575'];['101.577929759', '73.8585526111', '22.1384624198', '79.0331364335', '54.1835781094', '83.2413277', '70.2314054388', '65.964460641', '42.4037970667', '84.7107472653', '81.7908280148', '1.0934128', '64.4424273018', '58.7794231142', '49.7474409481', '73.4701867249', '40.7265770519', '72.03539616', '87.967238876', '54.3063056327', '75.2667087515', '46.7059883265', '26.7224030625'];-0.4270000000000209;True;[[0.3861708]];0.0
Bmr013.segment.179;293.366;294.343;293.99;295.84;[];[];-0.3530000000000086;True;[[0.47898638]];0.0
Bmr013.segment.180;293.99;295.84;295.825;296.245;['1.08017', '1.45265', '1.46032', '1.02751', '1.46050', '1.44504', '1.01389', '0.46074', '0.48925', '0.66312'];['66.0870595', '34.3037287041', '36.3880516531', '38.8426565', '1.79181044898', '1.25699471074', '36.1638681563', '44.4889613209', '34.20961775', '28.84436436'];-0.0149999999999863;True;[[0.51347345]];0.0
Bmr013.segment.181;295.825;296.245;296.21;296.81;[];[];-0.035000000000025;True;[[0.8767836]];0.0
Bmr013.segment.182;296.21;296.81;296.562;301.442;['1.35910'];['40.7659704913'];-0.2479999999999904;True;[[0.3843009]];0.0
Bmr013.segment.183;296.562;301.442;297.399;297.519;['1.94313', '1.61679', '1.16068', '1.19665', '0.70949', '0.68181', '0.55169', '1.13188', '1.47132', '0.98269', '0.75447', '0.26450', '1.07995', '1.26134', '1.02027', '0.17359', '0.42244', '1.12675', '0.61595', '1.05282'];['5.35921249383', '29.0585562344', '58.0774034289', '37.3243487', '49.7914337109', '46.3989529587', '42.0630584815', '36.4430353215', '0.07717768', '40.2952003478', '43.4446994556', '25.9540189067', '39.7375610408', '17.485368716', '34.7157164132', '18.9505940312', '37.3329269132', '25.5593692562', '40.4461472022', '37.1940125541'];-4.043000000000006;True;[[0.39490435]];0.0
Bmr013.segment.184;297.399;297.519;301.622;302.482;['1.11731'];['71.9422570248'];4.103000000000009;True;[[0.4159781]];0.0
Bmr013.segment.185;301.622;302.482;302.898;305.788;['0.82069', '0.89934', '0.79287'];['43.1120013296', '28.5690838438', '45.5051537633'];0.4159999999999968;False;[[0.4366377]];0.0
Bmr013.segment.186;302.898;305.788;303.734;304.204;['0.00000', '0.88746', '1.45469', '0.62782', '0.97172', '1.18571', '1.40521', '0.90546', '1.14426', '0.98660', '0.86721'];['0.0', '45.5911147128', '1.93057911806', '42.1768888402', '46.628695858', '39.4485176178', '1.53167328395', '41.8397070508', '23.7934743333', '32.94954844', '36.7158905034'];-2.0540000000000305;True;[[0.5384708]];0.0
Bmr013.segment.187;303.734;304.204;306.156;306.716;['0.80844'];['51.170730562'];1.9519999999999984;True;[[0.903016]];0.0
Bmr013.segment.188;306.156;306.716;306.916;309.756;['0.85231', '0.93530', '0.00000'];['49.0783579172', '42.4330631405', '0.0'];0.1999999999999886;False;[[0.29102206]];0.0
