,Unnamed: 0,segID,StartTimeA,EndTimeA,StartTimeB,EndTimeB,f0_means,f0_stds,pause,speakerChange,id,similarity
21,0,Bro012.segment.39,81.511,89.921,82.25,83.49,"['0.72572', '1.52856', '1.37885', '0.90279', '0.74381', '0.83816', '1.09385', '1.16619', '0.29791', '0.60362', '0.65193', '0.93771', '1.21919', '1.11386', '0.66941', '0.58573', '0.64187', '0.90363', '1.14365', '1.15068', '0.85724', '0.49009', '0.75835', '0.96349', '1.01263', '1.07583', '1.24397', '0.59471']","['57.005644321', '6.65127712', '2.48449259259', '42.5488366667', '49.07854924', '43.0938811901', '24.4201137008', '13.7407733333', '32.4009506509', '45.8227640066', '43.2077960742', '33.145823625', '0.795272020761', '14.3172696033', '38.050148775', '43.2090548053', '45.3775675', '33.1559313996', '0.521250359375', '1.06540716327', '32.5960083289', '39.2669665578', '35.7414635556', '25.5429881836', '21.4137255879', '10.8461228', '6.19041194444', '40.4861205542']",-7.6710000000000065,True,Bro012.segment.39,[[0.51026726]]
22,0,Bro012.segment.42,89.43,92.56,90.06,91.72,"['1.49228', '1.38215', '0.93044', '1.27418', '0.89002', '0.78887', '0.94426', '0.41654', '1.10026']","['3.01161132', '18.9266220278', '46.03651725', '6.099856125', '40.1975003353', '37.8161729668', '29.2530452834', '37.5222802367', '20.0167661096']",-2.5,True,Bro012.segment.42,[[0.31404918]]
23,0,Bro012.segment.44,91.778,101.248,98.69,99.99,"['1.23386', '1.52012', '1.52984', '1.55278', '1.12090', '0.78137', '1.20665', '0.95354', '0.67983', '1.26483', '1.23852', '1.22818', '1.19153', '1.25079', '0.67478', '0.47047', '0.40230', '0.89246', '0.98395', '1.23643', '1.08313', '1.11733', '1.20088', '1.24627', '0.81385', '0.34303', '0.86920']","['18.5885869091', '5.9481653125', '6.66098483333', '2.96191730556', '40.8410895156', '47.3479774286', '17.0609251067', '32.3831813152', '46.7620988897', '1.93683483333', '0.21754802', '0.558257612245', '3.549804125', '5.6388142144', '43.1863021377', '44.3468728889', '37.9209493333', '37.85571831', '33.7266137153', '0.23642095858', '17.5873609981', '18.0548625502', '23.1537826983', '2.34891213333', '33.8103235734', '33.5779110533', '36.146386782']",-2.558000000000007,True,Bro012.segment.44,[[0.38349056]]
24,0,Bro012.segment.47,101.789,106.019,103.3,105.63,"['1.05599', '1.05134', '1.15934', '1.12883', '1.30447', '1.24351', '1.19486', '1.26463', '1.25474', '1.24052', '0.94858', '0.47887', '1.27346', '1.03770', '0.74354']","['36.1959084812', '33.2705856895', '17.076403515', '23.4704610918', '1.01395103114', '2.73355366667', '0.0994278888889', '2.563511615', '2.005286375', '0.913468652893', '39.4391407222', '40.6244864914', '0.897489668639', '25.5168790624', '43.5687002708']",-2.7190000000000083,True,Bro012.segment.47,[[0.4673828]]
25,0,Bro012.segment.49,105.72,106.17,106.062,106.589,['1.06857'],['17.7692686289'],-0.108000000000004,True,Bro012.segment.49,[[0.12566149]]
26,0,Bro012.segment.51,106.639,116.219,107.24,111.738,"['1.01339', '0.74734', '0.98197', '1.28352', '1.28090', '0.63532', '1.06744', '1.51412', '1.02202', '1.25468', '1.44376', '1.31159', '1.07752', '0.94793', '1.18136', '1.12575', '1.17735', '1.25424', '1.25669', '1.25189', '1.20902', '1.20750', '1.00570', '1.03314', '1.19939', '0.95898', '0.48963', '1.30575', '1.23901', '0.31281', '0.72416', '0.67232', '1.16178', '0.87566', '0.63746', '0.84922', '0.56325', '0.71562']","['33.7110876385', '54.7901925542', '35.162170375', '3.53927367347', '2.19317847959', '44.9142587692', '30.18521888', '1.74262655886', '36.12597985', '1.8331395', '16.247115929', '32.7851025', '25.1421608476', '25.8809292397', '17.4955960612', '34.1081509592', '16.64671738', '1.0065385', '1.09254357333', '1.27965164286', '1.62552191', '1.49000140741', '22.9870511875', '23.7573678163', '2.93917479224', '25.2574294667', '43.2684396875', '6.76555863492', '19.0266304198', '31.358751072', '37.948583264', '40.4745997347', '9.12589009259', '38.8132969905', '38.6276741633', '29.9690690651', '39.8190769', '42.6031934404']",-8.979,True,Bro012.segment.51,[[0.49321795]]
27,0,Bro012.segment.54,116.823,118.943,118.182,118.672,"['0.72637', '0.61173', '0.97962', '1.22144', '1.22215', '1.08363', '0.65673', '1.23081', '1.26714', '1.26742', '1.14093']","['37.3462585124', '40.7023895917', '31.9636590178', '1.59483182031', '0.983990666667', '21.5488239715', '43.6970644706', '1.1482314', '1.27499346094', '1.96635386667', '8.57732414815']",-0.7609999999999957,True,Bro012.segment.54,[[0.21981896]]
28,0,Bro012.segment.55,118.182,118.672,118.987,119.828,[],[],0.3149999999999977,True,Bro012.segment.55,[[0.37041962]]
29,0,Bro012.segment.57,119.938,124.588,125.41,128.79,"['1.01765', '0.99771', '1.71798', '1.06344', '1.55434', '1.64759', '1.47064', '1.38941', '0.97847', '1.21659', '1.27396', '1.40899', '1.31894', '1.45320', '1.09299', '0.63001', '0.92444']","['37.7999056065', '40.2681702716', '12.4428816686', '54.0350728571', '4.23565007407', '9.60417112', '3.4387925', '1.33471722222', '36.0906744272', '7.7974051', '5.5183885', '2.20178983333', '9.2991808096', '1.989683125', '30.7130226255', '44.407752413', '34.7287900521']",0.8220000000000027,False,Bro012.segment.57,[[0.51432925]]
30,0,Bro012.segment.58,125.41,128.79,128.879,129.985,"['1.19409', '1.33535', '1.35414', '1.46090', '1.28188', '0.70742', '0.89716', '0.70286', '1.16105', '1.07117']","['19.862859391', '2.28340361538', '2.11545989802', '12.876161125', '27.0504710859', '33.3409833333', '36.7623727769', '40.4874601427', '0.857015338843', '9.61086530864']",0.0889999999999986,False,Bro012.segment.58,[[0.40777344]]
31,0,Bro012.segment.60,130.075,130.625,131.792,133.672,['0.92550'],['36.1374511847'],1.1670000000000016,False,Bro012.segment.60,[[0.41993734]]
32,0,Bro012.segment.61,131.792,133.672,132.42,133.0,"['0.54527', '1.35875', '0.80566', '1.18896', '0.88174', '0.44081']","['38.548460875', '3.09560840816', '41.4231504793', '12.1445737877', '42.7840211775', '34.5005375714']",-1.2520000000000095,True,Bro012.segment.61,[[0.42118585]]
33,0,Bro012.segment.62,132.42,133.0,133.037,134.65,['1.50529'],['17.3646295125'],0.0370000000000061,False,Bro012.segment.62,[[0.6058663]]
34,0,Bro012.segment.64,134.84,135.64,136.1,139.237,"['0.00000', '0.66438', '1.10747', '0.74914']","['0.0', '61.269342', '48.6340008571', '63.3499237107']",0.4600000000000079,True,Bro012.segment.64,[[0.5506199]]
35,0,Bro012.segment.65,136.1,139.237,139.237,139.877,[],[],0.0,False,Bro012.segment.65,[[0.5171075]]
36,0,Bro012.segment.67,139.937,144.207,142.575,143.572,"['1.01952', '0.41484', '0.72092', '0.71900', '1.38269', '1.14790', '1.19376']","['35.3682716444', '39.1032630222', '53.3928516599', '52.7125804554', '2.59344301235', '15.5175655424', '6.70380436686']",-1.632000000000005,True,Bro012.segment.67,[[0.8222508]]
37,0,Bro012.segment.70,144.826,147.746,147.785,148.416,"['0.29738', '0.67078', '0.45187', '1.14831']","['27.207179391', '39.9335873241', '38.7907167015', '14.7601025702']",0.0389999999999872,False,Bro012.segment.70,[[0.64790535]]
38,0,Bro012.segment.72,148.466,149.796,151.035,155.019,"['0.93770', '1.07653']","['35.8330205113', '24.0691985224']",1.2390000000000043,False,Bro012.segment.72,[[0.643072]]
