segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff
Bsr001.segment.61;48.767;49.207;49.03;49.717;['90.4680746836'];-0.1769999999999996;True;[[0.7327461]];0.0;0.3144199999999999;0.021009999999999973
Bsr001.segment.63;49.6;50.16;49.969;51.86;['62.4416526389', '48.49971975', '32.6465150413'];-0.1909999999999954;True;[[0.81859475]];0.0;-0.48779000000000017;0.1043099999999999
Bsr001.segment.64;49.969;51.86;50.399;58.274;['52.6306573756', '62.8302259942', '64.331553625', '51.5066316033', '45.5893488532', '3.91682375', '52.5270030178', '45.0293060208', '7.39767283176', '40.4204431806', '0.245447040816', '2.11143590625', '24.6688752857', '0.0', '40.2556675433', '0.0', '58.3464180208', '53.7679918889', '56.9365028646', '0.0', '52.22333208'];-1.4609999999999983;True;[[0.73607254]];0.0;-0.35013000000000005;-0.39497000000000004
Bsr001.segment.66;50.773;52.103;52.194;52.673;['67.526581746', '65.5933817164', '67.1428166654'];0.091000000000001;True;[[0.63244987]];0.0;-0.20888000000000007;-0.08984000000000003
Bsr001.segment.68;52.27;54.19;53.053;54.11;['44.5307271938', '68.1999193878', '40.1043889091', '52.6668286039', '73.3784033333'];-1.1370000000000005;True;[[0.58599126]];0.0;-0.37551999999999996;-0.04920000000000002
Bsr001.segment.72;54.3;56.42;55.46;56.38;['33.984736142', '47.4131207278', '36.6298748889', '59.1550685303', '21.1409499585'];-0.9600000000000009;True;[[0.8945867]];0.0;-0.42399999999999993;-0.08787999999999996
Bsr001.segment.75;56.84;57.54;56.9;59.17;['14.4771000947', '3.75674888', '35.5872405417', '41.44240611'];-0.6400000000000006;True;[[0.35809967]];0.0;-0.6157499999999999;-0.25417999999999996
Bsr001.segment.74;56.9;59.17;57.73;58.04;['6.35254318339', '12.3314073333', '5.933023875', '13.712539367', '1.74809812', '1.3172452', '17.353433449'];-1.4400000000000048;True;[[0.4289261]];0.0;-0.006189999999999918;0.24109000000000003
Bsr001.segment.76;57.73;58.04;57.987;60.367;['44.3236034972'];-0.0529999999999972;True;[[0.44315824]];0.0;0.38859999999999995;0.24727999999999994
Bsr001.segment.77;57.987;60.367;58.41;58.93;['62.8959647091', '32.6037919629', '46.2668591111', '59.3446676235', '50.9294285926', '48.7949684461', '37.3115932898'];-1.9570000000000007;True;[[0.44315824]];0.0;-0.15898;-0.012689999999999979
Bsr001.segment.78;58.41;58.93;58.468;59.088;['75.6189822747'];-0.4619999999999962;True;[[0.8294558]];0.0;-0.50204;0.14629000000000003
Bsr001.segment.79;58.468;59.088;59.37;62.6;['41.2051013402'];0.2819999999999965;True;[[0.38339663]];0.0;0.009570000000000078;0.6483300000000001
Bsr001.segment.80;59.37;62.6;60.805;62.41;['81.87137508', '111.264284421', '110.454644311', '103.29792848', '102.051033562', '97.7366910567', '69.713180937', '89.2452949097', '88.5331893422'];-1.7950000000000017;True;[[0.37149143]];0.0;-0.22523000000000004;-0.17557
Bsr001.segment.82;61.43;62.36;62.45;63.44;['64.8067017778', '2.10044673684', '40.0368788356'];0.0900000000000034;True;[[0.4633205]];0.0;0.3621599999999999;0.3132299999999999
Bsr001.segment.83;62.45;63.44;63.368;64.835;['56.726064', '5.86849469822', '0.81788824', '39.8640417232', '42.9986984533', '38.7508844082', '41.2862490976'];-0.0719999999999956;True;[[0.45462587]];0.0;0.0;-0.48302999999999996
Bsr001.segment.85;63.76;66.554;65.26;66.43;[];-1.293999999999997;True;[[0.73951143]];0.0;0.0;0.0
Bsr001.segment.86;65.26;66.43;65.404;67.314;['98.9593314126', '52.1244372222', '3.56233386777', '7.89304305556'];-1.0260000000000105;True;[[0.40702143]];0.0;-0.8008599999999999;0.04139000000000004
Bsr001.segment.87;65.404;67.314;66.8;69.82;['12.5360961983', '20.2116381481', '9.04084259184', '29.9232093878', '57.3545699876', '1.73461820038', '37.023025', '28.8327651944', '42.7612324978', '42.3550528884'];-0.5139999999999958;True;[[0.52574867]];0.0;-0.7239899999999999;-0.30511
Bsr001.segment.88;66.8;69.82;66.828;68.284;['8.9985941662', '4.39344225', '5.96187149112', '39.6684178184', '17.7647430471', '50.6387094675', '4.34522036364', '54.6711476033', '42.8278174815', '34.157456749', '30.1624930813'];-2.9919999999999902;True;[[0.41027004]];0.0;0.0;-0.54206
Bsr001.segment.91;67.51;69.54;68.527;68.907;[];-1.0130000000000052;True;[[0.7046059]];0.0;0.0;0.0
Bsr001.segment.92;68.527;68.907;69.12;69.82;['95.6292875357'];0.213000000000008;False;[[0.40179902]];0.0;0.38022;-0.023889999999999967
Bsr001.segment.94;69.78;72.13;70.05;70.29;['57.7997824646', '45.9140535', '47.1830277924', '2.22882575', '41.7657609307', '33.0686981315', '39.4289828148', '33.7736346939', '0.0', '38.4064007222', '9.91661942857'];-2.0799999999999983;True;[[0.40179902]];0.0;1.0264600000000002;0.27993
Bsr001.segment.95;70.05;70.29;70.82;71.05;['47.8305690416'];0.5299999999999869;False;[[0.9999999]];0.0;0.21059999999999998;-0.74653
Bsr001.segment.96;70.82;71.05;71.68;74.45;['5.467834'];0.6300000000000097;False;[[0.45730418]];0.0;-0.90902;-0.95713
Bsr001.segment.97;71.68;74.45;71.73;71.97;['94.8030402963', '7.35533136', '27.6413567755', '26.0745157867', '65.8700013333', '13.8284591694', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0'];-2.719999999999999;True;[[0.44628322]];0.0;-0.74226;-1.0
Bsr001.segment.98;71.73;71.97;71.907;72.907;['46.2626123269'];-0.0630000000000023;True;[[1.]];0.0;0.26281000000000004;-0.25773999999999997
Bsr001.segment.99;71.907;72.907;71.91;72.15;['51.0619128269'];-0.997;True;[[1.]];0.0;-0.5539800000000001;-0.5205500000000001
Bsr001.segment.100;71.91;72.15;72.05;72.22;['40.2976285873'];-0.1000000000000085;True;[[0.97820365]];0.0;-0.41977;0.03343000000000007
Bsr001.segment.101;72.05;72.22;72.29;72.92;['21.1624782143'];0.0700000000000073;True;[[0.8084754]];0.0;0.09602;0.45320000000000005
Bsr001.segment.102;72.29;72.92;72.532;74.875;['71.5145339259', '0.602071454545', '13.5841214286', '69.0594638095'];-0.3880000000000052;True;[[0.4599246]];0.0;-0.11271000000000009;0.22321999999999997
Bsr001.segment.103;72.532;74.875;73.17;74.07;['10.3375791358', '7.5302364', '10.1035306389', '24.9787018765', '16.5043096806', '13.5421938571', '12.9000395679'];-1.7049999999999983;True;[[0.4903081]];0.0;-0.5793200000000001;0.09288999999999992
Bsr001.segment.104;73.17;74.07;73.38;74.25;['5.80404813223', '5.56056843991', '3.22031786667', '27.2191968544'];-0.6899999999999977;True;[[0.3407631]];0.0;-0.8467600000000002;0.44069
Bsr001.segment.105;73.38;74.25;73.756;74.45;['4.06224825', '2.01084857988', '4.52574214062', '1.22915845833', '11.5825614671', '35.8700996875'];-0.4939999999999998;True;[[0.5591969]];0.0;0.0;0.28223
Bsr001.segment.107;74.45;76.475;75.16;77.49;[];-1.3149999999999975;True;[[0.4826331]];0.0;0.0;0.0
Bsr001.segment.108;75.16;77.49;75.286;76.363;['2.1994553', '13.6888520781', '45.87863426', '44.426052', '51.6250246875', '61.52342556', '17.7942036531', '65.71511749', '36.1491818044', '26.7546484218'];-2.203999999999993;True;[[0.48607528]];0.0;0.0;0.1456900000000001
Bsr001.segment.109;75.286;76.363;75.589;83.15;[];-0.7740000000000009;True;[[0.35692647]];0.0;0.0;0.0
Bsr001.segment.111;75.589;83.15;75.62;76.01;[];-7.530000000000001;True;[[0.13517301]];0.0;0.0;0.0
Bsr001.segment.110;75.62;76.01;76.475;78.78;['0.0'];0.4649999999999892;True;[[0.48144773]];0.0;-1.15252;-1.0
Bsr001.segment.113;77.19;79.48;78.517;80.072;['41.7798976177', '9.88590842975', '82.1104183322', '67.3692660741', '0.0', '0.0', '90.51978324', '95.4763002045'];-0.963000000000008;True;[[0.61959314]];0.0;0.55093;0.31461000000000006
Bsr001.segment.116;79.037;79.397;80.25;81.49;['38.0111818436'];0.8529999999999944;True;[[0.8487858]];0.0;-0.8439;-0.23631999999999997
Bsr001.segment.117;80.25;81.49;80.563;87.228;['42.58410954', '51.4808698639', '86.31285096', '63.7818973244'];-0.9269999999999924;True;[[0.8233544]];0.0;0.0;-0.39008
Bsr001.segment.119;81.09;82.65;82.39;83.12;[];-0.2600000000000051;True;[[0.8382621]];0.0;0.0;0.0
Bsr001.segment.121;82.46;82.77;83.16;85.171;['98.6989695', '93.2346725'];0.3900000000000005;True;[[0.51012605]];0.0;0.0;-0.16786999999999996
Bsr001.segment.122;83.16;85.171;83.24;83.97;[];-1.931000000000012;True;[[0.3464133]];0.0;0.0;0.0
Bsr001.segment.126;85.036;87.935;85.833;86.173;[];-2.102000000000004;True;[[0.55423415]];0.0;0.0;0.0
Bsr001.segment.127;85.833;86.173;87.65;91.012;['68.7445981376'];1.477000000000004;True;[[0.92045724]];0.0;0.0;-0.44281000000000004
Bsr001.segment.128;87.65;91.012;87.679;88.607;[];-3.3329999999999984;True;[[0.62873834]];0.0;0.0;0.0
Bsr001.segment.133;90.392;92.73;91.012;92.169;[];-1.7180000000000035;True;[[0.92185235]];0.0;0.0;0.0
Bsr001.segment.135;91.713;92.923;92.41;93.122;['54.7150583333', '49.9995765333', '50.012662716', '56.4561907755', '42.3765888163'];-0.5130000000000052;True;[[0.5530348]];0.0;0.0;0.07502999999999993
Bsr001.segment.136;92.41;93.122;93.162;94.582;[];0.0400000000000062;False;[[0.5717174]];0.0;0.0;0.0
Bsr001.segment.137;93.162;94.582;95.26;96.46;['92.8029825455', '53.3775452089', '82.1319565', '97.3254748'];0.6780000000000115;True;[[0.6114054]];0.0;-0.44504999999999995;-0.27613
Bsr001.segment.138;95.26;96.46;95.74;102.311;['48.1132384938', '59.8031062979'];-0.7199999999999989;True;[[0.3091833]];0.0;0.0;-0.027039999999999953
Bsr001.segment.139;95.74;102.311;96.01;97.24;[];-6.301000000000002;True;[[0.29457304]];0.0;0.0;0.0
Bsr001.segment.145;99.214;99.894;100.68;101.64;['97.2787051694', '4.21178596296', '84.3932588267'];0.7860000000000014;False;[[0.7582787]];0.0;0.57464;0.028650000000000064
Bsr001.segment.146;100.68;101.64;101.401;107.92;['82.8119240237', '0.0', '59.403485648', '60.9807406859'];-0.2390000000000043;True;[[0.2514292]];0.0;0.0;-0.5606
Bsr001.segment.147;101.401;107.92;103.43;104.614;[];-4.489999999999995;True;[[0.28730989]];0.0;0.0;0.0
Bsr001.segment.150;105.47;107.483;105.49;106.29;['43.694144', '75.1560606318', '96.9591641944', '94.0033444764', '102.219515457', '99.4679466667', '11.0455033333', '64.6139678402', '89.6364840816', '31.6887832899', '0.0', '0.0', '0.0', '63.8096978667', '0.0', '0.0', '0.0', '28.6745775', '61.3617210888', '21.65394856', '51.893495925', '5.03469186851', '0.0', '0.0', '80.3014206562', '0.0', '67.6089416446', '75.6189822747', '71.5145339259', '0.602071454545', '13.5841214286', '69.0594638095', '85.4706287337', '99.9457595266', '0.178795777778', '100.37893344', '97.2787051694', '4.21178596296', '84.3932588267', '82.8119240237', '0.0', '59.403485648', '60.9807406859', '0.0'];-1.9930000000000088;True;[[0.59780866]];0.0;-1.17581;-1.0
Bsr001.segment.152;105.679;106.379;107.33;108.24;['29.637083', '31.6261932111'];0.9509999999999934;True;[[0.45728165]];0.0;0.07389000000000012;0.05621000000000009
Bsr001.segment.155;107.5;108.7;107.53;107.97;['116.463553083', '98.8095005926', '114.990710973', '60.4125363067'];-1.1700000000000017;True;[[0.45193973]];0.0;-0.1818200000000001;0.28325
Bsr001.segment.153;107.53;107.97;107.53;108.03;['15.7560723322'];-0.4399999999999977;True;[[0.5695189]];0.0;-0.2087199999999998;0.4650700000000001
Bsr001.segment.156;107.53;108.03;108.404;109.84;['31.110718689'];0.3739999999999952;True;[[0.6124536]];0.0;0.0;0.6737899999999999
Bsr001.segment.159;108.771;109.79;108.8;111.27;[];-0.9900000000000092;True;[[0.4196228]];0.0;0.0;0.0
Bsr001.segment.158;108.8;111.27;109.099;112.36;['47.1641302778', '57.5203402722', '38.8575890882', '28.27788048', '46.8752324444', '58.3382432245', '38.1758131322'];-2.1709999999999923;True;[[0.51246905]];0.0;0.0;0.3408500000000001
Bsr001.segment.160;109.099;112.36;109.37;110.72;[];-2.989999999999995;True;[[0.44958386]];0.0;0.0;0.0
Bsr001.segment.161;109.37;110.72;109.843;110.875;[];-0.8769999999999953;True;[[0.69647175]];0.0;0.0;0.0
Bsr001.segment.162;109.843;110.875;109.876;110.994;[];-0.9989999999999952;True;[[0.84530693]];0.0;0.0;0.0
Bsr001.segment.164;111.066;111.496;111.47;113.913;['65.1391961311'];-0.0259999999999962;True;[[0.46549016]];0.0;0.0;0.18592999999999993
Bsr001.segment.165;111.47;113.913;112.71;113.39;[];-1.203000000000003;True;[[0.48699978]];0.0;0.0;0.0
Bsr001.segment.166;112.71;113.39;114.0;115.86;['63.5261939082', '48.3481701405'];0.6099999999999994;True;[[0.3778991]];0.0;-0.13136000000000014;0.47975999999999996
Bsr001.segment.167;114.0;115.86;115.86;117.69;['28.90283574', '37.7897689066', '22.5938797037', '42.9969103673', '47.8515009167', '29.5819408889', '30.308127124', '0.0', '51.6475581563'];0.0;False;[[0.5706556]];0.0;0.6525;-0.34750000000000003
Bsr001.segment.169;115.86;117.69;115.93;116.97;['0.0', '40.5418157188', '5.25544332231', '5.83429435714', '4.15157053333', '47.8144608264', '15.6392869584'];-1.759999999999991;True;[[0.46144104]];0.0;0.0;0.23527999999999993
Bsr001.segment.168;115.93;116.97;116.393;117.634;[];-0.5769999999999982;True;[[0.8892229]];0.0;0.0;0.0
Bsr001.segment.170;116.393;117.634;117.96;119.11;['52.6306573756', '62.8302259942', '64.331553625', '51.5066316033', '45.5893488532', '3.91682375', '52.5270030178', '45.0293060208', '7.39767283176', '40.4204431806', '0.245447040816', '2.11143590625', '24.6688752857', '0.0', '40.2556675433', '0.0', '58.3464180208', '53.7679918889', '56.9365028646', '0.0', '52.22333208', '41.2051013402', '21.1624782143', '4.06224825', '2.01084857988', '4.52574214062', '1.22915845833', '11.5825614671', '35.8700996875', '61.26136002', '27.4655642449', '70.3583323395', '69.3974581108', '36.5244262933', '64.1924444764', '29.818171037', '16.9825249531', '6.967439536', '4.88344964', '2.723635', '45.646410074', '59.969135765', '43.3784482187', '3.98747146939', '1.28636869136', '42.789286125', '55.3393520408', '52.4644623356', '45.8403647479', '0.0', '42.972791481', '51.82270095', '19.5920033086', '36.54504525', '40.2372161157', '15.7560723322', '49.1494840744', '46.273607037'];0.3259999999999934;True;[[0.71470755]];0.0;0.56629;-0.03544000000000003
Bsr001.segment.171;117.96;119.11;118.033;119.08;['43.5163539556', '13.4878922187', '46.0088578776', '43.1989125', '44.0837564717', '50.6391938824'];-1.0769999999999982;True;[[0.79749274]];0.0;-0.3186300000000001;-0.03703000000000001
Bsr001.segment.173;118.199;119.419;119.16;120.612;['22.4701774209'];-0.2590000000000003;True;[[0.72733945]];0.0;0.0;0.2816000000000001
Bsr001.segment.174;119.16;120.612;119.384;119.694;[];-1.2279999999999944;True;[[0.69965136]];0.0;0.0;0.0
Bsr001.segment.175;119.384;119.694;120.22;121.15;['13.2420951267'];0.5259999999999962;True;[[0.7129717]];0.0;0.1473;0.37250000000000005
Bsr001.segment.177;120.3;121.26;120.612;121.413;['36.50950016', '13.8748125556', '53.5463023086', '49.4209168', '51.5450648047', '52.9663420942', '41.3720292222'];-0.6480000000000103;True;[[0.65743566]];0.0;0.0;-0.16698000000000002
Bsr001.segment.178;120.612;121.413;120.68;122.588;[];-0.7329999999999899;True;[[0.46392977]];0.0;0.0;0.0
Bsr001.segment.179;120.68;122.588;121.413;122.811;[];-1.1749999999999972;True;[[0.25192362]];0.0;0.0;0.0
Bsr001.segment.185;123.395;128.537;123.537;124.397;[];-5.0;True;[[0.15550497]];0.0;0.0;0.0
Bsr001.segment.186;123.537;124.397;123.549;124.531;['24.339844644'];-0.847999999999999;True;[[0.6315743]];0.0;0.0;0.28248000000000006
Bsr001.segment.187;123.549;124.531;124.875;127.15;[];0.3439999999999941;True;[[0.58082366]];0.0;0.0;0.0
Bsr001.segment.194;132.394;133.91;133.23;135.79;[];-0.6800000000000068;True;[[0.4027744]];0.0;0.0;0.0
Bsr001.segment.195;133.23;135.79;135.828;137.95;['61.1683196033', '4.00941442667', '6.3660232562', '52.3547917037', '18.7313716609', '56.9325250413', '56.2173432664', '54.4430198678', '54.7050209167', '42.8533415056', '34.685704441', '0.60441703125', '1.02509179592'];0.0380000000000109;False;[[0.427888]];0.0;0.36028000000000016;0.8984700000000001
Bsr001.segment.197;136.06;136.9;137.108;138.184;['9.01756236111', '52.183736576', '46.1835637729'];0.2079999999999984;True;[[0.6251228]];0.0;0.0;0.054789999999999894
Bsr001.segment.199;137.634;138.57;138.09;138.65;[];-0.4799999999999897;True;[[0.30883005]];0.0;0.0;0.0
Bsr001.segment.200;138.09;138.65;138.79;139.84;['52.88970792', '51.957467125', '69.6679286756', '32.7171471'];0.1399999999999863;True;[[0.34974986]];0.0;0.31365;0.26559
Bsr001.segment.201;138.79;139.84;139.11;139.764;['36.1041485313', '55.2043681134', '60.6035532273', '8.94484126654'];-0.7299999999999898;True;[[0.49691892]];0.0;0.0;-0.029980000000000007
Bsr001.segment.203;139.94;141.353;139.966;141.164;[];-1.3870000000000005;True;[[0.7719863]];0.0;0.0;0.0
Bsr001.segment.204;139.966;141.164;141.2;142.08;[];0.0360000000000013;True;[[0.26906586]];0.0;0.0;0.0
Bsr001.segment.205;141.2;142.08;141.589;142.76;['11.1000248571', '63.4451697143', '65.7186731429', '53.8941306173', '47.6740733254', '61.5373230714'];-0.4910000000000138;True;[[0.31809425]];0.0;-0.6480899999999999;-0.2471
Bsr001.segment.207;142.34;144.16;142.341;143.453;['29.246353035', '47.0742601405', '48.267564', '63.2927981481', '48.3049267079'];-1.8189999999999884;True;[[0.6857863]];0.0;-0.6761;-0.12148999999999999
Bsr001.segment.208;142.398;142.628;144.327;147.39;['43.0974926205'];1.6990000000000125;False;[[0.17176767]];0.0;0.0;0.55461
Bsr001.segment.210;144.327;147.39;144.42;145.07;[];-2.969999999999999;True;[[0.18777612]];0.0;0.0;0.0
Bsr001.segment.211;144.42;145.07;144.716;148.15;['15.7308162975', '44.8619717867'];-0.353999999999985;True;[[0.6780598]];0.0;0.0;-0.20172
Bsr001.segment.213;144.716;148.15;144.76;145.5;[];-3.390000000000015;True;[[0.6180685]];0.0;0.0;0.0
Bsr001.segment.212;144.76;145.5;145.42;146.5;['5.32295487037', '25.0924118858'];-0.0800000000000125;True;[[0.673203]];0.0;0.0;0.04356000000000004
Bsr001.segment.216;146.38;147.56;148.15;149.114;[];0.5900000000000034;True;[[0.3405814]];0.0;0.0;0.0
Bsr001.segment.218;148.17;151.25;149.154;149.924;[];-2.096000000000004;True;[[0.46701348]];0.0;0.0;0.0
Bsr001.segment.219;149.154;149.924;150.021;152.847;['60.8414385', '47.9798386296', '51.230193125', '54.2775145306'];0.0969999999999799;False;[[0.65067935]];0.0;-0.53461;-0.1634
Bsr001.segment.221;150.993;151.333;151.139;152.16;['22.3445984992'];-0.1939999999999884;True;[[0.45635152]];0.0;0.33599;0.37121000000000004
Bsr001.segment.223;152.114;155.044;152.16;154.75;['48.0240412222', '57.7425203767', '36.5622575734', '67.2155901593', '26.3987181094', '45.1440584542', '56.4955856533', '62.0187411852', '50.7131819311', '16.62917019'];-2.8840000000000146;True;[[0.5580638]];0.0;0.0976300000000001;0.11864000000000008
Bsr001.segment.224;152.16;154.75;155.72;159.33;['90.4680746836', '81.87137508', '111.264284421', '110.454644311', '103.29792848', '102.051033562', '97.7366910567', '69.713180937', '89.2452949097', '88.5331893422', '98.9593314126', '52.1244372222', '3.56233386777', '7.89304305556', '95.6292875357', '47.8305690416', '5.467834', '94.8030402963', '7.35533136', '27.6413567755', '26.0745157867', '65.8700013333', '13.8284591694', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '41.7798976177', '9.88590842975', '82.1104183322', '67.3692660741', '0.0', '0.0', '90.51978324', '95.4763002045', '42.58410954', '51.4808698639', '86.31285096', '63.7818973244', '98.6989695', '93.2346725', '88.2056841818', '105.289582449', '95.3713773875', '0.0', '53.2584875467', '92.8029825455', '53.3775452089', '82.1319565', '97.3254748', '61.5569462414', '105.585880214', '43.0974926205', '82.92300025', '47.8648278', '114.090289998', '16.1035895062', '101.985998343', '87.1198762438', '62.382824428'];0.9699999999999988;True;[[0.10342745]];0.0;-0.28461000000000003;0.20775999999999994
Bsr001.segment.225;155.72;159.33;158.68;161.822;['15.4352356122', '0.67340025', '37.1460800998', '0.0', '0.0', '46.0794214286', '53.384414449', '52.3845673333', '0.0', '49.9371765882', '42.532942963', '40.6104532444', '35.419160875', '0.3346730625', '45.0264103226', '36.51498372', '25.5328844444', '38.0826197143', '4.5531955', '0.175032938272', '8.4104323787'];-0.6500000000000057;True;[[0.09985489]];0.0;0.0;0.15913
Bsr001.segment.228;159.21;161.599;159.357;161.67;[];-2.2419999999999902;True;[[0.9668596]];0.0;0.0;0.0
Bsr001.segment.229;159.357;161.67;159.744;161.05;[];-1.925999999999988;True;[[0.5228036]];0.0;0.0;0.0
Bsr001.segment.231;160.17;162.53;161.595;163.35;[];-0.9350000000000024;True;[[0.3955571]];0.0;0.0;0.0
Bsr001.segment.232;161.595;163.35;162.009;163.89;[];-1.3410000000000082;True;[[0.39271683]];0.0;0.0;0.0
Bsr001.segment.233;162.009;163.89;162.762;163.122;[];-1.127999999999986;True;[[0.63359314]];0.0;0.0;0.0
Bsr001.segment.234;162.762;163.122;163.415;164.845;['77.4751004088'];0.2929999999999779;True;[[0.3859594]];0.0;0.24871;-0.015639999999999987
Bsr001.segment.235;163.415;164.845;164.35;169.18;['54.8038315', '11.3922666173', '27.0097486172', '1.50106185185', '47.2408141172', '0.0', '33.160278'];-0.4950000000000045;True;[[0.45749545]];0.0;-0.7234100000000001;-0.55488
Bsr001.segment.236;164.35;169.18;164.656;165.564;['50.3685870714', '63.8489789932', '1.486766625', '4.60892491667', '58.6173282449', '70.9163160556', '60.5116584931', '79.8826902222', '6.41341072222', '11.6992416233', '65.5380045833', '39.93588722', '2.33995416667', '32.5862126735', '53.5117632664', '0.0', '56.6625429444', '49.539555405', '20.4426980905'];-4.524000000000001;True;[[0.51654947]];0.0;0.0;0.2706200000000001
Bsr001.segment.237;164.656;165.564;168.866;170.32;[];3.302000000000021;True;[[0.26992327]];0.0;0.0;0.0
