segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff
Bro027.segment.25;63.56;67.001;64.79;65.45;['24.5455510248', '22.7262055225', '0.0', '0.0', '0.0', '0.0', '44.0451713875', '47.7248877109', '0.0', '0.0', '0.0', '41.63365399', '35.2331440977', '34.5745811837', '2.33377858163', '2.09090929687', '3.20970511111', '42.511323551', '33.2446090817', '27.388468546', '37.4968134545', '39.4789819286', '37.7754720469', '33.1992754959', '0.0', '0.0', '40.7206064167', '31.922303963', '36.2327418367', '41.6858502245', '36.36881568', '14.1665170248', '35.3058666797', '0.66712532', '11.399089787', '33.1497501191', '20.2598908789', '37.23799884', '38.6475325142', '29.5109440162', '59.5350457278', '39.0208659424', '1.719175375', '2.16757112889', '39.09046193', '1.14222183432', '1.5996804', '24.863358924', '14.8603353422', '2.25394078107', '2.95823026', '0.12532648', '3.20684442857', '41.0699387143', '43.4193680744', '20.2300419107', '19.9202360408', '36.5313070692', '30.2067179174', '35.0365471', '26.9777521875', '1.70078274', '6.36362415702', '23.626190059', '1.8680054876', '20.9567983592', '39.561659787', '2.63934736', '2.406024625', '28.3209690612', '35.8313996883', '28.4307621728', '27.6535572687', '26.57217788', '36.2765310562', '2.21108508333', '10.117835602', '26.2132545625', '22.37715868', '37.2108858333', '19.03432424'];-2.2109999999999985;True;0.97143406;0.0;0.37346;0.06252999999999997
Bro027.segment.26;64.79;65.45;67.001;68.32;['50.0437623536'];1.551000000000002;True;0.6867556;0.0;0.0;-0.31093000000000004
Bro027.segment.27;67.001;68.32;67.53;70.64;[];-0.789999999999992;True;0.4876079;0.0;0.0;0.0
Bro027.segment.28;67.53;70.64;68.467;71.132;['4.81829036', '40.5664723704', '28.6579311224', '1.8948287', '29.3525231973', '26.6261914388', '56.3006527285'];-2.173000000000002;True;0.5579351;0.0;0.0;-0.03537999999999997
Bro027.segment.29;68.467;71.132;70.97;71.16;[];-0.1620000000000061;True;0.84828043;0.0;0.0;0.0
Bro027.segment.30;70.97;71.16;71.3;71.87;['6.128068375'];0.1400000000000005;True;0.5572183;0.0;0.19143;0.43300000000000005
Bro027.segment.31;71.3;71.87;71.716;74.293;['25.0018836327'];-0.1540000000000105;True;0.56198096;0.0;0.0;0.24157000000000006
Bro027.segment.32;71.716;74.293;74.42;77.97;[];0.1269999999999953;False;0.42318606;0.0;0.0;0.0
Bro027.segment.33;74.42;77.97;78.48;83.79;['49.1623716735', '22.8923116709', '55.09059822', '0.0', '0.0', '0.0', '37.5803140275', '39.2248983673', '45.4067049388', '10.5863929752', '22.6776917812', '0.0', '45.918501719', '15.9076799395', '38.7787362848', '54.8623669235'];0.5100000000000051;False;0.4134305;0.0;-0.40628999999999993;-0.21643
Bro027.segment.34;78.48;83.79;84.28;88.44;['41.0749406925', '7.14294115702', '59.8116154671', '37.6290017639', '19.6814710156', '19.88065704', '56.1721253359', '45.4527691042', '36.6891106997', '45.3101815425', '34.4498876213', '7.84574053316', '37.0622319763', '0.844312512397', '19.0727955679', '45.3629310484'];0.4899999999999949;False;0.43199876;0.0;-0.018309999999999937;-0.14093999999999995
Bro027.segment.35;84.28;88.44;89.68;90.2;['47.9554430556', '33.23342962', '45.6927986343', '44.6014446433', '4.19572788889', '5.41426786667', '1.381708', '32.6698588594', '40.0956925868', '29.1311061248', '24.9145192727'];1.240000000000009;False;0.40113416;0.0;-0.11962000000000006;0.04459999999999997
Bro027.segment.36;89.68;90.2;91.363;99.001;['29.6959314707'];1.1629999999999967;False;0.3315891;0.0;0.0;0.16422000000000003
Bro027.segment.37;91.363;99.001;99.041;104.011;[];0.039999999999992;False;0.46041852;0.0;0.0;0.0
Bro027.segment.38;99.041;104.011;104.701;108.801;['26.6459047266', '35.6286773878', '43.4667077222', '4.95892897578', '5.2869858125', '6.1434346281', '4.98129358859', '5.4313053535', '5.38700076033', '17.9500807682', '47.9897470174', '0.165358857143', '0.49943325', '23.3976042311', '37.3057875702', '4.13127888889', '4.32345458333', '42.256446849'];0.6899999999999977;False;0.28177777;0.0;0.4802;-0.22153
Bro027.segment.39;104.701;108.801;109.418;109.628;['28.4562362975', '40.9229506389', '37.1573731358', '43.2129583543', '2.1184766087', '2.89024818802', '8.60541026033', '18.6852651029', '21.9209333968', '37.2963585789'];0.6170000000000044;True;0.256114;0.0;-0.24452000000000002;-0.54844
Bro027.segment.40;109.418;109.628;109.878;112.448;['70.4300804844'];0.25;True;0.3531322;0.0;-0.4902500000000001;-0.30391999999999997
Bro027.segment.41;109.878;112.448;111.575;112.575;['20.7495490844', '1.00727484298', '3.30846278906', '7.33008160331', '1.03162953125', '28.0342965833', '28.629835405', '29.2974799867'];-0.8729999999999905;True;0.5631481;0.0;0.0;0.03523999999999994
Bro027.segment.42;111.575;112.575;112.725;114.035;[];0.1499999999999914;False;1.;0.0;0.0;0.0
Bro027.segment.44;112.725;114.035;113.15;113.75;[];-0.8849999999999909;True;0.66134095;0.0;0.0;0.0
Bro027.segment.43;113.15;113.75;114.37;115.85;['28.1523449184'];0.6200000000000045;False;0.6689249;0.0;-0.04688000000000003;0.0015099999999999003
Bro027.segment.45;114.37;115.85;115.2;116.97;['34.3816465'];-0.6499999999999915;True;0.5429195;0.0;0.52518;0.04838999999999993
Bro027.segment.46;115.2;116.97;116.82;118.18;['44.9981796429', '56.9623793846', '34.7642876955', '3.64941826446', '29.0486908855'];-0.1500000000000056;True;0.54345834;0.0;0.034049999999999914;0.0983099999999999
Bro027.segment.47;116.82;118.18;118.97;119.85;['47.6500568395', '51.983122716', '18.3238860992', '45.8784103712', '46.3040590703'];0.789999999999992;True;0.3148862;0.0;-0.7974200000000001;-0.26280000000000003
Bro027.segment.48;118.97;119.85;120.3;122.65;['12.7302217013', '8.23889250888', '51.6811194922'];0.4500000000000028;True;0.39864868;0.0;-0.8143699999999999;-0.4161
Bro027.segment.49;120.3;122.65;120.631;122.717;['22.92798425', '35.1755939063', '20.62046414', '23.5418955237', '0.761764125', '43.9184085', '67.4010468978', '33.3966199753', '22.1083253889'];-2.019000000000005;True;0.47133088;0.0;0.31437000000000004;0.40632
Bro027.segment.50;120.631;122.717;123.93;126.13;['42.4394798185'];1.213000000000008;False;0.670047;0.0;0.3149799999999999;0.09194999999999998
Bro027.segment.51;123.93;126.13;124.103;125.353;['60.7475419835', '1.39016752778', '10.544713124', '54.5396391201', '10.6867609844', '14.6622448178', '33.0021104847', '18.1106225586'];-2.027000000000001;True;0.3600776;0.0;-0.22902;0.19587
Bro027.segment.52;124.103;125.353;126.52;127.617;['35.0467459219', '50.6725630313', '2.122266625', '45.1503104959', '37.0932702551', '15.8818702313'];1.1670000000000016;True;0.61484754;0.0;0.0;0.48575999999999997
Bro027.segment.53;126.52;127.617;128.462;131.942;[];0.8449999999999847;False;0.7188162;0.0;0.0;0.0
Bro027.segment.54;128.462;131.942;133.23;137.08;['39.6371055833', '8.14430502041', '45.6770667539', '25.7521899168', '60.2644535556', '9.63878558678', '59.81666339', '39.7498484876', '48.847264736'];1.2879999999999825;True;0.7336657;0.0;-0.32720000000000005;-0.52366
Bro027.segment.55;133.23;137.08;138.94;141.48;['37.3414329225', '0.0', '57.7565764286', '16.74564986', '54.26866752', '41.7088428374', '11.9830512963', '42.2692829074', '1.68367161778', '5.11659904', '2.09655484444', '1.30374275', '37.1152121481', '40.3538539236', '40.0591418'];1.8599999999999848;False;0.89096296;0.0;0.08477999999999997;-0.38727
Bro027.segment.56;138.94;141.48;141.026;141.856;['42.618795645', '46.3687275', '19.5050174568', '42.8500631122', '42.6065028633', '4.01747455556', '3.93854391667', '3.18965589796', '24.8331389136', '30.4360533568', '35.1588508313', '35.5643899506'];-0.4539999999999793;True;0.73590803;0.0;0.061020000000000074;-0.30284999999999995
Bro027.segment.57;141.026;141.856;142.6;144.6;['49.7361209917', '50.381747037', '47.8724445'];0.7439999999999998;True;0.30858737;0.0;-0.6660999999999999;-0.19299
Bro027.segment.58;142.6;144.6;145.74;147.7;['14.6654069225', '16.0107474062', '2.97161286145', '38.9277023432', '35.27539554', '41.629565503', '39.6898346235', '41.7073024167'];1.1400000000000148;True;0.2974361;0.0;0.0;-0.36412
Bro027.segment.59;145.74;147.7;150.49;152.89;[];2.7900000000000205;False;0.71099496;0.0;0.0;0.0
Bro027.segment.60;150.49;152.89;153.87;157.85;['5.70309903704', '26.2348033264', '47.11318272', '40.5488329587', '49.0487402654', '58.7421877509', '24.4038884444', '46.34187328'];0.9800000000000182;True;0.6582295;0.0;0.0;0.012480000000000047
Bro027.segment.61;153.87;157.85;156.38;159.24;[];-1.4699999999999989;True;0.6709167;0.0;0.0;0.0
Bro027.segment.62;156.38;159.24;157.85;158.427;['0.0', '33.9398429063', '6.0131636406', '49.3681178163', '53.8885429592', '2.813180875', '33.8374068062'];-1.3900000000000148;True;0.4273907;0.0;-0.3340199999999999;-0.06328999999999996
Bro027.segment.64;158.88;159.5;159.51;160.9;['33.604930161'];0.0099999999999909;True;0.5788964;0.0;0.6571699999999999;0.2707299999999999
Bro027.segment.65;159.51;160.9;160.9;162.46;['44.1379416857', '38.7533459585', '32.06784732', '39.814092898'];0.0;False;0.6150016;0.0;0.70819;-0.29181
Bro027.segment.67;160.9;162.46;161.092;161.352;['0.0', '56.15091272', '50.5314559688', '51.6637454215', '45.9980506116', '50.270967405'];-1.367999999999995;True;0.56554615;0.0;-0.19738;-0.24197000000000002
Bro027.segment.66;161.092;161.352;161.56;161.92;['21.98131952'];0.2079999999999984;True;0.9999999;0.0;-0.3584299999999999;-0.04459000000000002
Bro027.segment.68;161.56;161.92;162.854;164.91;['26.0148352604'];0.934000000000026;True;0.7784748;0.0;0.0;0.3138399999999999
Bro027.segment.69;162.854;164.91;163.403;163.69;[];-1.507000000000005;True;0.7940556;0.0;0.0;0.0
Bro027.segment.70;163.403;163.69;164.238;165.388;[];0.5480000000000018;False;0.54109013;0.0;0.0;0.0
Bro027.segment.71;164.238;165.388;165.688;168.158;['64.1068312189', '70.716782314', '55.6479174545', '61.5890577632', '52.0085073926'];0.2999999999999829;False;0.35456824;0.0;-0.15242999999999984;0.1900900000000001
Bro027.segment.72;165.688;168.158;165.73;168.97;['34.8392241328', '25.0183007188', '49.9675096623', '4.57092256213', '45.9391020267', '46.2542270051', '42.2729970178', '1.9011588'];-2.4279999999999973;True;0.3712336;0.0;-0.06092999999999993;0.63958
Bro027.segment.73;165.73;168.97;166.879;170.419;['4.01672506122', '47.5248012781', '10.5740701749', '8.3462104', '51.4416016528', '54.19964424', '28.3460640711', '47.9106187969', '44.93230744', '44.8650596033', '7.76921113199', '3.92759277551'];-2.091000000000008;True;0.3789163;0.0;0.18822000000000005;0.3525400000000001
Bro027.segment.74;166.879;170.419;171.079;171.899;['30.6153728112', '44.4393181983', '56.697397405', '39.0507982149', '19.6723716979', '26.785381525', '19.73626705', '49.4187663047', '46.9893846851'];0.6599999999999966;False;0.6644119;0.0;-0.36787000000000003;-0.28628
Bro027.segment.75;171.079;171.899;172.44;173.28;['24.9432582249', '28.065415728'];0.5409999999999968;True;0.55320543;0.0;0.07169000000000003;0.031789999999999985
Bro027.segment.76;172.44;173.28;174.9;175.711;['22.8991815372'];1.6200000000000043;False;0.85856307;0.0;0.0;-0.03990000000000005
Bro027.segment.77;174.9;175.711;176.01;180.36;[];0.2989999999999781;False;0.43961298;0.0;0.0;0.0
Bro027.segment.78;176.01;180.36;181.33;184.49;['46.039744284', '0.0', '42.297804449', '39.0255224155', '41.2978804', '28.813142125', '34.0844455363', '5.84901591837', '29.9781684815', '38.0427880781', '43.3791682431', '45.1270077036'];0.9699999999999988;False;0.50710094;0.0;0.4093399999999999;0.03648999999999991
Bro027.segment.79;181.33;184.49;185.4;187.84;['49.9006481849', '51.7749123673', '2.62165654545', '1.71504979592', '27.5284991736', '43.5962986429', '1.95114210667', '33.1670993698'];0.9099999999999966;False;0.55165625;0.0;0.25441;-0.12656
Bro027.segment.80;185.4;187.84;188.187;192.61;['47.3687624861', '0.554285555556', '5.69517703855', '2.25290340741', '31.3468559585', '54.5190054167', '35.9393230372', '23.1152486851', '52.9500776944'];0.3470000000000084;False;0.30756557;0.0;0.0;0.039120000000000044
Bro027.segment.81;188.187;192.61;193.253;194.513;[];0.6429999999999723;True;0.8186517;0.0;0.0;0.0
Bro027.segment.82;193.253;194.513;195.12;195.53;['49.30000728', '30.434999728', '1.29363190278', '36.0222794', '39.7875890156'];0.6069999999999993;True;0.4154959;0.0;-0.8843700000000001;-0.66354
Bro027.segment.83;195.12;195.53;196.85;200.77;['18.5089804923'];1.3199999999999932;True;0.22488794;0.0;0.5036900000000001;0.22083000000000008
Bro027.segment.84;196.85;200.77;201.05;202.38;['45.5506237886', '62.6009709827', '9.87521493367', '60.8654140277', '5.33612446202', '0.975358419753', '62.6949825306', '66.1385780317', '46.7952651248'];0.2800000000000011;False;0.19995701;0.0;0.14332999999999996;-0.07620000000000005
Bro027.segment.85;201.05;202.38;203.57;204.03;['49.4907189418', '54.0380839911', '2.50205111565', '44.0497277355', '46.2389014515'];1.1899999999999975;True;0.54440206;0.0;0.0;-0.36155000000000004
Bro027.segment.87;203.57;204.03;204.013;207.823;[];-0.0169999999999959;True;0.2655778;0.0;0.0;0.0
Bro027.segment.86;204.013;207.823;206.91;207.65;['16.4531140077', '56.293319938', '49.7568509941', '41.8377582853', '35.2673409082', '53.1565512924'];-0.9130000000000108;True;0.53070813;0.0;-0.3274;-0.2631
Bro027.segment.89;208.36;212.62;213.6;214.32;['42.811832475', '33.5880175408', '0.0', '49.8890600541', '40.8910417041', '36.17175173', '46.0346321244', '29.0902825215', '38.8634754687', '38.0205964062', '37.0295484691'];0.9799999999999898;False;0.32482898;0.0;-0.09952000000000005;-0.15315
Bro027.segment.90;213.6;214.32;215.7;217.37;['28.6485694793', '7.04435262277'];1.3799999999999957;True;0.34576628;0.0;0.22647000000000006;0.21282
Bro027.segment.91;215.7;217.37;217.67;217.88;['32.8253633265', '0.182860166667', '8.22790135417', '8.40697619753', '8.05663381065', '13.6792056667', '28.5229585289', '1.76906905556', '50.381717945'];0.2999999999999829;True;0.5286932;0.0;-0.25026000000000004;-0.05735999999999997
Bro027.segment.92;217.67;217.88;218.04;220.78;['9.50870829066'];0.1599999999999966;True;0.41419113;0.0;0.20556000000000008;0.19290000000000007
Bro027.segment.93;218.04;220.78;221.71;223.35;['37.7398000988', '31.20713716', '30.23054355', '45.9688300799', '3.64684672', '28.6972481212', '1.89571051556', '1.73285294444', '49.2245221352'];0.9300000000000068;False;0.3244064;0.0;-0.76798;-0.50741
Bro027.segment.94;221.71;223.35;223.69;224.78;['45.647930482', '2.82082371429', '5.93211066667', '10.857613358', '46.2102417778', '35.62353456', '36.8882285355', '53.5672827653'];0.3400000000000034;True;0.38804048;0.0;-0.63078;-0.26949999999999996
Bro027.segment.95;223.69;224.78;224.453;226.953;['12.1129295911', '42.6498135986', '35.6956637415', '38.9241489053'];-0.3269999999999982;True;0.4000587;0.0;-0.056889999999999996;-0.003410000000000024
Bro027.segment.96;224.453;226.953;228.92;230.79;['33.9759880547', '0.336749876543', '27.3671378125', '49.47180768', '38.6178890868'];1.9669999999999843;True;0.8576746;0.0;-0.22165999999999997;-0.0030200000000000227
Bro027.segment.97;228.92;230.79;230.654;231.054;['20.4312308438', '40.98886182', '3.12556778667', '31.44670875', '41.0147264'];-0.1359999999999956;True;0.39780074;0.0;-0.26269;-0.41376
Bro027.segment.98;230.654;231.054;232.574;235.324;['50.352929434'];1.5200000000000102;False;0.40981656;0.0;0.48639;-0.15107000000000004
Bro027.segment.99;232.574;235.324;237.48;238.01;['37.4159192', '17.66909532', '1.5517079654', '1.46160516667', '28.9406662664', '1.99449222', '23.9600538519', '41.8068684091'];2.155999999999977;True;0.4068287;0.0;-0.5124;-0.18416999999999994
Bro027.segment.101;237.48;238.01;238.315;241.764;['14.1273131045'];0.3050000000000068;True;0.9253864;0.0;0.0;0.32823
Bro027.segment.102;238.315;241.764;239.81;242.38;[];-1.954000000000008;True;0.9092585;0.0;0.0;0.0
Bro027.segment.103;239.81;242.38;243.48;245.27;['37.4985461563', '29.0279578062', '41.1288977479', '1.72988611765', '1.370914224', '3.49609780556', '27.5562714694'];1.0999999999999943;False;0.6626086;0.0;0.8193799999999999;0.0500799999999999
Bro027.segment.104;243.48;245.27;245.14;249.19;['24.5455510248', '22.7262055225', '0.0', '0.0', '0.0', '0.0', '44.0451713875', '47.7248877109', '0.0', '0.0', '0.0', '41.63365399', '35.2331440977', '34.5745811837', '2.33377858163', '2.09090929687', '3.20970511111', '42.511323551', '33.2446090817', '27.388468546', '37.4968134545', '39.4789819286', '37.7754720469', '33.1992754959', '0.0', '0.0', '40.7206064167', '31.922303963', '36.2327418367', '41.6858502245', '36.36881568', '14.1665170248', '35.3058666797', '0.66712532', '11.399089787', '33.1497501191', '20.2598908789', '37.23799884', '38.6475325142', '29.5109440162', '59.5350457278', '39.0208659424', '1.719175375', '2.16757112889', '39.09046193', '1.14222183432', '1.5996804', '24.863358924', '14.8603353422', '2.25394078107', '2.95823026', '0.12532648', '3.20684442857', '41.0699387143', '43.4193680744', '20.2300419107', '19.9202360408', '36.5313070692', '30.2067179174', '35.0365471', '26.9777521875', '1.70078274', '6.36362415702', '23.626190059', '1.8680054876', '20.9567983592', '39.561659787', '2.63934736', '2.406024625', '28.3209690612', '35.8313996883', '28.4307621728', '27.6535572687', '26.57217788', '36.2765310562', '2.21108508333', '10.117835602', '26.2132545625', '22.37715868', '37.2108858333', '19.03432424', '0.0', '57.3791372245', '7.75634658026', '27.0037436543', '6.128068375', '30.0489987713', '41.6345695873', '49.1623716735', '22.8923116709', '55.09059822', '0.0', '0.0', '0.0', '37.5803140275', '39.2248983673', '45.4067049388', '10.5863929752', '22.6776917812', '0.0', '45.918501719', '15.9076799395', '38.7787362848', '54.8623669235', '41.0749406925', '7.14294115702', '59.8116154671', '37.6290017639', '19.6814710156', '19.88065704', '56.1721253359', '45.4527691042', '36.6891106997', '45.3101815425', '34.4498876213', '7.84574053316', '37.0622319763', '0.844312512397', '19.0727955679', '45.3629310484', '47.9554430556', '33.23342962', '45.6927986343', '44.6014446433', '4.19572788889', '5.41426786667', '1.381708', '32.6698588594', '40.0956925868', '29.1311061248', '24.9145192727', '29.6959314707', '40.7238124959', '50.7139799391', '61.9695231111', '25.1565171111', '57.9144618727', '35.2873801389', '17.5821648595', '34.7812982579', '40.6020453061', '18.3939179012', '46.228682375', '49.3519638948', '41.94425526', '0.678812125', '1.01821666667', '21.4620603086', '8.11923652041', '18.2513701105', '16.5748209585', '41.487225541', '34.9652860119', '44.1426095605', '26.6459047266', '35.6286773878', '43.4667077222', '4.95892897578', '5.2869858125', '6.1434346281', '4.98129358859', '5.4313053535', '5.38700076033', '17.9500807682', '47.9897470174', '0.165358857143', '0.49943325', '23.3976042311', '37.3057875702', '4.13127888889', '4.32345458333', '42.256446849', '28.4562362975', '40.9229506389', '37.1573731358', '43.2129583543', '2.1184766087', '2.89024818802', '8.60541026033', '18.6852651029', '21.9209333968', '37.2963585789', '20.7495490844', '1.00727484298', '3.30846278906', '7.33008160331', '1.03162953125', '28.0342965833', '28.629835405', '29.2974799867', '28.1523449184', '34.3816465', '47.6500568395', '51.983122716', '18.3238860992', '45.8784103712', '46.3040590703', '22.92798425', '35.1755939063', '20.62046414', '23.5418955237', '0.761764125', '43.9184085', '67.4010468978', '33.3966199753', '22.1083253889', '35.0467459219', '50.6725630313', '2.122266625', '45.1503104959', '37.0932702551', '15.8818702313', '37.3414329225', '0.0', '57.7565764286', '16.74564986', '54.26866752', '41.7088428374', '11.9830512963', '42.2692829074', '1.68367161778', '5.11659904', '2.09655484444', '1.30374275', '37.1152121481', '40.3538539236', '40.0591418', '42.618795645', '46.3687275', '19.5050174568', '42.8500631122', '42.6065028633', '4.01747455556', '3.93854391667', '3.18965589796', '24.8331389136', '30.4360533568', '35.1588508313', '35.5643899506', '14.6654069225', '16.0107474062', '2.97161286145', '38.9277023432', '35.27539554', '41.629565503', '39.6898346235', '41.7073024167', '44.1379416857', '38.7533459585', '32.06784732', '39.814092898', '0.0', '56.15091272', '50.5314559688', '51.6637454215', '45.9980506116', '50.270967405', '38.9632828047', '46.7821142722', '16.2847492308', '51.2653000272', '22.5288517143', '42.8934568971', '4.01672506122', '47.5248012781', '10.5740701749', '8.3462104', '51.4416016528', '54.19964424', '28.3460640711', '47.9106187969', '44.93230744', '44.8650596033', '7.76921113199', '3.92759277551', '22.8991815372', '19.4605652111', '46.039744284', '0.0', '42.297804449', '39.0255224155', '41.2978804', '28.813142125', '34.0844455363', '5.84901591837', '29.9781684815', '38.0427880781', '43.3791682431', '45.1270077036', '49.9006481849', '51.7749123673', '2.62165654545', '1.71504979592', '27.5284991736', '43.5962986429', '1.95114210667', '33.1670993698', '47.3687624861', '0.554285555556', '5.69517703855', '2.25290340741', '31.3468559585', '54.5190054167', '35.9393230372', '23.1152486851', '52.9500776944', '43.9077789333', '12.4307666173', '43.5357386782', '43.490683495', '0.762026777778', '31.6618143022', '46.0826398208', '11.3015650865', '51.0208140478', '18.9393529167', '19.2100008388', '18.5089804923', '42.811832475', '33.5880175408', '0.0', '49.8890600541', '40.8910417041', '36.17175173', '46.0346321244', '29.0902825215', '38.8634754687', '38.0205964062', '37.0295484691', '28.6485694793', '7.04435262277', '9.50870829066', '12.1129295911', '42.6498135986', '35.6956637415', '38.9241489053', '20.4312308438', '40.98886182', '3.12556778667', '31.44670875', '41.0147264', '14.1273131045', '37.4985461563', '29.0279578062', '41.1288977479', '1.72988611765', '1.370914224', '3.49609780556', '27.5562714694', '49.15543322'];-0.1300000000000238;True;0.40585592;0.0;0.99302;-0.006979999999999986
Bro027.segment.105;245.14;249.19;248.967;251.837;['0.0', '54.9586692188', '59.2043576429', '23.9394925562', '22.8328141529', '50.0437623536', '70.4300804844', '44.9981796429', '56.9623793846', '34.7642876955', '3.64941826446', '29.0486908855', '12.7302217013', '8.23889250888', '51.6811194922', '42.4394798185', '60.7475419835', '1.39016752778', '10.544713124', '54.5396391201', '10.6867609844', '14.6622448178', '33.0021104847', '18.1106225586', '43.7205239585', '36.9533809136', '11.5858819835', '39.6371055833', '8.14430502041', '45.6770667539', '25.7521899168', '60.2644535556', '9.63878558678', '59.81666339', '39.7498484876', '48.847264736', '49.7361209917', '50.381747037', '47.8724445', '39.50931526', '59.0154782', '55.2827472663', '5.70309903704', '26.2348033264', '47.11318272', '40.5488329587', '49.0487402654', '58.7421877509', '24.4038884444', '46.34187328', '0.0', '33.9398429063', '6.0131636406', '49.3681178163', '53.8885429592', '2.813180875', '33.8374068062', '21.98131952', '30.6153728112', '44.4393181983', '56.697397405', '39.0507982149', '19.6723716979', '26.785381525', '19.73626705', '49.4187663047', '46.9893846851', '24.9432582249', '28.065415728', '49.30000728', '30.434999728', '1.29363190278', '36.0222794', '39.7875890156', '45.5506237886', '62.6009709827', '9.87521493367', '60.8654140277', '5.33612446202', '0.975358419753', '62.6949825306', '66.1385780317', '46.7952651248', '49.4907189418', '54.0380839911', '2.50205111565', '44.0497277355', '46.2389014515', '16.4531140077', '56.293319938', '49.7568509941', '41.8377582853', '35.2673409082', '53.1565512924', '32.8253633265', '0.182860166667', '8.22790135417', '8.40697619753', '8.05663381065', '13.6792056667', '28.5229585289', '1.76906905556', '50.381717945', '37.7398000988', '31.20713716', '30.23054355', '45.9688300799', '3.64684672', '28.6972481212', '1.89571051556', '1.73285294444', '49.2245221352', '45.647930482', '2.82082371429', '5.93211066667', '10.857613358', '46.2102417778', '35.62353456', '36.8882285355', '53.5672827653', '33.9759880547', '0.336749876543', '27.3671378125', '49.47180768', '38.6178890868', '50.352929434', '37.4159192', '17.66909532', '1.5517079654', '1.46160516667', '28.9406662664', '1.99449222', '23.9600538519', '41.8068684091', '46.6032655277', '0.415252049383', '34.6546903072', '26.0085898047', '3.05693205536', '29.9530541995', '19.88135544', '1.73708816', '3.15178558025', '54.4605398889', '41.549330554', '34.30438784', '40.4801101111'];-0.2229999999999847;True;0.31607696;0.0;-0.4166399999999999;-0.10319999999999996
